time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1837,35,81,2,6,1004,1966,507,6,2
50.5,1888,38,76,5,5,986,1959,499,7,1
51,1857,43,89,1,3,986,1970,498,7,1
51.5,1879,42,77,5,7,952,1946,524,7,1
52,1891,35,71,4,7,991,1958,506,7,1
52.5,1915,40,74,2,5,954,1943,531,6,2
53,1890,39,88,5,5,970,1958,522,6,2
53.5,1917,36,83,5,6,980,1973,507,7,1
54,1891,36,87,3,8,965,1945,533,6,3
54.5,1912,36,83,6,8,1002,1989,490,6,3
55,1867,48,86,2,8,966,1955,521,6,3
55.5,1917,36,94,2,5,984,1968,502,6,3
56,1895,30,87,4,6,1001,1979,489,7,2
56.5,1925,52,81,2,7,1007,1976,488,6,3
57,1933,29,78,6,5,977,1953,508,6,3
57.5,1977,37,81,3,5,954,1942,515,6,2
58,1947,43,80,5,4,951,1951,508,4,4
58.5,1941,46,87,3,5,949,1948,513,5,3
59,1961,45,86,4,3,925,1918,541,6,2
59.5,1993,43,90,3,3,956,1942,517,8,0
60,2010,51,92,3,3,965,1959,497,7,0
60.5,1991,30,82,3,3,982,1951,497,6,1
61,2022,34,75,2,3,981,1962,493,6,1
61.5,2020,39,77,4,3,965,1970,480,7,0
62,2015,41,79,4,4,954,1967,488,6,1
62.5,2010,47,78,1,7,956,1956,500,5,2
63,2006,46,85,1,6,943,1949,512,5,2
63.5,1973,49,87,1,8,924,1928,539,5,2
64,1963,44,94,0,9,940,1948,506,5,4
64.5,1996,43,83,5,5,925,1947,508,5,4
65,2049,32,79,4,6,952,1967,489,6,2
65.5,1988,32,76,3,7,985,1974,475,6,2
66,2000,33,79,3,4,959,1951,502,6,2
66.5,2020,41,73,4,3,957,1939,510,5,3
67,2028,40,76,4,4,959,1937,514,5,0
67.5,2046,44,78,1,6,936,1923,526,4,1
68,2065,44,83,0,5,961,1951,499,4,1
68.5,2057,48,65,4,4,979,1956,493,3,2
69,2107,36,68,5,3,1000,1947,496,3,2
69.5,2094,26,78,5,4,987,1937,508,4,1
70,2068,36,75,4,5,1001,1962,483,4,1
70.5,2072,50,79,5,5,973,1958,486,4,1
71,2116,38,81,4,4,967,1935,512,2,3
71.5,2105,46,76,4,4,965,1928,516,3,1
72,2114,37,73,4,6,959,1932,512,2,1
