time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1164,21,64,3,3,946,910,377,5,3
50.5,1163,20,70,3,1,954,924,361,4,4
51,1150,19,62,4,1,948,909,381,6,2
51.5,1174,27,64,2,3,946,911,375,5,3
52,1175,18,53,5,3,975,926,359,5,4
52.5,1158,21,64,1,1,976,928,351,5,3
53,1166,27,59,1,1,947,910,371,5,3
53.5,1165,25,55,2,0,958,916,363,5,4
54,1139,25,51,5,1,977,946,335,6,2
54.5,1103,25,52,4,1,957,941,342,6,2
55,1107,29,55,2,3,958,932,352,5,3
55.5,1124,22,49,1,2,928,890,396,4,4
56,1140,26,48,2,2,952,901,380,3,3
56.5,1148,22,48,2,2,964,912,369,4,2
57,1143,17,55,2,2,977,906,378,4,2
57.5,1106,24,58,1,2,988,917,358,5,1
58,1108,26,48,5,0,965,930,347,7,0
58.5,1109,21,59,1,2,953,912,365,6,1
59,1104,23,57,2,1,941,917,361,5,1
59.5,1090,26,58,0,2,946,920,352,5,1
60,1109,13,51,5,3,940,910,372,6,0
60.5,1103,13,62,3,3,955,923,356,6,0
61,1093,20,67,4,4,944,900,376,6,0
61.5,1101,23,66,3,3,946,909,364,5,1
62,1065,25,60,6,3,918,906,369,5,1
62.5,1086,12,57,7,2,952,929,349,5,1
63,1085,17,65,3,2,940,916,362,4,2
63.5,1071,20,70,4,2,932,918,364,4,2
64,1069,29,68,1,2,953,928,362,5,0
64.5,1072,32,63,4,3,930,924,365,5,0
65,1084,24,65,3,2,938,931,356,5,0
65.5,1053,17,66,0,3,967,955,339,5,0
66,1076,22,63,1,1,948,940,346,5,0
66.5,1073,28,65,0,0,948,931,359,5,1
67,1088,20,72,2,1,970,940,349,4,2
67.5,1095,17,67,4,0,957,929,362,3,3
68,1117,21,66,4,1,971,964,334,2,4
68.5,1118,16,65,1,1,957,942,349,1,3
69,1106,24,64,2,0,934,929,369,1,5
69.5,1089,22,65,1,0,971,947,356,2,4
70,1110,22,64,2,0,955,950,356,3,3
70.5,1114,37,65,3,0,966,957,350,3,3
71,1125,24,59,3,0,960,945,362,2,2
71.5,1142,19,63,0,0,951,928,376,2,2
72,1132,23,66,4,0,946,923,382,2,2
72.5,1115,26,61,1,0,976,952,355,3,0
73,1143,22,58,1,0,942,941,374,4,1
73.5,1133,25,58,3,0,961,970,347,4,1
74,1109,31,61,1,0,929,958,358,3,2
74.5,1125,16,59,1,0,959,966,349,4,1
75,1137,17,65,2,0,949,958,356,4,1
75.6,1117,27,62,3,0,937,965,346,3,1
76.1,1138,28,60,4,0,902,942,377,3,1
76.6,1162,27,69,6,0,917,951,368,3,1
77.1,1141,31,65,7,1,893,946,380,3,2
77.6,1147,14,69,3,0,897,923,396,3,0
78.1,1127,24,74,4,0,906,943,382,2,1
78.6,1122,26,67,3,0,908,960,369,2,1
79.1,1161,20,67,5,0,927,973,360,2,2
79.6,1177,26,72,1,0,917,954,376,2,2
80.1,1179,19,70,4,0,936,967,362,3,1
80.6,1178,19,74,3,0,912,937,388,3,1
81.1,1183,13,71,4,0,912,960,365,4,1
81.6,1164,20,66,4,0,921,975,352,5,0
82.1,1166,23,66,4,0,931,987,342,5,0
82.6,1145,26,68,5,0,899,976,347,5,0
83.1,1141,25,69,2,0,889,955,368,4,1
83.6,1129,16,68,5,0,874,933,395,4,1
84.1,1152,18,64,6,0,861,939,395,4,0
84.6,1152,36,66,1,1,868,964,372,3,2
85.1,1170,20,70,5,1,897,984,348,2,4
85.6,1156,17,75,2,1,896,975,364,2,4
86.1,1132,16,71,5,1,882,970,364,3,3
86.6,1137,23,75,5,1,865,961,373,3,2
87.1,1135,14,71,3,0,872,956,379,4,1
87.6,1097,17,67,5,0,865,938,395,3,0
88.1,1108,24,62,1,0,867,937,401,5,0
88.6,1087,19,62,3,0,905,964,380,4,0
89.1,1115,23,64,1,0,910,968,371,4,0
89.6,1087,19,58,5,0,902,981,361,4,0
90.1,1126,24,64,4,1,890,969,373,3,1
90.6,1121,20,63,2,0,905,987,350,4,0
91.1,1104,17,73,2,0,907,994,340,4,0
91.6,1106,21,60,4,0,898,992,344,4,0
92.1,1093,24,66,2,0,903,990,355,4,0
92.6,1091,20,65,1,0,873,976,369,4,0
93.1,1104,31,58,1,0,879,996,358,3,1
93.6,1114,20,55,3,0,877,973,390,3,1
94.1,1080,25,57,2,0,880,979,388,3,2
94.6,1060,23,52,1,0,930,1013,352,3,1
95.1,1067,19,52,2,0,910,986,383,3,1
95.6,1080,21,53,5,0,895,989,377,3,0
96.1,1076,21,52,3,0,918,983,387,3,2
96.6,1097,18,50,2,0,950,1008,360,3,2
97.1,1114,19,54,2,0,937,1004,367,3,2
97.6,1078,19,60,6,0,929,1015,359,3,2
98.1,1110,22,58,2,0,912,997,375,4,1
98.6,1097,27,64,1,0,925,1018,356,4,1
99.1,1088,20,64,2,0,902,989,383,4,1
99.6,1094,21,57,2,1,904,999,382,4,3
100.1,1098,17,54,1,1,914,994,384,5,2
100.6,1113,19,55,5,0,938,1025,357,5,2
101.1,1085,25,60,2,0,908,1002,377,5,2
101.6,1098,18,61,3,0,914,1000,378,5,2
102.1,1103,16,61,2,0,923,998,378,6,2
102.6,1103,30,61,1,0,930,987,396,5,3
103.1,1140,21,61,1,0,935,994,394,5,3
103.6,1106,22,59,1,0,913,980,401,4,3
104.1,1104,18,58,2,1,923,996,389,3,5
104.6,1134,17,52,6,0,900,991,395,4,4
105.1,1113,18,51,5,1,895,996,387,6,1
105.6,1090,16,57,2,1,898,996,387,5,2
106.1,1081,25,46,1,1,929,1035,347,5,1
106.6,1109,10,47,2,0,932,1029,356,5,0
107.1,1109,20,48,3,1,912,1021,362,5,0
107.6,1133,25,54,3,0,877,1004,379,5,0
108.1,1102,23,58,6,1,870,998,385,5,0
108.6,1144,25,56,4,0,870,999,381,5,1
109.1,1132,24,48,4,1,872,1010,360,5,1
109.6,1119,22,43,5,1,876,1011,367,5,1
110.1,1160,22,46,1,2,900,1015,367,4,2
110.6,1122,29,47,2,3,885,1014,362,4,2
111.1,1159,22,46,2,3,891,1000,375,4,2
111.6,1129,23,44,3,4,881,1001,376,4,2
112.1,1143,18,47,3,2,894,1002,371,5,1
112.6,1120,24,48,2,2,909,1020,364,5,1
113.1,1106,19,53,3,1,908,1009,383,5,1
113.6,1138,22,50,3,1,910,1022,368,5,1
114.1,1137,21,56,0,1,906,1016,375,5,1
114.6,1119,22,53,1,1,889,1002,385,5,1
115.1,1140,24,58,2,1,879,1003,388,4,2
115.6,1139,27,59,2,0,845,988,398,3,2
116.1,1148,22,57,5,3,898,1023,361,1,4
116.6,1149,24,65,1,2,876,1008,379,1,3
117.1,1150,12,61,1,1,906,1018,368,1,3
117.6,1127,32,55,4,1,874,1012,375,1,2
118.1,1135,17,59,3,0,896,1009,379,2,1
118.6,1170,28,55,4,0,876,1007,384,1,2
119.1,1159,16,49,3,0,897,1005,384,2,1
119.6,1153,23,58,2,0,888,1015,373,1,2
120.1,1142,22,49,1,0,884,1004,390,1,2
120.6,1151,11,52,4,0,887,1004,386,1,2
121.1,1142,24,53,2,0,874,1012,380,1,2
121.6,1129,22,53,2,0,874,1005,382,1,2
122.1,1128,19,48,2,1,891,1038,351,0,2
122.6,1112,16,58,1,1,908,1050,346,1,1
123.1,1102,13,62,3,0,910,1033,361,1,1
123.6,1109,23,55,5,0,900,1020,375,1,1
124.1,1117,29,55,5,0,885,1030,364,1,1
124.6,1116,20,51,3,0,875,1029,363,1,1
125.1,1111,20,55,1,0,897,1046,340,1,1
125.6,1122,23,57,0,0,870,1040,355,1,1
126.1,1109,26,46,4,0,863,1047,352,1,1
126.6,1108,17,60,4,0,864,1041,355,1,1
127.1,1123,21,58,1,0,868,1047,342,2,0
127.6,1122,19,59,0,0,862,1033,357,2,0
128.1,1117,18,59,5,0,854,1019,370,1,1
128.6,1137,23,60,4,0,867,1027,359,1,0
129.1,1151,16,66,3,0,881,1057,341,1,0
129.6,1116,20,67,4,0,869,1042,350,1,0
130.1,1135,20,68,3,0,848,1022,373,1,0
130.6,1152,24,66,3,0,866,1059,336,1,1
131.1,1141,23,63,0,0,844,1046,348,2,0
131.6,1134,15,61,4,0,849,1030,365,2,0
132.1,1095,22,58,1,0,856,1028,370,2,0
132.6,1128,18,68,2,0,856,1019,373,2,0
133.1,1110,24,63,2,0,864,1033,359,2,0
133.6,1127,21,77,1,0,853,1025,367,2,0
134.1,1146,20,67,2,0,828,1021,376,2,0
134.6,1164,23,65,2,0,859,1052,352,1,1
135.1,1154,22,64,2,0,844,1034,361,1,1
135.6,1124,20,59,3,0,858,1027,371,1,1
136.1,1110,31,63,4,0,874,1050,345,1,1
136.6,1134,26,70,3,0,862,1042,356,1,1
137.1,1133,24,66,3,0,866,1041,359,1,1
137.6,1142,19,68,6,0,841,1016,391,1,1
138.1,1149,20,73,1,0,852,1014,387,0,1
138.6,1141,16,80,3,0,854,1028,380,0,1
139.1,1156,18,68,6,0,844,1029,381,1,2
139.6,1136,18,72,3,0,879,1044,372,2,2
140.1,1110,23,72,5,0,889,1063,351,3,1
140.6,1121,18,69,1,0,903,1058,348,3,2
141.1,1127,13,68,4,0,876,1024,373,3,2
