time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1172,26,83,2,0,1015,904,385,9,2
50.5,1193,21,76,4,1,1010,904,383,8,3
51,1179,31,81,1,0,1013,904,389,8,3
51.5,1183,21,77,4,0,1007,888,406,9,1
52,1181,27,84,6,0,981,880,413,9,1
52.5,1153,33,89,1,0,980,895,401,9,2
53,1146,20,91,0,0,1006,912,388,11,0
53.5,1172,33,88,3,0,967,900,402,9,2
54,1187,23,86,1,0,1000,911,390,8,3
54.5,1153,24,86,1,0,1009,915,380,9,3
55,1152,27,75,4,0,1021,932,367,9,3
55.5,1161,25,83,1,0,1019,916,386,9,3
56,1157,19,75,2,0,1033,916,378,9,1
56.5,1131,27,71,5,1,1013,910,379,7,3
57,1147,22,77,5,0,1016,899,396,7,2
57.5,1131,19,80,2,0,1015,901,393,9,0
58,1139,25,78,4,0,1016,906,385,9,1
58.5,1152,26,80,5,0,1005,908,387,10,1
59,1119,31,81,3,0,1018,916,376,9,3
59.5,1137,30,80,1,0,1015,905,397,7,5
60,1132,23,86,1,0,1002,894,397,7,5
60.5,1164,25,74,7,0,1006,909,388,5,5
61,1136,33,75,4,0,1000,924,373,6,6
61.5,1146,28,74,2,0,1019,927,374,6,5
62,1134,19,64,6,1,1037,952,352,5,7
62.5,1168,21,74,1,1,1037,927,379,6,5
63,1122,24,79,3,1,1037,948,356,6,5
63.5,1141,25,81,4,0,1017,914,388,5,4
64,1150,23,74,1,0,1022,923,381,5,3
64.5,1137,21,74,3,0,988,894,406,7,2
65,1121,33,69,5,0,971,900,397,7,1
65.5,1144,28,66,1,0,992,911,389,6,2
66,1154,32,69,3,0,1000,933,370,6,2
66.5,1137,23,67,0,0,998,926,377,6,1
67,1130,31,69,5,1,987,915,387,5,2
67.5,1124,34,56,2,0,1015,931,371,6,4
68,1167,20,56,1,0,1026,925,372,7,2
68.5,1169,18,61,0,1,1006,923,379,8,1
69,1140,21,59,3,0,992,924,382,8,1
69.5,1151,26,56,0,0,981,922,393,8,1
70,1111,26,54,4,0,998,933,382,9,0
70.5,1121,25,53,1,0,987,932,383,9,1
71,1122,33,54,1,0,977,940,372,7,3
71.5,1117,21,53,3,0,974,921,386,8,2
72,1121,25,59,1,0,968,912,400,5,5
72.5,1121,32,59,1,0,974,925,386,4,6
73,1140,20,57,1,0,980,924,386,5,5
73.5,1137,23,48,2,0,954,912,402,5,5
74,1129,21,49,4,0,958,925,392,5,4
74.5,1109,22,49,0,0,957,933,377,6,3
75,1117,30,52,4,0,931,922,387,6,3
75.6,1129,21,49,2,0,967,941,366,6,2
76.1,1102,23,47,4,1,944,928,383,5,3
76.6,1071,27,48,3,0,956,933,376,6,2
77.1,1095,21,52,1,1,986,941,374,4,2
77.6,1089,17,58,2,1,993,941,379,2,4
78.1,1099,25,55,2,0,995,934,389,2,3
78.6,1050,31,59,2,0,1027,964,361,2,3
79.1,1079,12,54,5,0,1006,939,382,2,3
79.6,1101,14,59,1,0,1007,937,386,1,4
80.1,1083,24,60,2,0,1011,943,373,1,4
80.6,1072,31,51,3,0,998,938,378,3,2
81.1,1082,24,54,2,0,996,935,384,3,2
81.6,1054,23,58,1,0,973,903,415,3,2
82.1,1051,23,51,2,0,989,918,402,3,2
82.6,1083,15,50,2,0,995,921,400,3,2
83.1,1067,26,52,0,0,994,934,383,3,1
83.6,1072,25,55,2,0,984,918,395,3,1
84.1,1082,21,56,3,0,993,926,392,3,0
84.6,1078,33,55,2,0,978,917,400,3,0
85.1,1089,22,61,1,0,956,903,407,3,0
85.6,1090,30,56,2,0,961,917,393,3,0
86.1,1101,22,60,1,0,965,909,402,3,0
86.6,1120,23,54,0,0,984,912,399,3,0
87.1,1112,28,58,1,1,1010,941,374,2,1
87.6,1095,11,59,3,1,1015,947,365,2,1
88.1,1099,26,64,2,1,986,944,370,2,1
88.6,1108,21,60,5,1,966,934,377,2,1
89.1,1112,24,58,4,1,963,939,375,2,1
89.6,1105,18,60,2,1,935,890,430,3,0
90.1,1134,17,58,3,0,951,894,420,3,1
90.6,1109,33,64,1,0,928,903,416,3,1
91.1,1115,22,57,2,0,968,934,384,3,1
91.6,1112,18,55,7,1,958,935,388,2,2
92.1,1106,17,58,5,1,946,932,386,3,2
92.6,1116,30,59,3,1,940,942,380,3,2
93.1,1122,27,64,3,1,964,938,386,2,3
93.6,1126,23,65,1,1,951,938,389,2,3
94.1,1143,25,62,5,1,944,918,408,3,1
94.6,1145,20,69,2,2,961,945,383,3,1
95.1,1138,30,64,5,2,965,971,361,3,1
