time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1119,19,68,5,2,945,955,399,9,4
50.5,1127,24,70,0,1,963,967,387,9,3
51,1113,27,77,5,2,957,960,395,9,3
51.5,1106,27,70,3,1,959,948,405,8,2
52,1130,26,73,2,2,967,971,379,7,4
52.5,1132,28,72,4,1,932,966,378,7,3
53,1099,15,70,3,2,981,971,379,7,2
53.5,1094,24,64,2,2,980,982,374,7,3
54,1075,30,70,2,1,963,970,385,7,2
54.5,1100,18,60,3,1,970,975,377,8,2
55,1112,24,65,2,1,962,966,386,7,3
55.5,1063,31,66,2,1,959,968,386,8,2
56,1080,26,65,1,0,977,976,379,9,1
56.5,1058,27,60,3,0,969,969,385,9,2
57,1083,22,63,4,0,960,973,380,9,3
57.5,1088,20,67,2,0,965,975,382,9,3
58,1094,21,70,5,1,950,965,385,8,4
58.5,1099,30,69,4,2,977,995,351,8,4
59,1121,31,64,6,1,972,983,361,9,3
59.5,1099,20,67,1,1,974,972,377,8,4
60,1123,20,76,2,1,980,983,370,6,6
60.5,1133,27,70,6,1,945,968,393,7,4
61,1104,28,71,3,1,938,957,407,8,3
61.5,1116,21,72,2,1,962,968,396,8,3
62,1142,23,76,5,1,980,960,398,8,2
62.5,1112,19,74,4,1,963,966,400,8,2
63,1136,21,75,4,1,960,984,378,8,3
63.5,1113,28,76,2,0,957,984,386,8,3
64,1125,28,73,1,0,945,983,382,7,3
64.5,1140,24,64,3,1,935,978,392,7,2
65,1144,18,66,0,0,935,956,411,8,1
65.5,1149,15,67,3,0,949,972,403,6,3
66,1147,27,73,1,0,976,997,378,6,3
66.5,1150,21,71,3,1,950,987,390,5,4
67,1120,33,74,1,1,940,972,407,6,3
67.5,1129,25,79,3,1,937,967,404,5,5
68,1123,20,73,4,1,960,992,383,6,3
68.5,1155,24,66,4,2,940,981,397,8,1
69,1157,21,73,2,0,975,1020,363,7,3
69.5,1161,24,77,3,2,953,1004,381,6,4
70,1147,25,79,4,2,944,1002,383,7,3
70.5,1126,22,82,1,2,916,975,407,7,3
71,1137,33,80,3,1,923,985,397,6,5
71.5,1136,24,89,4,1,922,984,405,5,5
72,1096,23,78,4,0,898,967,420,6,4
72.5,1102,24,87,2,0,923,983,403,5,4
73,1127,25,89,3,0,908,976,400,5,4
73.5,1131,19,85,2,1,912,980,404,5,5
74,1133,29,82,2,1,924,991,388,7,2
74.5,1152,28,79,5,1,915,999,377,7,1
75,1175,18,78,6,2,941,1012,366,7,2
75.6,1139,33,83,4,1,916,979,402,7,0
76.1,1143,18,83,3,2,923,961,416,6,1
76.6,1142,20,82,4,1,932,980,394,6,1
77.1,1161,24,88,3,0,940,996,380,7,0
77.6,1159,20,90,1,0,921,983,391,7,1
78.1,1164,24,90,2,1,914,985,390,6,2
78.6,1170,26,75,4,0,920,976,400,7,1
79.1,1146,28,79,2,0,930,987,391,7,1
79.6,1165,17,85,6,0,928,991,386,7,1
80.1,1144,24,85,2,0,905,982,393,7,1
80.6,1144,18,80,4,0,911,992,390,6,2
81.1,1157,26,87,4,0,928,995,390,6,2
81.6,1175,25,81,0,0,914,985,397,6,3
82.1,1197,21,81,2,0,902,981,402,6,3
82.6,1154,23,87,2,0,897,990,394,6,4
83.1,1167,19,77,3,0,892,977,403,7,3
83.6,1156,18,73,3,1,891,969,420,7,3
84.1,1159,26,74,3,0,867,986,409,7,3
84.6,1142,35,67,6,1,870,987,405,7,2
85.1,1164,26,64,0,1,903,1020,378,8,2
85.6,1161,24,64,2,1,877,996,399,8,1
86.1,1158,19,57,1,1,911,1021,377,8,1
86.6,1145,25,63,3,2,912,1018,373,6,3
87.1,1092,26,64,3,2,916,1040,355,6,3
87.6,1125,28,72,1,0,898,1023,370,6,3
88.1,1109,28,71,5,0,889,1015,382,6,4
88.6,1131,23,76,2,0,887,1015,387,8,2
89.1,1098,17,75,4,0,907,1017,388,7,3
89.6,1108,20,73,1,0,925,1032,371,6,3
90.1,1126,19,74,2,1,929,1034,365,5,4
90.6,1100,21,80,3,0,894,1017,385,6,2
91.1,1108,17,77,1,1,913,1026,377,6,1
91.6,1089,28,78,1,0,895,1014,381,6,2
92.1,1113,28,74,2,0,903,1020,376,6,1
92.6,1143,21,76,1,0,922,1032,356,6,1
93.1,1155,22,73,2,0,920,1028,365,7,0
93.6,1138,26,78,2,1,906,1013,379,5,2
94.1,1137,23,74,4,1,928,1020,384,5,2
94.6,1149,13,71,4,0,916,996,408,5,1
95.1,1130,29,74,1,0,917,1018,386,5,0
95.6,1120,19,73,1,1,948,1025,378,5,0
96.1,1133,24,79,4,1,955,1033,373,4,1
96.6,1121,20,74,1,1,940,1030,378,4,2
97.1,1126,37,74,3,1,911,1012,398,4,2
97.6,1113,22,77,5,0,934,1024,389,4,1
98.1,1102,27,71,4,1,876,985,426,3,3
98.6,1130,22,77,4,1,933,1037,376,4,2
99.1,1116,25,73,2,1,927,1037,370,5,2
99.6,1137,18,73,3,1,926,1011,397,5,2
100.1,1132,21,68,1,1,945,1014,401,5,2
100.6,1132,19,66,4,1,964,1038,377,6,1
101.1,1126,27,74,1,1,938,1017,394,4,3
101.6,1131,24,69,3,2,933,1001,402,3,2
102.1,1126,21,62,3,2,943,1001,406,2,3
102.6,1110,15,60,2,3,938,996,414,2,3
103.1,1106,19,66,2,2,963,1018,389,2,2
103.6,1117,20,63,3,2,964,1021,385,2,3
104.1,1121,17,61,3,1,958,1007,398,3,3
104.6,1149,17,64,1,1,953,1028,376,3,4
105.1,1131,18,61,1,3,973,1044,360,3,4
105.6,1120,35,62,6,1,899,1009,397,3,4
106.1,1114,20,61,2,1,923,1020,385,4,3
106.6,1094,16,55,6,1,888,999,412,4,2
107.1,1133,20,52,2,0,906,994,413,4,3
107.6,1110,27,56,1,0,899,999,410,4,3
108.1,1131,12,50,4,0,906,992,411,5,1
108.6,1113,19,60,3,0,905,1012,393,5,1
109.1,1116,21,53,6,0,900,1006,395,5,3
109.6,1103,21,48,5,0,927,1021,376,7,2
110.1,1131,16,44,1,0,911,999,394,6,2
110.6,1138,12,43,0,0,923,996,400,5,2
111.1,1112,28,46,0,1,896,992,396,6,1
111.6,1104,20,49,2,1,928,1014,375,4,3
112.1,1102,19,57,1,1,926,1016,368,2,4
112.6,1099,20,49,1,1,916,1001,388,2,4
113.1,1102,30,49,1,1,902,988,396,3,3
113.6,1130,13,47,0,1,918,980,411,3,2
114.1,1155,19,46,4,1,921,1003,384,4,1
114.6,1132,23,44,1,1,921,985,398,4,1
115.1,1103,31,45,1,1,951,1018,365,3,1
115.6,1131,19,55,0,1,968,1005,385,4,0
116.1,1119,26,54,1,1,937,996,383,3,1
116.6,1114,22,55,2,1,935,999,385,3,1
117.1,1109,27,63,0,1,938,998,384,3,1
117.6,1103,22,63,2,1,963,1006,374,2,2
118.1,1137,22,60,3,1,955,1007,370,2,2
118.6,1150,20,61,3,1,933,1012,367,2,2
119.1,1155,32,60,4,0,938,1013,370,2,2
119.6,1143,24,57,3,0,970,1022,361,2,2
120.1,1138,18,55,5,0,937,999,377,3,1
120.6,1142,24,52,3,0,931,992,387,3,0
121.1,1138,26,58,1,1,919,990,387,2,1
121.6,1164,19,55,4,1,934,1000,379,2,1
122.1,1140,24,54,3,0,913,990,384,2,1
122.6,1144,21,59,3,0,946,1014,361,2,1
123.1,1164,17,59,4,0,936,1001,376,0,3
123.6,1121,27,58,3,0,938,1025,356,0,3
124.1,1134,18,65,0,0,928,1000,385,0,2
124.6,1126,23,65,2,0,917,1004,374,0,3
125.1,1130,29,63,1,0,903,1001,386,2,0
125.6,1119,21,64,5,0,910,1020,367,2,0
126.1,1100,18,65,4,0,916,1018,371,2,0
126.6,1113,27,69,0,0,905,1001,383,2,0
127.1,1101,24,64,3,0,914,997,380,2,0
127.6,1088,26,66,4,0,932,1009,369,2,0
128.1,1098,29,61,4,0,929,1003,381,2,0
128.6,1100,20,64,3,0,918,993,389,2,0
129.1,1095,28,61,3,0,907,982,400,2,0
129.6,1093,23,65,5,0,940,1005,383,2,0
130.1,1101,22,63,2,0,928,992,401,2,0
130.6,1078,15,59,1,0,908,993,404,2,0
131.1,1090,23,60,5,0,905,984,410,1,1
131.6,1099,18,56,6,0,889,1002,401,1,1
132.1,1100,29,65,5,0,907,1026,380,1,1
132.6,1108,26,62,2,0,926,1032,371,0,1
133.1,1118,27,71,3,0,910,1027,375,0,1
133.6,1117,25,69,1,0,923,1030,380,0,1
134.1,1098,17,62,7,0,927,1032,375,0,1
134.6,1109,22,61,3,0,925,1031,381,1,0
135.1,1116,19,60,4,0,915,1009,406,1,0
135.6,1135,29,58,2,0,909,1012,410,1,0
136.1,1104,22,60,3,0,908,1007,410,1,0
136.6,1095,18,61,2,0,924,1021,398,1,0
137.1,1100,21,60,2,0,922,1021,396,1,0
137.6,1076,22,57,1,0,906,1009,405,1,0
138.1,1089,16,57,3,0,910,1013,394,1,0
138.6,1101,18,55,2,0,920,1022,387,1,0
139.1,1105,16,53,4,0,918,1017,390,1,0
139.6,1102,18,53,4,0,942,1034,379,1,0
140.1,1083,18,58,4,0,909,1027,378,1,0
140.6,1080,25,66,0,0,906,1006,397,1,0
141.1,1083,17,64,2,0,915,1013,389,1,0
141.6,1049,21,58,4,0,906,1001,394,1,0
142.1,1076,19,60,3,0,909,1010,388,1,0
142.6,1061,16,56,3,0,950,1031,365,1,0
143.1,1104,18,52,5,0,925,1016,379,1,0
143.6,1107,23,65,2,0,911,1017,385,1,0
144.1,1120,18,55,5,0,892,991,407,1,0
144.6,1125,17,62,2,0,911,997,403,1,0
145.1,1076,26,64,3,0,885,978,419,1,0
145.6,1116,11,67,1,0,926,991,403,1,0
146.1,1113,21,57,1,0,945,1023,374,1,0
146.6,1122,22,60,6,0,915,1010,387,1,0
147.1,1109,19,64,2,0,925,1023,376,1,1
147.6,1115,18,69,4,1,921,1019,389,0,2
148.1,1089,16,69,4,1,907,1008,399,1,2
148.6,1098,24,62,2,1,920,1025,384,1,1
149.1,1075,20,66,0,1,900,1006,411,1,1
149.6,1092,24,57,4,1,919,1033,389,1,1
150.1,1093,21,58,2,1,944,1041,379,0,2
150.6,1044,25,59,2,1,922,1020,400,0,3
151.1,1060,23,52,6,1,915,1025,395,1,1
151.6,1074,33,60,2,1,896,1018,403,1,2
152.1,1079,27,52,6,1,893,1021,396,1,3
152.6,1055,25,54,4,1,887,1010,414,1,3
153.1,1059,22,62,1,1,899,1030,384,0,3
153.6,1057,27,56,2,1,883,1011,400,0,3
154.1,1085,23,55,5,1,881,997,411,1,2
154.6,1086,23,59,1,0,881,1007,401,1,3
155.1,1082,15,52,3,0,889,1016,392,1,3
155.6,1043,24,46,2,0,875,1040,366,2,5
156.1,1085,24,54,5,0,879,1035,373,2,5
156.6,1094,16,50,2,0,921,1067,339,2,4
157.1,1094,20,49,2,0,900,1048,356,1,5
157.6,1135,18,51,2,0,872,1036,371,1,4
158.1,1147,14,49,2,0,892,1043,367,1,4
158.6,1086,22,51,1,0,866,1037,372,1,3
159.1,1123,24,51,3,0,861,1036,376,2,2
159.6,1129,27,51,1,0,877,1067,346,3,1
160.1,1109,25,54,1,0,865,1067,347,3,1
160.6,1117,18,51,2,0,880,1067,347,3,1
161.1,1129,17,51,3,0,884,1072,346,3,1
161.6,1130,22,48,4,0,865,1056,361,3,1
162.1,1115,21,57,2,0,860,1049,378,3,1
162.6,1095,22,56,2,1,861,1054,373,3,1
163.1,1103,15,60,1,1,858,1045,383,2,2
163.6,1126,24,58,0,1,844,1047,381,3,1
164.1,1134,18,54,2,1,860,1063,373,4,0
164.6,1137,21,56,1,1,870,1069,371,4,0
165.1,1105,21,51,2,1,875,1074,361,4,0
165.6,1168,17,55,4,1,866,1059,372,3,1
166.1,1132,21,58,3,0,876,1070,363,3,1
166.6,1139,21,53,3,0,843,1038,390,3,1
167.1,1129,22,54,3,0,863,1062,370,3,1
167.6,1120,23,54,1,0,844,1047,386,3,1
168.1,1134,18,51,4,0,896,1087,350,3,2
168.6,1115,17,63,0,0,889,1082,358,3,1
169.1,1132,19,62,2,0,855,1058,385,2,2
169.6,1137,23,63,2,0,864,1077,371,3,1
170.1,1152,22,62,3,0,868,1066,380,3,1
170.6,1154,15,60,4,0,869,1062,376,4,0
171.1,1179,20,61,3,0,834,1038,392,3,0
171.6,1157,16,55,4,0,860,1060,375,3,2
172.1,1132,22,52,4,0,854,1064,365,3,3
172.6,1123,19,53,2,0,838,1039,391,3,3
173.1,1137,18,49,1,0,848,1036,393,3,3
173.6,1147,18,45,1,0,852,1040,382,3,2
174.1,1181,14,45,1,0,828,1028,390,3,2
174.6,1186,17,52,1,0,840,1030,393,3,2
175.1,1203,20,51,1,0,848,1051,374,4,1
175.6,1187,19,52,2,0,855,1064,364,4,1
176.1,1178,22,48,1,1,873,1060,365,3,2
176.6,1178,22,48,0,1,857,1066,362,4,1
177.1,1186,15,48,0,1,839,1042,385,4,0
177.6,1154,16,45,3,0,842,1052,368,4,0
178.1,1143,13,48,1,1,865,1065,355,3,1
178.6,1146,23,58,0,1,864,1063,361,4,0
179.1,1147,29,56,5,1,858,1067,352,4,0
179.6,1152,19,51,5,2,878,1064,353,4,0
180.1,1139,28,53,1,2,865,1048,372,3,1
180.6,1137,15,48,3,2,852,1042,372,4,0
181.1,1154,23,49,3,2,851,1052,362,3,1
181.6,1125,24,48,3,1,840,1063,349,3,1
182.1,1145,17,46,5,2,856,1063,351,3,1
182.6,1166,24,52,3,2,869,1081,335,2,2
183.1,1179,19,53,2,1,874,1072,342,3,1
183.6,1172,18,58,0,1,853,1049,362,4,0
184.1,1189,25,52,2,1,836,1039,372,4,0
