time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1118,27,65,3,1,813,1801,627,4,2
50.5,1113,18,63,3,2,815,1802,624,3,2
51,1080,16,63,2,1,820,1801,623,4,1
51.5,1040,15,69,2,2,830,1812,612,4,1
52,1085,21,68,2,2,844,1839,586,1,4
52.5,1045,17,79,4,2,819,1807,618,1,3
53,1033,14,75,3,1,831,1813,611,1,3
53.5,1065,15,78,2,1,838,1825,612,1,3
54,1067,13,74,1,1,823,1812,619,1,3
54.5,1078,15,64,4,2,825,1816,617,1,3
55,1076,18,62,2,1,823,1805,622,2,2
55.5,1099,20,59,4,2,860,1833,587,1,2
56,1077,15,61,3,3,799,1768,664,2,2
56.5,1083,12,62,1,4,822,1780,655,3,1
57,1063,13,65,4,4,839,1792,637,3,1
57.5,1059,20,67,3,4,829,1795,630,3,1
58,1061,20,62,3,4,811,1773,653,3,1
58.5,1054,21,66,2,3,790,1747,667,3,1
59,1027,16,72,2,3,830,1788,632,3,1
59.5,1042,12,67,3,4,848,1794,620,3,1
60,1027,18,73,1,2,817,1780,633,3,1
60.5,1020,23,69,4,1,802,1770,645,3,1
61,1045,13,77,3,1,819,1777,635,2,1
61.5,1024,22,66,5,2,825,1787,631,2,1
62,1046,23,66,2,1,817,1794,617,2,1
62.5,1069,19,71,4,1,822,1789,632,2,0
63,1086,19,67,4,1,834,1812,612,2,0
63.5,1064,19,63,3,1,857,1834,584,2,0
64,1075,11,64,1,1,847,1831,584,2,0
64.5,1087,15,58,2,2,826,1814,599,1,1
65,1078,18,59,2,2,827,1813,601,3,0
65.5,1058,18,64,0,1,870,1836,581,3,0
66,1067,20,65,1,1,834,1805,605,3,0
66.5,1106,21,59,2,1,845,1798,614,3,0
67,1105,11,52,5,1,861,1814,597,3,0
67.5,1060,17,56,3,1,836,1797,614,3,0
68,1084,18,60,1,1,836,1795,615,3,0
68.5,1077,21,65,1,1,816,1786,627,2,1
69,1082,21,56,2,1,840,1808,597,1,2
69.5,1069,21,63,1,1,862,1829,589,2,1
70,1077,24,64,3,1,813,1790,619,2,1
70.5,1065,24,54,2,1,838,1811,607,2,3
71,1074,13,55,3,1,808,1775,630,3,1
71.5,1081,24,55,3,1,835,1806,609,3,2
72,1075,21,57,2,1,811,1779,634,3,2
72.5,1064,22,59,3,1,838,1790,622,3,2
73,1071,14,59,1,1,850,1792,618,3,2
73.5,1077,16,50,7,1,897,1834,584,3,4
74,1125,24,58,4,0,849,1798,615,4,3
74.5,1086,20,57,3,0,842,1768,637,2,5
75,1069,28,55,3,0,838,1778,627,3,4
75.6,1108,19,56,4,2,846,1771,639,4,2
76.1,1108,22,56,3,2,849,1779,622,4,2
76.6,1104,16,58,4,2,868,1781,613,4,1
77.1,1076,23,67,1,2,869,1790,608,4,0
77.6,1088,20,57,7,2,873,1790,608,3,0
78.1,1057,25,58,4,1,877,1806,590,3,0
78.6,1062,21,62,2,2,849,1772,619,3,0
79.1,1059,10,63,2,3,890,1790,596,3,0
79.6,1084,18,59,2,1,864,1798,598,2,2
80.1,1079,17,55,4,1,839,1768,628,2,2
80.6,1072,18,55,1,1,845,1775,623,1,3
81.1,1045,7,56,2,2,873,1788,606,1,2
81.6,1060,14,54,4,2,812,1755,637,1,2
82.1,1060,18,62,2,1,852,1800,590,1,1
82.6,1066,27,67,1,1,854,1802,594,1,1
83.1,1070,13,58,2,1,820,1759,635,1,1
83.6,1071,28,58,2,2,811,1773,619,0,1
84.1,1076,11,51,4,1,823,1772,619,1,0
84.6,1100,25,53,5,1,862,1830,562,1,0
85.1,1093,15,52,3,1,832,1793,602,1,0
85.6,1091,16,56,5,1,826,1804,590,1,0
86.1,1093,13,55,2,1,831,1799,598,1,0
86.6,1111,21,55,0,1,835,1802,594,1,0
87.1,1100,19,57,1,1,809,1784,616,1,0
87.6,1105,17,63,3,1,818,1780,626,1,0
88.1,1085,16,65,1,1,843,1792,622,1,0
88.6,1110,12,65,1,1,824,1772,634,1,0
89.1,1106,21,60,4,1,787,1752,661,1,1
89.6,1093,18,60,2,0,831,1779,635,1,1
90.1,1104,25,61,1,0,853,1824,590,1,1
90.6,1084,19,64,1,1,854,1797,610,2,0
91.1,1097,27,61,3,2,834,1777,617,2,0
91.6,1089,21,59,3,2,853,1805,583,2,0
92.1,1095,16,62,3,1,838,1776,606,2,0
92.6,1078,25,63,5,0,820,1758,627,2,0
93.1,1100,25,60,1,0,861,1801,586,2,0
93.6,1094,16,60,4,0,835,1781,602,2,1
94.1,1092,9,59,4,0,828,1756,624,2,2
94.6,1095,18,66,3,0,789,1732,647,2,2
95.1,1105,17,61,3,0,813,1745,635,2,2
95.6,1101,20,55,2,0,854,1776,603,2,2
96.1,1130,26,59,2,0,879,1801,571,4,0
96.6,1113,25,58,3,0,875,1772,597,3,0
97.1,1120,21,65,1,0,850,1749,617,3,0
97.6,1101,31,59,3,0,816,1739,632,4,0
98.1,1084,21,62,5,0,852,1767,599,3,0
98.6,1107,19,63,3,0,848,1757,608,2,1
99.1,1092,24,66,0,0,859,1787,574,3,0
99.6,1086,17,58,2,0,816,1745,620,2,1
100.1,1064,19,65,1,0,808,1747,611,2,1
100.6,1059,18,64,3,0,812,1749,608,2,1
101.1,1036,23,59,2,0,808,1763,599,2,1
101.6,1056,24,62,2,0,840,1794,575,2,0
102.1,1067,11,62,3,0,856,1783,588,2,0
102.6,1050,21,56,2,0,851,1789,577,2,0
103.1,1046,20,57,3,0,852,1790,585,2,0
103.6,1078,23,57,1,0,842,1777,596,2,0
104.1,1045,21,49,5,0,855,1805,565,2,0
104.6,1052,16,56,2,0,850,1792,588,2,1
105.1,1075,19,60,1,0,829,1782,591,2,1
105.6,1095,15,64,2,1,850,1796,573,2,1
106.1,1079,21,61,2,1,835,1783,600,2,0
106.6,1076,25,55,4,1,827,1783,594,2,0
107.1,1044,19,60,2,2,808,1756,629,0,2
107.6,1099,15,58,3,2,852,1798,588,0,1
108.1,1121,17,60,0,2,826,1766,612,0,1
108.6,1126,21,55,1,1,805,1733,646,0,1
109.1,1120,23,53,2,1,778,1717,659,0,1
109.6,1144,17,55,1,1,820,1753,629,0,1
110.1,1102,20,48,2,1,809,1752,623,0,1
110.6,1118,22,56,2,0,826,1765,605,0,2
111.1,1068,16,54,4,0,832,1756,610,0,2
111.6,1093,13,51,1,0,837,1754,610,1,1
112.1,1109,26,49,2,0,839,1773,589,1,1
112.6,1098,18,48,1,0,885,1803,554,1,1
113.1,1106,17,55,2,0,847,1776,578,1,1
113.6,1108,21,49,3,0,839,1761,594,1,1
114.1,1111,21,59,2,0,815,1727,626,0,1
114.6,1122,19,50,5,0,811,1729,622,0,0
115.1,1111,18,48,2,0,774,1689,671,0,0
115.6,1104,26,46,0,0,840,1737,614,0,1
116.1,1086,21,40,4,0,833,1740,618,0,1
116.6,1074,19,50,1,0,838,1744,607,0,0
