time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1084,18,67,3,1,812,1763,639,3,1
50.5,1048,18,65,3,1,813,1763,629,3,2
51,1021,16,71,1,1,848,1793,600,3,2
51.5,1038,19,70,3,1,818,1768,628,3,1
52,1041,10,72,4,1,822,1769,629,3,1
52.5,1045,19,76,2,1,829,1767,622,3,1
53,1051,20,71,3,1,840,1785,604,3,1
53.5,1040,22,68,1,2,849,1799,589,3,1
54,1025,16,71,0,2,849,1795,595,3,1
54.5,1020,19,75,1,2,857,1799,594,3,1
55,1032,16,80,1,2,846,1775,618,3,1
55.5,1053,13,72,1,1,832,1774,616,2,2
56,1045,12,71,2,0,846,1783,614,3,1
56.5,1035,24,76,2,0,834,1789,611,3,1
57,1065,17,84,2,0,844,1793,607,3,1
57.5,1059,17,83,2,0,844,1782,621,3,1
58,1022,16,83,2,0,869,1805,589,3,1
58.5,1036,18,80,1,0,838,1770,621,3,1
59,1047,13,80,3,0,846,1762,633,3,1
59.5,1056,15,85,2,0,824,1763,623,3,2
60,1012,18,78,0,0,856,1796,592,3,2
60.5,992,22,77,3,0,842,1787,594,4,1
61,1023,23,82,1,0,840,1776,601,5,0
61.5,1019,18,71,6,0,829,1758,622,5,0
62,997,19,67,4,0,822,1749,630,5,1
62.5,1014,20,65,4,0,829,1761,618,5,1
63,1028,21,74,0,0,859,1772,596,5,1
63.5,1011,18,68,2,0,861,1779,587,5,1
64,1022,14,73,2,0,830,1735,630,3,3
64.5,1039,24,73,1,1,838,1753,610,3,3
65,1040,20,66,4,0,867,1768,596,3,3
65.5,1013,19,69,1,0,860,1777,584,3,3
66,1046,16,70,2,1,872,1788,573,3,3
66.5,1045,16,80,1,1,851,1768,593,3,2
67,1049,26,75,6,1,843,1776,587,4,1
67.5,1041,24,76,2,1,828,1762,600,4,1
68,1059,17,73,2,0,824,1771,590,5,0
68.5,1006,20,73,2,0,808,1747,612,5,0
69,1014,22,78,2,0,823,1769,588,5,0
69.5,1035,25,75,7,0,816,1767,590,4,2
70,1047,19,67,3,0,792,1752,615,4,2
70.5,1042,17,72,2,0,828,1776,590,5,1
71,1068,20,76,3,0,796,1751,622,5,1
71.5,1056,20,67,4,0,821,1783,586,6,0
72,1035,17,70,2,1,856,1805,559,4,2
72.5,1058,15,71,3,2,824,1776,586,4,2
73,1036,17,63,2,1,824,1767,586,4,2
73.5,1027,19,64,3,1,801,1765,595,5,0
74,1011,17,73,2,0,795,1746,609,5,0
74.5,1020,9,59,0,0,830,1763,585,4,1
75,1033,19,65,3,0,830,1775,569,3,1
75.6,1056,12,58,1,0,825,1768,566,4,0
76.1,1044,22,57,1,0,806,1748,590,4,0
76.6,1068,15,58,4,0,829,1743,599,4,0
77.1,1062,22,58,3,0,845,1769,578,2,2
77.6,1049,23,55,3,1,830,1778,565,2,3
78.1,1059,13,54,4,1,826,1750,597,3,2
78.6,1076,21,51,3,0,813,1746,596,3,2
79.1,1018,26,55,2,1,849,1779,567,3,2
79.6,1036,24,57,4,1,818,1742,604,2,2
80.1,1043,22,57,0,1,822,1740,599,2,2
80.6,1078,15,49,2,1,812,1732,609,1,4
81.1,1049,22,53,3,1,832,1763,570,1,4
81.6,1070,17,51,1,1,847,1776,559,3,2
82.1,1056,10,55,1,0,812,1742,588,4,1
82.6,1072,14,55,4,0,797,1743,594,4,1
83.1,1060,24,62,0,0,806,1758,569,4,1
83.6,1050,14,52,1,0,839,1775,555,3,1
84.1,1051,23,58,0,0,816,1754,578,3,1
84.6,1042,21,54,2,0,813,1741,588,2,3
85.1,1065,14,55,3,1,835,1760,571,2,1
85.6,1051,22,56,1,0,829,1761,576,2,1
86.1,1055,15,60,2,0,836,1763,571,2,1
86.6,1067,17,67,1,0,828,1753,582,2,1
87.1,1066,18,60,1,0,828,1752,582,2,1
87.6,1065,21,60,3,0,846,1760,583,2,0
88.1,1053,21,62,5,1,813,1735,606,3,0
88.6,1044,26,59,3,0,802,1714,621,3,0
89.1,1057,19,56,2,0,836,1735,596,2,1
89.6,1074,17,53,4,0,846,1749,584,2,1
90.1,1074,24,54,3,0,812,1732,601,2,1
90.6,1088,22,57,4,1,823,1743,589,2,1
91.1,1073,23,59,1,1,811,1728,604,2,1
91.6,1085,26,58,2,0,870,1789,538,1,2
92.1,1080,16,62,0,1,859,1765,567,1,2
92.6,1080,16,59,2,1,873,1785,551,2,1
93.1,1077,23,55,5,0,861,1780,560,3,0
93.6,1067,21,54,4,1,854,1781,550,3,0
94.1,1052,15,54,4,0,824,1755,581,3,0
94.6,1076,20,58,3,0,839,1750,591,2,1
95.1,1080,18,62,6,1,854,1763,573,0,3
95.6,1072,25,62,6,1,845,1778,563,0,2
96.1,1031,15,73,1,1,840,1747,599,0,3
96.6,1044,28,71,1,1,821,1750,591,1,2
97.1,1073,15,68,3,1,782,1723,625,1,2
97.6,1051,9,66,2,1,828,1733,620,1,3
98.1,1060,20,64,1,1,816,1737,607,1,2
98.6,1038,21,71,1,0,822,1745,597,1,2
99.1,1028,13,75,3,0,835,1734,614,1,2
99.6,1032,22,75,2,0,829,1747,606,2,1
100.1,1051,17,73,7,0,847,1755,596,2,1
100.6,1058,22,68,4,0,839,1754,597,2,1
101.1,1040,21,66,1,0,863,1764,594,2,1
101.6,1018,20,62,6,0,865,1770,592,2,1
102.1,1018,23,57,4,0,842,1757,600,3,1
102.6,1022,19,58,1,1,863,1765,584,2,1
103.1,1049,21,57,4,1,865,1758,595,2,1
103.6,1056,21,53,3,1,841,1765,594,2,0
104.1,1061,21,57,2,1,849,1765,591,1,0
104.6,1053,19,62,6,1,865,1771,579,1,0
