time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1091,25,80,3,0,960,916,419,10,3
50.5,1095,22,77,2,0,986,937,393,9,4
51,1118,34,77,6,0,955,911,413,10,3
51.5,1125,18,83,7,1,978,938,393,9,3
52,1137,29,75,5,1,967,932,396,9,2
52.5,1078,27,72,1,0,978,944,380,9,2
53,1092,26,74,2,0,1001,948,380,9,2
53.5,1108,20,66,7,1,1015,958,375,7,4
54,1078,21,67,3,2,1001,961,374,7,6
54.5,1088,19,65,3,1,1007,967,368,9,4
55,1080,23,59,8,2,985,953,380,8,5
55.5,1072,23,73,1,3,979,942,386,7,6
56,1071,28,69,5,3,930,917,412,7,6
56.5,1115,21,75,1,3,957,939,387,6,4
57,1136,14,74,2,3,988,951,370,6,5
57.5,1112,24,68,2,3,953,936,389,5,7
58,1120,22,63,2,3,953,939,384,7,5
58.5,1151,27,66,1,3,968,955,370,6,6
59,1170,17,70,2,1,966,954,376,6,5
59.5,1172,23,74,2,1,955,946,383,6,4
60,1163,26,74,3,2,937,950,373,7,3
60.5,1180,22,77,1,1,939,940,382,7,3
61,1193,17,73,2,1,936,929,391,8,3
61.5,1165,27,74,5,2,923,931,391,8,2
62,1204,27,68,5,1,967,957,372,7,5
62.5,1164,30,75,4,2,955,958,373,9,3
63,1155,27,70,3,1,938,943,383,8,4
63.5,1127,27,74,2,1,951,946,383,7,5
64,1127,22,77,4,2,930,923,406,6,6
64.5,1089,25,78,2,2,940,929,404,6,5
65,1093,19,77,1,2,951,937,397,7,3
65.5,1072,27,80,1,2,946,940,395,7,3
66,1093,28,86,1,1,957,931,403,8,2
66.5,1108,25,72,1,1,978,953,385,6,4
67,1123,17,75,5,2,932,931,404,5,5
67.5,1119,25,70,0,2,930,932,404,6,3
68,1084,18,71,7,0,947,934,405,6,3
68.5,1128,20,77,2,0,962,970,367,6,2
69,1117,26,78,2,0,955,968,374,8,0
69.5,1108,24,76,1,0,965,965,370,8,0
70,1095,22,75,4,0,954,944,389,8,0
70.5,1123,28,77,3,1,963,946,382,8,0
71,1097,27,71,3,1,953,930,404,6,2
71.5,1106,27,78,2,0,942,922,409,6,2
72,1120,15,78,4,0,968,942,385,6,2
72.5,1106,22,74,3,0,976,944,385,7,1
73,1107,38,80,4,0,952,955,376,6,3
73.5,1099,25,79,6,0,951,934,391,6,3
74,1092,22,73,2,0,987,963,363,7,3
74.5,1068,25,81,2,0,951,929,393,9,1
75,1109,22,88,3,0,992,961,376,8,2
75.6,1093,24,67,6,1,956,963,370,8,5
76.1,1111,20,67,4,0,967,964,369,9,4
76.6,1098,30,69,4,0,961,960,376,8,6
77.1,1083,26,71,2,0,930,934,404,7,7
77.6,1073,24,74,2,0,940,955,383,9,5
78.1,1078,23,68,2,1,957,971,371,8,5
78.6,1089,30,76,2,3,969,980,362,5,8
79.1,1086,22,78,1,2,954,964,376,7,6
79.6,1085,30,68,3,2,964,976,357,7,5
80.1,1105,19,72,1,3,972,970,362,9,3
80.6,1103,23,69,3,3,958,972,365,7,5
81.1,1098,29,69,6,3,964,977,360,7,5
81.6,1122,17,73,4,3,949,968,373,7,5
82.1,1104,21,64,5,2,946,951,392,5,7
82.6,1111,25,68,2,2,940,957,381,7,5
83.1,1117,20,72,4,2,962,963,380,7,5
83.6,1124,22,74,3,1,984,967,374,7,4
84.1,1086,28,60,6,2,976,963,377,8,3
84.6,1106,20,73,1,2,988,962,382,7,3
85.1,1090,27,65,3,2,972,952,389,8,3
85.6,1103,27,66,5,1,967,968,381,9,3
86.1,1114,22,74,0,1,970,964,384,7,5
86.6,1089,23,74,3,2,948,973,375,7,4
87.1,1072,26,79,4,2,942,975,381,7,3
87.6,1091,23,79,4,2,931,986,370,8,2
88.1,1083,17,69,5,1,964,993,370,6,4
88.6,1095,21,84,2,0,961,990,372,5,4
89.1,1087,15,83,3,0,945,953,407,4,5
89.6,1090,32,72,2,0,923,959,391,5,6
90.1,1118,22,74,4,0,918,956,395,7,4
90.6,1078,28,72,4,0,920,964,390,7,5
91.1,1094,20,70,3,0,903,959,385,8,6
91.6,1105,22,64,4,0,939,959,382,8,6
92.1,1086,21,59,0,0,946,981,369,9,5
92.6,1086,24,59,2,1,930,970,381,9,3
93.1,1109,24,60,2,0,950,985,369,9,3
93.6,1096,27,61,2,0,949,982,370,8,4
94.1,1097,28,60,5,1,952,995,359,7,5
94.6,1168,17,57,3,0,960,991,369,7,4
95.1,1102,27,58,3,0,925,967,394,8,3
95.6,1099,15,63,2,0,934,971,388,9,2
96.1,1081,25,62,0,0,942,972,389,8,3
96.6,1089,23,58,2,0,943,978,373,4,7
97.1,1079,19,60,0,0,980,1012,338,6,4
97.6,1102,20,53,4,0,947,996,361,7,1
98.1,1083,21,67,3,0,933,966,395,7,1
98.6,1101,26,59,1,0,931,974,386,7,1
99.1,1092,22,53,2,0,913,969,384,7,1
99.6,1095,26,61,4,1,906,965,396,6,2
100.1,1084,22,67,3,1,912,967,395,7,1
100.6,1091,26,65,5,1,876,959,401,7,1
101.1,1101,16,64,3,1,915,960,405,7,3
101.6,1103,25,54,2,1,923,969,385,7,3
102.1,1130,18,56,1,2,922,991,364,6,5
102.6,1115,29,52,1,0,895,978,380,7,4
103.1,1095,22,62,1,0,915,981,379,8,3
103.6,1115,15,55,3,0,937,992,368,8,3
104.1,1094,21,50,2,1,916,965,395,7,3
104.6,1115,24,57,3,1,935,993,358,8,2
105.1,1097,23,63,1,1,943,1002,347,8,2
105.6,1099,27,65,4,2,922,994,348,8,2
106.1,1100,20,62,1,2,894,966,377,8,3
106.6,1118,11,64,1,2,930,984,358,7,4
107.1,1151,17,70,3,0,928,980,362,7,4
107.6,1145,26,70,3,0,916,982,354,8,3
108.1,1140,23,73,2,0,905,968,363,8,3
108.6,1141,18,69,3,0,917,966,370,8,5
109.1,1142,24,67,3,0,895,966,368,8,4
109.6,1167,16,73,3,1,904,961,372,9,3
110.1,1176,29,72,0,1,892,962,369,8,4
110.6,1154,27,65,3,1,932,992,344,8,4
111.1,1173,18,65,0,1,920,983,352,9,3
111.6,1144,23,61,5,0,892,956,380,8,4
112.1,1157,20,64,2,0,903,979,357,7,5
112.6,1168,21,71,2,0,901,978,359,8,4
113.1,1134,22,73,5,0,881,979,364,7,5
113.6,1196,20,80,2,0,883,966,375,6,4
114.1,1186,25,79,6,0,899,986,360,6,4
114.6,1201,25,74,6,0,906,990,360,5,7
115.1,1189,27,75,2,0,894,982,366,5,7
115.6,1178,33,69,3,0,879,973,366,7,5
116.1,1187,27,67,3,0,891,966,381,8,3
116.6,1220,19,60,4,0,887,955,376,7,2
117.1,1197,17,72,0,0,910,967,373,9,1
117.6,1210,17,77,2,0,894,962,374,9,1
118.1,1168,19,73,3,0,875,944,399,9,1
118.6,1165,23,64,3,0,897,955,387,7,3
119.1,1174,23,68,1,0,914,972,364,8,2
119.6,1157,32,69,1,1,925,994,350,7,3
120.1,1175,23,61,2,2,911,979,366,5,5
120.6,1175,19,65,1,2,912,978,365,5,5
