time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1086,20,68,4,0,988,914,411,7,2
50.5,1059,33,76,1,0,970,916,405,8,1
51,1079,20,73,2,0,996,935,392,8,1
51.5,1067,18,73,1,0,1033,946,381,8,1
52,1050,18,70,6,0,1032,957,374,7,2
52.5,1064,18,78,5,0,991,949,387,8,2
53,1042,25,78,2,1,974,942,394,7,2
53.5,1038,23,72,5,0,983,943,397,9,1
54,1039,31,72,2,1,990,966,364,8,2
54.5,1089,24,72,6,2,982,952,378,7,3
55,1116,19,75,6,1,941,941,385,8,3
55.5,1099,21,83,7,1,980,957,367,9,3
56,1103,26,79,5,2,955,936,395,7,6
56.5,1075,26,67,7,2,951,938,395,5,8
57,1089,22,70,5,2,952,945,382,4,9
57.5,1109,18,74,4,2,951,935,391,4,8
58,1077,18,72,5,2,943,935,395,6,6
58.5,1038,17,72,4,1,968,950,376,7,5
59,1074,20,72,7,2,982,951,376,5,6
59.5,1100,28,71,2,2,985,959,362,7,6
60,1084,26,67,3,2,968,944,374,7,4
60.5,1069,20,68,1,2,983,934,390,9,3
61,1100,28,67,1,2,1008,947,381,7,4
61.5,1119,20,69,2,1,1002,953,367,7,4
62,1126,20,66,3,0,981,954,363,7,4
62.5,1133,20,69,8,0,1002,961,352,6,5
63,1113,18,64,3,0,995,956,360,7,3
63.5,1098,23,63,1,0,946,931,391,8,2
64,1117,26,69,4,0,944,928,396,8,2
64.5,1111,25,70,3,1,947,941,386,7,3
65,1126,17,81,4,0,934,920,405,7,3
65.5,1135,27,71,5,1,956,942,384,7,3
66,1103,25,72,2,0,987,949,382,7,3
66.5,1130,23,69,2,0,952,928,400,7,2
67,1144,25,68,0,0,978,960,368,7,2
67.5,1152,20,72,3,0,951,942,385,8,1
68,1134,30,69,5,0,940,928,405,7,2
68.5,1126,22,73,3,1,957,922,411,7,2
69,1129,21,78,3,1,982,947,388,6,2
69.5,1129,26,67,2,1,964,942,398,6,3
70,1140,23,61,6,1,965,952,382,7,3
70.5,1141,20,62,4,0,956,954,385,7,3
71,1145,18,67,2,0,960,941,397,7,3
71.5,1124,16,60,2,0,936,934,400,7,3
72,1125,19,59,3,2,957,957,375,7,2
72.5,1122,23,60,3,1,946,963,373,8,1
