time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1064,16,81,2,1,846,1761,642,7,2
50.5,1068,15,85,2,1,830,1759,633,8,1
51,1068,25,91,1,0,852,1786,600,8,1
51.5,1061,30,80,3,1,836,1764,625,7,1
52,1076,20,91,3,2,865,1788,599,7,2
52.5,1064,18,83,6,2,893,1826,564,8,1
53,1085,15,78,4,1,901,1815,571,8,1
53.5,1098,21,73,5,0,846,1761,630,8,1
54,1116,17,77,5,0,843,1761,632,9,0
54.5,1118,24,78,4,1,823,1738,661,9,0
55,1118,20,83,2,3,872,1767,630,8,1
55.5,1116,26,88,3,3,851,1768,625,8,1
56,1111,28,90,3,2,834,1753,643,8,1
56.5,1092,27,83,6,2,822,1740,651,7,2
57,1090,18,82,2,2,867,1759,627,8,1
57.5,1084,25,82,3,2,868,1777,619,7,1
58,1123,24,85,2,1,864,1762,634,7,1
58.5,1110,19,76,4,1,833,1740,650,7,0
59,1090,22,77,5,0,830,1749,644,6,0
59.5,1082,17,84,7,0,867,1778,619,6,0
60,1101,19,81,5,0,884,1795,601,5,1
60.5,1111,19,82,3,0,860,1759,638,6,0
61,1112,11,88,1,0,884,1778,615,6,0
61.5,1089,32,84,3,1,804,1736,657,5,2
62,1073,24,85,4,1,866,1779,617,5,3
62.5,1088,21,84,4,1,865,1777,620,6,2
63,1103,17,79,7,1,830,1736,656,6,2
63.5,1088,16,81,6,0,874,1776,614,6,2
64,1103,17,79,3,0,845,1765,618,5,3
64.5,1078,15,78,3,0,863,1769,607,4,4
65,1075,16,72,5,0,876,1762,611,7,0
65.5,1078,23,67,3,0,855,1755,611,6,2
66,1104,21,69,3,0,850,1739,622,6,2
66.5,1066,29,68,3,0,855,1741,616,6,2
67,1091,21,70,2,0,877,1745,615,6,2
67.5,1088,18,61,4,0,856,1746,620,6,1
68,1098,12,70,4,0,858,1747,622,5,2
68.5,1087,26,63,5,0,895,1781,580,4,3
69,1090,14,66,3,0,859,1747,623,4,1
69.5,1109,15,63,1,0,859,1756,610,5,2
70,1109,17,67,4,0,874,1766,603,5,1
70.5,1094,22,67,2,0,857,1750,618,5,2
71,1096,21,63,3,0,834,1741,619,5,3
71.5,1097,23,54,0,0,838,1755,616,7,1
72,1073,20,62,2,0,871,1771,608,6,2
72.5,1072,25,53,6,0,871,1781,592,7,0
73,1080,26,58,4,0,855,1780,601,6,1
73.5,1097,16,63,2,0,860,1767,615,6,1
74,1104,16,55,1,1,834,1745,634,6,1
74.5,1107,20,58,2,2,835,1756,623,6,1
75,1111,22,60,0,2,833,1754,622,6,1
75.6,1117,28,59,1,2,872,1775,607,7,0
76.1,1105,22,57,5,3,836,1748,630,5,2
76.6,1099,18,66,3,2,865,1759,619,6,0
77.1,1089,17,67,1,2,840,1738,638,6,0
77.6,1077,23,67,1,1,849,1740,634,6,0
78.1,1131,15,72,3,2,876,1751,624,6,0
78.6,1138,22,65,2,1,854,1728,645,5,1
79.1,1107,29,66,1,0,876,1756,617,6,2
79.6,1123,12,62,2,0,867,1733,648,6,2
80.1,1120,34,66,0,0,832,1719,666,6,2
80.6,1123,18,55,4,0,882,1744,638,6,2
81.1,1120,21,63,3,0,871,1763,620,5,4
81.6,1098,20,69,0,0,882,1751,618,6,3
82.1,1113,22,65,3,0,884,1748,615,6,3
82.6,1094,24,60,3,0,882,1751,615,8,0
83.1,1091,24,67,5,0,844,1727,636,7,1
83.6,1093,14,59,3,0,847,1723,637,7,1
84.1,1057,23,63,3,0,840,1718,635,7,1
84.6,1063,29,60,3,1,854,1745,621,6,1
85.1,1098,19,61,1,1,857,1726,640,6,0
85.6,1092,14,66,3,1,843,1715,645,6,0
86.1,1104,31,58,1,1,832,1700,652,5,0
86.6,1119,23,65,2,2,885,1751,589,5,0
87.1,1113,25,70,3,1,863,1728,625,5,1
87.6,1107,16,69,2,1,862,1716,630,5,1
88.1,1124,25,79,1,2,842,1707,631,4,2
88.6,1124,24,72,2,1,851,1709,629,4,2
89.1,1109,20,69,3,1,859,1711,632,4,2
89.6,1107,25,67,1,2,855,1719,616,4,2
90.1,1084,24,68,4,1,876,1724,611,4,1
90.6,1102,24,70,6,0,836,1695,643,4,2
91.1,1104,26,76,1,0,864,1723,615,5,1
91.6,1096,16,81,3,0,886,1744,605,3,2
92.1,1093,22,69,5,1,878,1743,605,3,2
92.6,1116,14,65,1,1,876,1734,613,5,2
93.1,1099,22,71,4,1,870,1743,607,4,2
93.6,1112,24,68,3,1,865,1721,619,4,2
94.1,1120,24,66,3,1,865,1709,628,3,3
94.6,1135,17,62,3,1,875,1716,620,3,2
95.1,1168,28,56,4,1,870,1729,612,2,2
95.6,1167,15,48,4,1,851,1713,627,2,1
96.1,1165,23,56,2,1,849,1710,635,2,1
96.6,1177,19,56,2,1,889,1733,607,2,1
97.1,1144,20,51,1,1,869,1714,627,3,0
97.6,1152,19,58,1,1,863,1721,618,3,0
98.1,1136,16,59,2,1,891,1753,583,3,0
98.6,1146,19,61,4,3,873,1729,618,2,1
99.1,1169,23,57,5,2,870,1730,610,2,1
99.6,1145,26,69,1,1,846,1715,625,2,1
100.1,1144,23,63,3,1,833,1707,632,2,1
100.6,1158,21,67,5,1,876,1737,599,2,1
101.1,1127,22,72,3,1,868,1750,579,2,2
101.6,1134,15,73,2,1,859,1729,606,2,2
102.1,1146,18,67,7,0,845,1730,607,3,1
102.6,1122,28,70,2,0,840,1724,617,3,3
103.1,1128,20,67,3,0,829,1720,619,3,4
103.6,1155,14,60,4,1,817,1709,629,2,4
104.1,1145,23,66,2,1,839,1723,616,2,4
104.6,1150,20,68,3,0,848,1719,625,2,3
105.1,1187,15,69,6,2,862,1741,594,2,3
105.6,1138,28,69,4,2,856,1748,587,2,3
106.1,1149,20,64,0,1,846,1735,601,3,2
106.6,1138,19,65,2,2,849,1726,606,3,0
107.1,1160,21,66,4,1,842,1719,617,3,0
107.6,1142,17,66,2,1,858,1714,623,3,0
108.1,1122,14,61,4,1,855,1724,615,3,0
108.6,1112,24,62,1,1,844,1737,609,3,0
109.1,1129,20,65,4,1,839,1729,614,3,0
109.6,1127,20,60,4,1,858,1734,615,3,1
110.1,1143,19,61,3,1,850,1730,613,3,2
110.6,1129,22,67,0,1,853,1729,611,2,3
111.1,1123,24,60,1,1,828,1702,634,2,2
111.6,1129,13,67,7,1,857,1729,608,3,1
112.1,1103,23,70,3,1,862,1743,590,3,1
112.6,1112,28,63,3,1,860,1739,596,3,1
113.1,1109,22,67,2,1,846,1715,617,3,1
113.6,1106,21,56,6,1,844,1707,630,3,1
114.1,1109,23,58,0,1,858,1729,605,4,1
114.6,1125,13,62,2,1,850,1716,628,4,1
115.1,1123,26,59,1,1,859,1752,597,4,1
115.6,1122,16,59,2,1,857,1726,623,5,0
116.1,1107,12,58,2,1,879,1753,589,4,1
116.6,1102,26,68,1,2,863,1744,598,5,0
117.1,1118,20,61,5,2,837,1731,613,4,1
117.6,1074,22,56,2,1,819,1697,651,4,1
118.1,1109,17,57,0,2,827,1697,655,2,3
