time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1072,17,61,1,2,893,1817,605,6,2
50.5,1089,18,55,2,3,887,1813,616,5,3
51,1094,25,54,4,1,863,1800,623,6,2
51.5,1057,18,56,2,2,855,1781,644,5,3
52,1069,26,56,1,1,870,1805,626,5,3
52.5,1099,12,58,1,0,874,1785,650,5,3
53,1087,12,64,3,0,858,1786,643,5,3
53.5,1093,13,57,3,0,855,1782,646,4,4
54,1089,14,60,5,0,860,1789,636,4,2
54.5,1116,19,63,2,0,890,1802,621,4,1
55,1081,25,63,3,0,893,1806,607,4,1
55.5,1096,25,66,4,0,826,1732,677,4,1
56,1103,22,66,2,0,878,1779,631,4,1
56.5,1081,19,64,3,0,887,1770,638,3,2
57,1104,24,73,1,0,905,1815,583,3,2
57.5,1095,22,74,2,0,908,1806,588,3,2
58,1122,19,68,2,1,871,1779,615,1,3
58.5,1116,17,66,1,0,863,1768,634,2,1
59,1088,25,64,4,2,877,1788,620,1,2
59.5,1076,21,71,1,2,879,1806,613,2,1
60,1083,27,70,2,2,830,1767,645,2,0
60.5,1079,21,66,1,1,881,1802,615,1,1
61,1069,24,61,6,1,877,1795,621,1,1
61.5,1061,19,67,0,1,839,1761,653,1,1
62,1044,23,72,2,1,846,1776,636,0,2
62.5,1056,20,66,2,1,843,1763,659,0,2
63,1036,18,71,3,0,898,1828,587,0,2
63.5,1037,24,67,1,0,888,1807,608,1,0
64,1056,22,64,2,0,862,1784,634,1,0
64.5,1056,17,70,5,0,891,1794,627,1,0
65,1037,17,66,4,0,864,1779,639,2,1
65.5,1057,16,68,3,0,871,1776,631,2,2
66,1057,25,67,2,0,900,1805,611,2,2
66.5,1055,18,63,3,0,871,1773,642,2,2
67,1038,17,69,2,0,922,1815,600,1,3
67.5,1068,21,61,2,1,904,1802,615,1,3
68,1083,24,69,0,1,917,1826,584,2,2
68.5,1088,15,69,3,1,890,1808,603,2,2
69,1062,23,61,5,1,856,1781,636,2,3
69.5,1075,18,66,2,1,857,1768,645,3,2
70,1055,28,63,6,1,857,1774,643,4,1
70.5,1076,23,66,3,1,870,1784,630,4,2
71,1098,18,66,1,1,870,1770,635,4,2
71.5,1093,18,59,3,1,898,1797,609,5,1
72,1125,22,58,1,1,880,1793,618,5,1
72.5,1074,26,64,4,1,863,1785,620,5,1
73,1098,22,65,2,1,867,1781,625,4,1
73.5,1085,16,67,4,1,846,1768,627,5,0
