134 17299 460 12277 216 6 164 4090
135 17153 476 12409 202 7 163 4099
136 17248 479 12295 198 10 165 4113
137 17160 460 12391 216 5 160 4111
138 17133 502 12393 211 7 161 4091
139 17109 466 12418 223 5 150 4111
140 17140 486 12325 213 7 146 4113
141 17081 512 12357 216 3 141 4072
142 17170 475 12270 194 10 163 4096
143 17195 483 12217 222 9 147 4093
144 17198 492 12266 214 9 154 4069
145 17160 443 12378 221 3 157 4110
146 17071 479 12451 224 6 155 4099
147 17241 505 12279 231 5 159 4056
148 17271 474 12311 228 7 153 4095
149 17244 480 12287 225 5 168 4107
150 17147 485 12391 217 11 172 4079
151 17055 490 12400 217 4 176 4092
152 17151 431 12396 229 3 176 4120
153 17285 476 12329 228 7 181 4079
154 17311 454 12231 212 7 180 4088
155 17323 460 12272 217 8 179 4079
156 17290 450 12346 222 7 173 4092
157 17265 500 12350 233 4 165 4055
158 17295 478 12191 221 10 171 4059
159 17159 474 12295 207 8 177 4051
160 17263 439 12293 212 3 181 4081
161 17184 472 12325 214 8 173 4047
162 17236 441 12286 222 8 176 4076
163 17134 491 12295 225 10 169 4032
164 17270 441 12314 222 7 163 4084
165 17386 464 12145 229 9 158 4069
166 17310 470 12160 235 7 164 4075
167 17158 498 12340 239 13 155 4029
168 17226 474 12272 239 1 168 4048
169 17276 444 12146 239 2 167 4097
170 17158 475 12209 219 7 179 4048
171 17243 423 12221 233 5 172 4102
172 17194 444 12298 230 8 161 4085
173 17139 471 12344 228 13 161 4031
174 17148 484 12312 227 5 167 4050
175 17141 465 12300 235 7 170 4062
176 17198 431 12345 226 7 177 4094
177 17238 461 12243 226 4 178 4075
178 17296 456 12205 229 3 179 4058
179 17066 471 12341 236 5 170 4055
180 17172 434 12294 236 4 163 4111
181 17159 487 12257 229 5 158 4057
182 17236 448 12240 222 6 160 4079
183 17362 465 12133 228 11 148 4071
184 17295 425 12170 232 4 143 4116
185 17281 469 12100 225 3 145 4080
186 17238 499 12170 229 12 141 4045
187 17249 454 12128 237 7 152 4079
188 17207 477 12255 224 4 171 4036
189 17217 514 12274 194 3 186 4029
190 17230 475 12343 207 4 177 4098
191 17286 488 12221 215 5 155 4062
192 17168 461 12423 207 3 166 4120
193 17168 442 12423 226 4 146 4150
194 17174 467 12459 218 10 149 4102
195 17290 502 12398 221 3 147 4092
196 17388 458 12304 228 4 145 4131
197 17242 494 12228 230 5 153 4105
198 17217 492 12340 223 8 148 4089
199 17250 479 12277 225 3 147 4076
200 17258 503 12247 230 5 135 4066
201 17318 487 12260 221 5 148 4087
202 17243 489 12260 248 1 138 4083
203 17226 516 12228 240 9 136 4066
204 17244 468 12224 241 5 142 4077
205 17272 462 12232 244 4 135 4108
206 17127 477 12368 233 3 148 4071
207 17023 480 12473 213 11 165 4085
208 17058 487 12379 205 9 171 4074
209 17181 476 12307 227 7 151 4071
210 17341 462 12138 230 5 152 4081
211 17463 483 12087 231 3 153 4053
212 17371 470 12161 228 8 146 4050
213 17399 478 12274 226 11 136 4035
214 17356 484 12248 236 6 140 4072
215 17315 453 12393 228 2 150 4087
216 17262 498 12348 210 6 156 4053
217 17245 491 12359 208 5 169 4064
218 17289 450 12341 198 11 163 4121
219 17283 461 12342 207 2 160 4094
220 17225 465 12381 191 8 169 4084
221 17169 473 12377 204 5 167 4089
222 17163 508 12289 202 9 158 4040
223 17352 472 12268 206 5 161 4090
224 17270 500 12254 210 4 158 4031
225 17304 465 12265 196 13 165 4079
226 17200 495 12372 207 5 164 4063
227 17128 509 12375 219 6 157 4067
228 17159 456 12399 218 6 167 4100
229 17332 494 12262 230 5 166 4066
230 17395 508 12204 237 7 166 4037
231 17227 480 12325 241 4 167 4060
232 17380 454 12378 231 6 174 4113
233 17383 463 12289 230 9 160 4102
234 17238 497 12372 236 8 144 4056
235 17286 471 12286 240 8 145 4079
236 17240 458 12400 254 3 145 4104
237 17095 463 12489 236 10 150 4061
238 17191 454 12391 238 8 156 4060
239 17212 441 12375 237 4 147 4112
240 17273 453 12407 236 7 138 4106
241 17142 453 12474 232 7 143 4090
242 17148 476 12438 228 9 148 4050
243 17199 466 12398 211 7 160 4072
244 17239 459 12307 224 4 151 4097
245 17221 454 12213 221 5 147 4086
246 17199 452 12320 206 7 150 4058
247 17231 469 12293 208 4 158 4060
248 17249 429 12301 213 4 157 4094
249 17216 492 12297 215 1 166 4046
250 17273 458 12271 219 5 157 4083
251 17218 497 12313 223 5 150 4052
252 17290 495 12230 236 10 144 4042
253 17435 460 12070 217 7 151 4073
254 17391 480 12122 222 7 144 4035
255 17417 432 12162 233 8 142 4104
256 17302 467 12234 221 7 157 4064
257 17291 471 12250 222 4 157 4066
258 17394 491 12215 221 6 151 4075
259 17368 440 12231 239 7 149 4133
260 17287 464 12381 238 5 143 4098
261 17435 444 12311 223 5 144 4105
262 17421 453 12219 225 7 149 4105
263 17276 497 12278 211 7 154 4063
264 17331 485 12316 224 4 156 4108
265 17210 442 12353 189 12 164 4110
266 17213 498 12375 212 7 163 4039
267 17233 430 12388 224 3 154 4114
268 17120 448 12382 214 4 166 4108
269 17213 446 12294 206 7 173 4119
270 17198 407 12335 212 3 173 4112
271 17104 492 12328 209 6 174 4026
272 17173 464 12325 195 10 177 4081
273 17175 495 12259 214 7 163 4052
274 17126 455 12415 220 4 165 4085
275 17114 475 12397 207 6 162 4065
276 17293 432 12295 208 5 164 4115
277 17142 442 12309 205 8 163 4083
278 17261 466 12223 204 8 174 4060
279 17325 432 12157 205 5 177 4099
280 17254 479 12159 209 5 172 4049
281 17173 491 12192 213 8 168 4057
282 17255 452 12105 218 2 159 4100
283 17272 448 12143 213 8 172 4119
284 17047 462 12260 218 4 165 4119
285 17083 494 12287 224 2 156 4080
286 17226 431 12326 223 2 164 4111
287 17345 459 12253 232 8 158 4096
288 17394 437 12276 226 4 169 4153
289 17321 459 12261 229 6 169 4101
290 17396 463 12270 232 3 167 4126
291 17388 462 12158 237 6 161 4117
292 17319 490 12291 230 9 169 4060
293 17241 453 12382 223 7 172 4091
294 17331 446 12493 222 7 180 4094
295 17457 416 12342 228 8 178 4130
296 17284 449 12497 230 7 171 4079
297 17307 479 12410 225 7 179 4074
298 17500 438 12239 238 5 184 4116
299 17538 473 12268 239 5 170 4074
300 17380 492 12343 244 7 170 4049
301 17445 484 12344 221 10 179 4033
302 17311 470 12363 235 9 172 4031
303 17425 433 12379 223 13 175 4055
304 17441 467 12280 228 7 179 4052
305 17395 495 12383 240 3 171 4016
306 17500 460 12322 241 9 171 4049
307 17476 468 12334 238 7 167 4029
308 17571 451 12348 230 11 176 4061
309 17498 495 12431 230 11 173 4057
310 17437 486 12458 243 7 164 4066
311 17565 490 12349 249 3 161 4049
312 17499 464 12474 261 8 143 4061
313 17535 493 12465 268 2 146 4049
314 17527 466 12418 259 9 152 4049
315 17522 467 12384 255 5 157 4060
316 17377 457 12439 245 8 172 4081
317 17422 473 12385 249 7 165 4031
318 17420 493 12469 244 11 165 4047
319 17384 438 12592 236 6 164 4092
320 17352 497 12528 244 4 154 4023
321 17482 499 12440 254 6 164 4009
322 17445 483 12490 245 4 167 4026
323 17449 474 12490 242 4 161 4022
324 17354 449 12611 229 9 179 4060
325 17388 462 12593 270 2 157 4073
326 17385 464 12565 250 11 162 4068
327 17463 458 12536 245 6 171 4054
328 17306 450 12556 236 11 176 4063
329 17230 487 12618 229 11 176 4014
330 17334 470 12524 237 7 165 4005
331 17335 471 12463 224 5 163 4011
332 17264 457 12442 235 6 161 4002
333 17121 505 12379 228 6 166 3986
334 17360 442 12367 215 8 159 4035
335 17288 479 12478 221 3 171 4013
336 17298 463 12459 215 8 171 4038
337 17283 479 12444 224 9 159 4034
338 17328 476 12363 240 7 150 4019
339 17300 435 12360 256 3 136 4052
340 17189 455 12399 258 9 124 4031
341 17274 495 12366 247 10 125 3980
342 17169 470 12393 247 7 146 4007
343 17138 442 12378 225 4 157 4055
344 17284 447 12226 217 7 166 4051
345 17140 446 12378 208 5 166 4062
346 17167 450 12422 213 4 161 4041
347 17213 456 12415 210 11 164 4047
348 17279 466 12329 211 4 151 4048
349 17240 458 12384 210 4 155 4021
350 17076 474 12371 223 9 146 4023
351 17102 457 12317 221 6 146 4031
352 17182 455 12263 207 8 159 4036
353 17076 464 12327 220 4 154 4053
354 17102 426 12482 225 7 143 4069
355 17087 502 12437 227 2 155 4010
356 17240 444 12440 208 11 172 4037
357 17298 451 12376 218 9 172 4047
358 17331 475 12292 220 10 162 4031
359 17285 467 12330 225 4 157 4056
360 17339 417 12372 224 5 161 4094
361 17328 457 12249 212 10 166 4033
362 17337 463 12202 222 6 166 4055
363 17127 509 12332 229 3 167 4023
364 17052 487 12385 215 8 168 4032
365 17109 477 12336 220 2 176 4039
366 17160 464 12340 218 6 165 4049
367 16997 482 12429 223 5 161 4049
368 17023 454 12474 218 14 161 4050
369 17072 480 12433 205 9 166 4051
370 17057 509 12314 199 7 159 4007
371 17174 492 12294 201 3 167 4029
372 17211 471 12241 192 3 170 4071
373 17143 446 12413 203 7 159 4072
374 17094 496 12490 213 6 145 4053
375 17157 464 12371 213 5 168 4092
376 17159 471 12395 218 8 150 4074
377 17143 494 12347 215 7 150 4038
378 17239 436 12302 219 3 157 4132
379 17159 442 12461 227 6 148 4097
380 17205 480 12417 219 5 155 4064
381 17349 448 12254 217 8 152 4086
382 17193 525 12350 220 5 151 4020
383 17184 474 12330 213 7 156 4076
384 17211 439 12266 203 9 154 4115
385 17182 452 12248 200 8 153 4099
386 17153 465 12403 189 10 156 4046
387 17353 453 12328 202 3 158 4066
388 17288 458 12343 189 6 165 4086
389 17261 472 12395 188 8 174 4046
390 17333 470 12295 203 6 158 4049
391 17509 465 12221 209 4 164 4068
392 17366 492 12295 210 4 171 4048
393 17354 457 12387 216 5 160 4096
394 17345 505 12274 200 10 165 4000
395 17354 478 12311 192 7 165 4019
396 17350 472 12333 208 8 149 4017
397 17354 455 12232 212 10 150 4039
398 17338 462 12365 227 7 153 4033
399 17191 460 12333 216 7 159 3989
400 17144 483 12405 214 4 154 3993
401 17196 494 12423 227 5 156 3990
402 17137 477 12451 230 4 153 4003
403 17129 486 12531 207 2 163 3991
404 17140 439 12574 213 5 162 4035
405 17293 466 12421 204 4 161 4001
406 17226 452 12512 201 1 158 4012
407 17186 448 12449 194 10 159 4032
408 17218 472 12435 207 5 141 3984
409 17282 469 12409 213 8 144 4024
410 17372 445 12331 210 6 151 4050
411 17309 476 12396 205 5 162 4032
412 17241 475 12476 221 5 161 4036
413 17241 456 12409 215 6 160 4046
414 17348 463 12366 216 5 160 4032
415 17388 454 12294 203 11 169 4031
416 17258 478 12351 218 9 163 3984
417 17381 456 12248 214 8 163 4024
418 17306 468 12247 216 4 168 4055
419 17270 449 12316 219 4 167 4044
420 17259 458 12333 216 6 170 4043
421 17127 525 12416 227 8 156 3964
422 17203 495 12395 229 6 155 4000
423 17143 459 12436 227 11 152 4030
424 17182 443 12384 249 6 145 4032
425 17195 478 12341 235 8 146 3981
426 17138 471 12368 230 10 148 3987
427 17181 478 12451 242 6 141 3989
428 17253 407 12446 232 6 148 4055
429 17279 449 12402 231 7 138 4010
430 17264 451 12369 230 11 136 3991
431 17227 458 12308 230 5 144 3988
432 17225 489 12321 228 8 145 3970
433 17110 502 12491 224 9 154 3959
434 17174 469 12430 233 12 153 4017
435 17203 465 12441 232 4 152 4006
436 17287 442 12370 217 7 162 4023
437 17268 424 12288 219 3 173 4042
438 17221 449 12324 219 5 163 4044
439 17280 451 12252 225 10 157 4023
440 17161 453 12316 223 4 165 3998
441 17228 416 12295 230 9 161 4010
442 17052 432 12364 246 6 149 3990
443 17169 446 12328 237 6 157 3974
444 17096 465 12468 228 4 157 3993
445 17144 457 12427 233 4 150 3970
446 17231 474 12370 235 3 163 3971
447 17233 470 12384 228 3 171 3984
448 17261 454 12421 226 7 157 3970
449 17238 450 12381 214 5 167 3969
450 17272 448 12422 208 7 166 3991
451 17212 478 12425 214 8 170 3954
452 17178 460 12572 214 6 158 3993
453 17213 434 12521 226 6 160 3998
454 17170 456 12496 223 2 166 3984
455 17258 444 12425 221 9 162 3987
456 17112 468 12512 213 5 181 3972
457 17201 486 12433 209 6 183 3936
458 17343 435 12375 214 3 169 4009
459 17415 442 12305 213 7 167 4032
460 17354 464 12353 226 7 168 3992
461 17303 459 12418 219 3 170 3989
462 17258 466 12425 223 8 166 3999
463 17251 492 12460 225 7 163 3960
464 17300 453 12307 234 3 157 4005
465 17301 480 12349 239 4 143 4011
466 17329 460 12277 207 10 167 4028
467 17389 463 12286 209 6 168 4043
468 17371 470 12202 206 7 155 4019
469 17377 471 12217 205 2 153 4021
470 17330 471 12276 200 5 158 4007
471 17308 489 12270 199 11 158 3983
472 17287 483 12353 211 8 147 3987
473 17302 454 12345 197 8 153 4011
474 17244 474 12325 197 5 148 4000
475 17256 439 12410 200 7 148 4052
476 17359 463 12292 192 6 148 4029
477 17404 448 12269 188 7 149 4015
478 17379 504 12278 190 3 149 3966
479 17163 454 12470 198 7 140 4015
480 17154 444 12448 188 5 139 4024
481 17171 438 12311 207 5 136 4024
482 17217 443 12287 211 6 132 4046
483 17141 473 12300 205 6 141 4017
484 17161 450 12267 208 8 145 4054
485 17311 461 12206 210 6 144 4044
486 17263 484 12209 208 3 143 4023
487 17269 481 12198 225 3 131 4009
488 17218 446 12207 200 3 157 4038
489 17251 470 12051 208 7 148 4019
490 17198 461 12154 223 1 138 4011
491 17222 446 12263 216 4 148 4028
492 17133 449 12393 203 9 148 4018
493 17144 465 12289 198 7 161 3996
494 17165 465 12354 199 4 168 4001
495 17092 464 12464 222 2 147 4021
496 17079 485 12398 222 9 147 3988
497 16979 505 12446 227 5 141 4019
498 16985 450 12394 231 8 127 4049
499 17096 443 12392 237 4 123 4048
500 16990 465 12496 227 8 124 4035
501 17113 432 12408 222 5 133 4088
502 17045 473 12427 230 7 132 4043
503 17013 431 12434 217 6 131 4072
504 16990 457 12377 211 4 147 4095
505 17147 442 12209 210 6 152 4079
506 17016 459 12378 211 9 149 4060
507 17079 432 12356 205 7 149 4087
508 17130 459 12325 211 8 139 4071
509 17149 478 12239 212 8 151 4052
510 17209 472 12228 202 8 148 4045
511 17065 470 12399 208 9 140 4048
512 17001 450 12398 204 6 144 4074
513 17177 461 12345 213 7 135 4003
514 17213 481 12366 209 8 128 4016
515 17157 462 12332 220 6 126 4029
516 17174 489 12276 214 7 129 4003
517 17124 469 12285 198 4 136 4022
518 17097 492 12339 202 3 134 4021
519 17181 430 12401 203 2 143 4132
520 17131 458 12407 199 5 138 4085
521 17197 463 12406 200 6 138 4104
522 17161 450 12373 206 7 134 4090
523 17160 469 12421 197 6 138 4084
524 17213 440 12408 200 5 130 4087
525 17125 465 12445 191 6 144 4074
526 17263 445 12383 190 10 143 4084
527 17374 481 12248 203 3 132 4080
528 17400 505 12227 207 4 130 4070
529 17307 483 12257 209 2 133 4070
530 17375 477 12318 209 7 136 4050
531 17380 462 12321 206 12 141 4047
532 17365 461 12333 228 4 131 4051
533 17267 475 12442 211 9 137 4071
534 17259 499 12403 226 7 140 4042
535 17158 483 12435 204 7 150 4067
536 17269 468 12343 215 5 152 4046
537 17400 438 12261 211 6 151 4065
538 17365 455 12223 200 7 156 4055
539 17365 450 12241 210 8 144 4110
540 17283 434 12320 209 8 152 4128
541 17323 455 12288 218 5 140 4114
542 17277 461 12252 199 4 157 4120
543 17272 456 12314 213 4 156 4105
544 17168 444 12400 210 5 152 4111
545 17124 460 12452 216 4 135 4083
546 17168 494 12360 230 5 136 4025
547 17173 515 12324 220 4 139 4034
548 17125 510 12384 223 5 139 4039
549 17220 475 12458 215 7 141 4022
550 17072 461 12437 206 11 148 4011
551 17193 502 12396 215 6 143 3992
552 17170 484 12443 224 6 148 4031
553 17384 482 12244 222 9 138 4033
554 17409 468 12310 222 8 140 4044
555 17227 453 12338 215 6 138 4032
556 17198 489 12415 210 8 137 3988
557 17218 465 12452 211 9 134 4009
558 17261 443 12443 196 6 151 4048
559 17247 458 12406 201 4 140 4045
560 17238 447 12439 201 9 137 4062
561 17175 484 12317 215 9 139 4030
562 17243 465 12420 201 9 145 4032
563 17208 510 12383 201 10 148 3973
564 17336 506 12215 221 5 142 3992
565 17358 505 12233 218 2 142 4010
566 17455 449 12154 199 7 142 4061
567 17181 483 12357 198 3 148 4014
568 16960 473 12474 192 7 155 4011
569 17219 445 12383 200 3 154 4045
570 17261 439 12456 200 7 149 4039
571 17200 446 12498 189 9 147 4037
572 17133 468 12560 206 6 134 4031
573 17179 452 12533 198 5 142 4028
574 17173 450 12572 188 8 139 4027
575 17214 458 12475 182 4 154 4053
576 17224 458 12355 182 4 159 4052
577 17253 463 12349 179 6 153 4037
578 17252 496 12340 189 2 155 4000
579 17225 477 12334 201 6 150 3996
580 17286 466 12356 204 10 150 4018
581 17332 464 12382 206 3 153 4042
582 17259 470 12353 200 5 161 4027
583 17304 466 12318 201 5 161 4056
584 17263 432 12375 214 4 154 4075
585 17274 457 12394 223 3 150 4040
586 17320 458 12309 213 4 152 4066
