,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
0,0.06647518080464576,2.1828334293407245e-05,211.99883600424485,0.46696574225122345,-0.08536660221587922,0.5637324659483636,-0.013111211886787322,0.022404966642884716
1,0.217979704581707,2.098577546930773e-05,2962.95099671429,0.19638943010228926,-0.19468246733515637,0.37596069043719293,0.0006691201070592179,0.07364758918071346
2,0.6370028848214541,7.798098341261569e-05,161.72559909325702,0.6193825713169208,-0.31460206460206463,0.6487272727272727,-0.011972593874421511,0.07657257032858578
3,0.050222259587944906,1.1919487370556189e-05,2214.652964432595,0.2479141383495146,-0.13718791064388958,0.40152228499686127,0.011652961611186896,0.07301740215149377
4,0.3116475498413188,8.652116980267658e-05,1438.0187745389967,0.20187346879953882,-0.24952208471677229,0.38787522071806935,-0.006758432539682557,0.0755073495128954
5,0.7057024817711613,6.771309031135209e-05,1343.2158840927104,0.4546301568404162,-0.6509405568096311,0.5235924196649272,0.004047962219019263,0.11742565000059935
6,0.5425242391443081,4.59312409368145e-05,1861.9725657064273,0.33689443040755795,-0.43535899883338636,0.4444444444444444,-0.0007418970926906798,0.09371308890323049
7,0.1311818983040367,5.228928917100198e-05,1511.1639314109302,0.15668987322530625,-0.16967577275734946,0.33569665126289805,-0.0035741915519111878,0.0630633991072651
8,0.171334599994865,1.2064919395289379e-05,2912.8491127864954,0.24733711904841904,-0.20612080536912747,0.38393546124166966,-0.004730566623390109,0.06344596756331056
9,0.7352690456988562,0.00011167190577243382,766.7832020280027,0.48334877496396955,-0.6819516602665461,0.5460663355231534,0.010195970527989151,0.1294374918291915
10,0.8115976539137226,3.0514979453286244e-05,1304.232740710886,0.6096830748482804,-0.7578379103376589,0.6348241912798875,4.484438996699147e-05,0.13330105228349065
11,0.8714038652716403,3.078690536428873e-05,657.6295725863046,0.7389295703824759,-0.5733493460042296,0.7232771925115749,0.022118593308804613,0.14501617171420167
12,0.009676677269632616,9.479548383992136e-05,1133.1335623569607,0.10431643856218975,-0.11035860303985534,0.28968179836851615,-0.0010415709340441115,0.056352572376913046
13,0.8887830390067214,1.3531025557703399e-05,1219.2106318186777,0.7620439941522457,-0.5466848740520374,0.7421017747993225,-7.100053960429342e-05,0.11990333448411328
14,0.9451731565248617,7.606555756090955e-05,514.6555834172055,0.7447077076813843,-1.0397031144571898,0.7169072395658499,-0.014474360136584874,0.14104211277658796
15,0.3654094549404787,4.3822441026181295e-05,462.0060059674571,0.44381239404784323,-0.2561842810846098,0.5326519466333776,0.011420588743591198,0.09264099789673319
16,0.08229024082073522,7.047543679903398e-07,2357.85531381561,0.5448542805100183,-0.0070122816262008225,0.6314839873703202,0.023901536891779762,0.040609262980327965
17,0.7351659465725559,1.617776907455229e-06,2886.8255557339703,0.7482890339010027,-0.14531554822439707,0.7424922333448395,0.003187198307214034,0.05580464076453451
18,0.41907468860478647,5.358541422443259e-05,2363.7175461124934,0.2638752283265421,-0.33151626679629187,0.39557017801539274,-0.0024539496163762387,0.08076701020796728
19,0.0742480131860277,1.8339579912102748e-06,2818.415045113459,0.455713630105553,-0.06414602346805731,0.5213708124759338,0.010290445525036218,0.0429481816839723
20,0.8867982623905595,7.236232175731068e-05,626.109318387852,0.6575431992262045,-0.9904632152588555,0.657299938912645,-0.026692758098790792,0.12095710757870004
21,0.6895080692333914,4.020567778834034e-06,293.6985813086529,0.7378590078328982,-0.042903269204897176,0.7279289283731261,-0.0046443193449332565,0.011855779692600321
22,0.14001698802010865,3.2835472072818194e-05,1595.6401586588138,0.1972203006100246,-0.1541056394879483,0.32244789592459844,0.013942784947207021,0.07093633509907793
23,0.2646252543267087,6.152884198504142e-05,2871.3144382786663,0.1916469706577506,-0.22297048279559095,0.3824065901735805,-9.296416231530102e-05,0.07963353610675039
24,0.4600780941834517,9.082049404133352e-05,81.59266622294004,0.5843582466099022,-0.19236950597442526,0.623767652544631,-0.023899095746863885,0.036412133242354594
25,0.38352397963958573,2.359466722223324e-05,1812.436723613018,0.3189463269849121,-0.3282620368713083,0.4358318578267427,-0.010445449852731326,0.07345127288417674
26,0.8507171283103804,2.8107356741218018e-05,2813.4040255325217,0.591082192126302,-0.9756658595641647,0.6198433420365536,-0.011485154661575958,0.13316423589093218
27,0.7050766771530271,1.53316278495578e-05,1090.0634522288658,0.620861172976986,-0.40972922283436874,0.6512219566725773,-0.01079100510094122,0.09321028026064015
28,0.5483658664310733,2.0919746088067962e-05,2667.10276908662,0.35509898279687635,-0.43621919584954605,0.4609585352719441,-0.01724059014692636,0.07992122155222725
29,0.7460356298706675,3.8299041263405535e-05,272.3746798265794,0.7017842361813666,-0.2885353812397149,0.7241313111921674,0.007322434400329758,0.09706999326987786
30,0.4850304599488926,1.2997280932515772e-05,1595.7237521614431,0.4852426759947529,-0.29462820726226435,0.5574004507888806,0.013338705267853412,0.10078858067554664
31,0.3896279451817054,3.43397782894721e-05,1180.7137602431824,0.3463746869464298,-0.28620788943276687,0.45507862851250325,0.02076416884040788,0.10196654938063321
32,0.8525396599443863,7.144391414867246e-05,1226.8994675662677,0.5884618308039221,-0.9526087485304251,0.6064509317425962,-0.004240987900711035,0.13500403230659974
33,0.34955930875928776,1.1548371982345873e-05,2817.2701360377528,0.3305746512714409,-0.2901861939995123,0.46473629782833503,-0.011979719725408566,0.07300167141873959
34,0.10910987571594288,7.343365951642222e-07,2360.0957720373217,0.5185185185185186,-0.03601633730764453,0.5932521087160263,-0.004919713903708711,0.011203597276780553
35,0.25923487850738836,1.1757330949965349e-05,957.0578987593378,0.47446507872426325,-0.12082732616169478,0.5417235226199222,0.03875916556183878,0.09618311462640072
36,0.48752240714883766,1.258725026081107e-05,1342.548927004617,0.5140836862348964,-0.2910304918762521,0.568649885583524,0.0022074742815096915,0.08580905856100363
37,0.9398596943819966,0.00014663943802766606,1448.3906851416318,0.6940690511436894,-1.2607461121789272,0.6734561752988047,0.003211164973600633,0.16181912461404302
38,0.8957603023678509,1.6838264749469843e-06,1762.7678982813197,0.8460693237438818,-0.11064898025876024,0.8266154830454254,0.013202813841618033,0.05970422208946491
39,0.932717969545133,6.26123683931806e-05,986.4792857173604,0.70046287177467,-1.114820814729938,0.6749434505449311,0.0035646568069777063,0.15652927603452915
