,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
0,0.1738538058802379,3.1879818272536966e-05,3.184037782469562,0.5766423357664234,-0.007016426843244661,0.6377952755905512,-0.004987056494594189,-0.003952819551253484
1,0.6367453851719937,2.1944069507787193e-05,2263.3320149512847,0.4275066396321786,-0.5502123532755909,0.4991097922848665,-0.02284349969192845,0.08471322000733761
2,0.8071425408975322,2.305379425025645e-05,1499.667733010016,0.609450392576731,-0.7337383504564394,0.6325888083640252,-0.0259087626384209,0.10716943984249339
3,0.2055651391054958,2.6734353225409115e-06,1740.3026872006158,0.5063064852517628,-0.09589019827037437,0.5933576346699068,-0.014474461571512887,0.02332082504344335
4,0.844695887123917,2.3993128198131143e-05,1172.1656572385082,0.6789952759534509,-0.6743325637838158,0.6708241623868917,0.011517911885784327,0.13859624313559116
5,0.31061929474245464,2.3983924703671162e-05,1229.4397745967744,0.32851886240929884,-0.2509056096046369,0.45696411878909904,-0.0021261830584553554,0.07608349462233888
6,0.8042870937389135,5.7987071486659026e-05,2861.4748736493416,0.5307784851370996,-0.878326076439284,0.5668241915786121,-0.009412382924793627,0.12050038905847849
7,0.2769438988791927,5.287907203467569e-07,2696.7960390926246,0.6012317167051578,-0.020524835988753543,0.6483750665956314,0.01030704823953077,0.025191389938357567
8,0.8982399974251765,5.2931364355973044e-05,1486.171963281509,0.6336295283663704,-1.1144912641315519,0.6168644664824148,-0.0326042678532259,0.11305436381093603
9,0.3513052324519035,3.12747187879084e-05,91.83507061925522,0.5919862128392934,-0.06487064914031193,0.6446607849102526,-0.00478217457564778,0.02210243945442858
10,0.01738731632294177,2.47881473279018e-05,1703.1819340906732,0.14154033156633017,-0.1641306441405499,0.31630085278903963,-0.026879927228623313,0.03428599905314844
11,0.674730472417062,3.2146706490646143e-05,1629.1370092206066,0.47582940983247557,-0.5789903666133369,0.53770207852194,0.005674490585504288,0.11638971992935154
12,0.19017270431184097,3.747403570823383e-07,1049.0502659754095,0.555441478439425,0.016675152749490718,0.6063829787234043,0.023273065607161803,0.026698665066746563
13,0.5691448943252949,3.757401517351925e-05,351.76259165368594,0.5954660598514447,-0.23839142751570397,0.6330605270258116,0.03133115755850291,0.11182089408594387
14,0.6128958075872265,3.244743745032241e-07,1545.6092764850478,0.686030428769018,-0.014318352935067669,0.6947368421052631,-0.0014143730886850836,0.004434897972076524
15,0.19205524245269578,1.3488624073077197e-05,1333.2253690046034,0.37297701054029375,-0.19404019404019412,0.4796066695168876,0.0003984403904716549,0.06876990081616208
16,0.05883911284255605,1.2036165639572904e-05,827.2108368123527,0.38951917882225817,-0.10498594885028023,0.4861076655916645,0.007496108577514371,0.054956949569495706
17,0.390707203340939,1.9750326182648864e-06,1874.4094110317183,0.5994318181818181,-0.07216694470924678,0.6398467432950192,0.008402369966442946,0.04310932177144622
18,0.164411675178065,4.5390860144452196e-05,8.526042812379675,0.5103448275862069,-0.003166166522557301,0.5645833333333334,0.0033768940107206102,0.006738292217272512
19,0.39435467804741464,3.2086516453245564e-05,1078.0258281724027,0.34289556252801434,-0.3329778576039064,0.4634881131704762,-0.01727309435147406,0.07209993182039554
20,0.19008732396268035,6.2060066421372e-05,210.45331771327426,0.393124591646982,-0.16801411427131208,0.48990323937736646,-0.011808159382170391,0.047095722611874
21,0.22777218921515896,2.1382389844734284e-06,1753.1127342255118,0.5407797445664352,-0.06167472056166723,0.5890865954922895,0.008154890986767693,0.038301487245149146
22,0.6400301848290055,1.0715736707188326e-05,2238.477422623752,0.5287822878228783,-0.48728415285871574,0.5705196940453213,-0.03552731665846354,0.06909274890172268
23,0.7307062453296905,1.4704661477277933e-05,832.4946148911633,0.670692535012206,-0.346404267831639,0.6747099767981438,-0.011738842462761134,0.07875354800822176
24,0.9625480962759879,3.160680431366192e-05,2678.1065265712573,0.716782449725777,-1.3258611027288012,0.6806530363137016,-0.02102083398212451,0.14344809498831734
25,0.7329544184931566,1.821670402093157e-05,1511.7141980307474,0.5917598480966877,-0.5438236369260185,0.6175231676495367,0.004276861307497604,0.11670012949520625
26,0.33848553139245974,7.65526878507389e-05,1946.339551022694,0.2102968830132772,-0.29641360989067134,0.36600306278713635,-0.02050916086194321,0.060070975109593916
27,0.3495854959138781,4.3295755990366755e-05,2811.515850009031,0.23795138202659583,-0.2644564119824977,0.3863675983497007,0.008767215833192732,0.0876873375598145
28,0.26238854068083983,3.670823174895464e-05,700.2946123184289,0.3405810079879643,-0.24391750030875636,0.4392451672292115,-0.005365340194731338,0.06580466121466655
29,0.06429202586895277,8.704430323009194e-06,1265.8525326173076,0.40425295034513475,-0.11143561193757412,0.4995290793501296,0.01590399868039416,0.06646726487205046
30,0.6134478398489965,5.7524250153032556e-06,956.4285251219394,0.6708342315154128,-0.1397940701336422,0.6784527047446358,0.01022606382978719,0.06427680950402104
31,0.04659042922713175,8.234438530726076e-05,157.8918993737638,0.35918083308479964,-0.1404869181830486,0.48752969121140144,-0.0005429410700115156,0.059644840422286016
32,0.32660411008074053,1.0861007132512061e-05,2376.9982516157875,0.3445478147987884,-0.2792569814245356,0.46173839920495374,-0.023844325345853346,0.054756719299113965
33,0.5917544458547797,4.113919591217116e-05,2091.3601769429065,0.3938827300654467,-0.46154941612076317,0.5027149822695036,0.027181295117744808,0.12987758911584169
34,0.5056562760140948,8.668059528549572e-05,2877.0455297734875,0.3139934533551555,-0.39895445431108567,0.43225625175611115,0.005713135566978278,0.0978478569607808
35,0.9303841283302406,4.73248436100744e-06,2043.2977579674036,0.8237960339943343,-0.336608752501139,0.8077807412857537,0.0260276211489745,0.12686398956047207
