0.0966667,0.405,0.63,0.65,0.686667,0.623333,0.53,0.496667,0.306667,0.0783333
0.526667,0.886667,0.906667,0.908333,1.025,0.805,0.775,0.721667,0.64,0.326667
0.146667,0.475,0.683333,0.583333,0.671667,0.658333,0.55,0.473333,0.276667,0.0916667
