time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,28,5,42,5,85,1009,1898,499,0,1
50.5,30,1,40,5,84,992,1888,513,0,1
51,31,1,47,6,70,996,1888,504,0,1
51.5,30,0,44,2,73,1049,1914,485,1,0
52,30,2,52,3,79,1003,1868,521,1,0
52.5,30,0,56,3,81,997,1873,520,0,1
53,31,1,45,5,82,1018,1896,496,0,1
53.5,33,0,51,0,84,1020,1898,494,0,1
54,32,0,51,3,82,1019,1893,491,0,1
54.5,28,0,52,0,81,990,1861,522,0,1
55,28,1,51,1,80,994,1863,513,1,0
55.5,29,0,50,1,90,1026,1881,497,1,0
56,28,1,47,3,85,1013,1872,511,1,0
56.5,30,0,57,1,74,1038,1899,475,1,0
57,29,0,54,3,80,1032,1872,505,1,0
57.5,31,2,55,3,79,972,1832,552,1,0
58,27,1,48,2,80,978,1853,529,1,0
58.5,27,0,52,1,81,1009,1880,491,1,0
59,30,0,42,3,83,994,1856,511,0,1
59.5,27,1,46,4,88,1029,1893,473,1,0
60,27,1,51,1,91,1000,1878,492,1,0
60.5,27,0,56,3,75,1027,1892,476,1,0
61,33,0,56,5,84,996,1874,505,0,1
61.5,33,0,52,0,80,986,1872,506,0,1
62,36,0,50,2,78,1006,1899,492,1,0
62.5,40,0,53,1,75,998,1881,518,1,0
63,39,1,49,2,82,979,1880,518,1,0
63.5,38,3,58,1,73,974,1882,515,1,0
64,39,0,51,1,72,999,1902,490,1,0
64.5,42,2,41,4,79,964,1880,506,1,0
65,36,2,43,3,77,990,1878,512,1,0
65.5,37,1,39,2,78,1007,1875,511,1,0
66,37,2,43,1,79,1013,1886,496,1,0
66.5,39,0,45,2,74,989,1866,516,0,1
67,34,1,55,0,70,970,1859,522,1,0
67.5,38,1,50,2,77,973,1870,511,1,0
68,39,0,53,1,74,1027,1917,462,1,0
68.5,40,1,42,5,72,954,1875,500,1,0
69,40,0,47,1,71,951,1856,521,1,0
69.5,39,1,53,1,70,966,1865,516,1,0
70,39,0,46,2,67,955,1838,546,1,0
70.5,39,1,45,3,67,936,1833,543,1,0
71,32,1,52,1,65,983,1862,515,1,0
71.5,33,0,49,1,66,989,1853,520,1,0
72,37,0,46,3,62,972,1853,512,1,0
