time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,15,1,51,2,65,1006,1896,524,2,0
50.5,15,0,51,0,67,1009,1876,547,2,0
51,14,0,43,1,68,1032,1913,511,2,0
51.5,13,2,44,1,71,1009,1885,538,2,0
52,15,0,42,1,71,1010,1886,534,2,0
52.5,14,0,42,4,70,1012,1913,511,2,0
53,14,0,49,0,66,1008,1906,522,1,2
53.5,19,0,38,1,72,1016,1911,530,2,1
54,19,0,45,1,65,1020,1920,521,3,0
54.5,20,1,44,3,71,1021,1928,509,1,2
55,20,0,43,0,70,990,1920,533,0,2
55.5,18,0,43,2,64,974,1902,546,0,2
56,19,0,36,5,75,978,1904,546,0,2
56.5,14,0,35,1,75,1013,1925,521,1,1
57,15,0,30,2,72,1008,1940,507,0,2
57.5,14,1,40,1,82,1026,1956,498,0,2
58,18,1,33,1,77,1001,1931,523,1,1
58.5,19,0,33,3,83,991,1920,533,1,1
59,20,0,29,1,78,1014,1948,506,1,1
59.5,18,0,40,2,72,1012,1955,492,1,1
60,20,1,41,2,67,962,1916,536,1,0
60.5,21,0,53,1,69,1004,1952,502,1,0
61,17,0,43,5,65,995,1957,496,1,0
61.5,21,0,47,1,65,966,1921,520,1,0
62,20,0,47,0,57,986,1923,515,0,1
62.5,16,1,35,5,63,977,1905,535,0,1
63,18,0,49,1,65,1002,1944,496,0,1
63.5,19,0,64,1,64,992,1923,516,1,0
64,14,0,54,5,66,985,1912,527,1,0
64.5,18,0,49,4,66,990,1921,517,1,0
65,18,0,54,2,66,1008,1929,514,1,0
65.5,18,0,58,1,60,1009,1909,537,1,0
66,20,1,56,0,61,1015,1907,538,1,0
66.5,17,0,54,3,74,986,1899,541,1,0
67,18,1,48,1,78,1039,1933,504,0,1
67.5,20,0,44,0,80,1017,1913,524,1,0
68,19,0,47,0,82,1006,1905,530,1,1
68.5,28,0,52,0,68,991,1883,554,0,2
69,24,0,48,3,82,1021,1919,519,0,2
69.5,23,0,51,0,77,1024,1925,512,0,2
70,25,1,49,3,72,976,1903,541,0,1
70.5,26,0,44,1,70,980,1905,537,1,1
71,25,0,48,1,68,1013,1930,511,1,1
71.5,24,1,54,1,67,979,1885,549,0,2
72,28,0,53,0,72,996,1897,533,0,1
72.5,26,1,43,3,68,1018,1900,531,0,1
73,25,0,51,0,70,999,1880,544,0,0
73.5,27,0,51,2,68,1041,1913,522,0,0
74,28,0,39,3,76,1009,1907,525,0,0
74.5,27,0,40,4,76,1011,1918,504,0,0
75,23,0,45,1,72,1001,1904,516,1,0
75.6,26,0,46,1,76,983,1892,526,1,0
76.1,26,0,56,0,75,965,1893,532,1,0
76.6,27,0,47,3,74,978,1899,519,1,0
