time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,41,1,44,5,39,1163,995,325,2,4
50.5,46,4,40,3,35,1185,1001,318,1,4
51,52,1,45,3,34,1170,996,322,2,3
51.5,59,0,44,0,43,1174,991,323,2,2
52,51,1,52,1,42,1198,1008,309,3,1
52.5,56,0,57,3,41,1185,987,328,3,0
53,58,1,54,4,40,1165,976,343,2,1
53.5,51,0,54,2,45,1157,959,362,1,2
54,57,1,57,1,40,1187,984,340,1,2
54.5,53,2,62,1,37,1210,1001,328,1,1
55,51,1,67,3,30,1160,975,351,1,1
55.5,56,2,66,1,29,1178,977,355,1,2
56,59,1,63,5,33,1179,985,351,1,1
56.5,59,2,55,5,37,1171,985,348,1,1
57,59,1,56,1,32,1184,996,330,1,1
57.5,62,1,49,3,39,1162,972,360,1,1
58,58,0,51,0,35,1201,990,343,1,1
58.5,56,4,51,3,39,1196,994,337,1,1
59,60,1,52,1,35,1208,1016,317,2,0
59.5,53,2,51,2,36,1189,1018,315,2,0
60,54,0,46,4,38,1169,1005,330,2,0
60.5,51,1,48,2,36,1192,1024,315,2,3
61,50,0,47,4,39,1185,1015,329,2,3
61.5,50,3,51,5,35,1174,1000,341,1,3
62,55,2,51,2,37,1188,1013,320,1,1
62.5,56,3,58,1,35,1150,997,339,1,1
63,55,1,53,1,39,1173,1017,321,1,1
63.5,55,2,48,2,36,1169,1006,329,2,0
64,55,0,51,6,38,1159,1017,319,2,0
64.5,63,0,47,4,41,1153,1010,326,2,0
65,62,1,52,0,33,1148,999,332,2,0
65.5,58,0,56,4,28,1153,1007,328,2,0
66,57,0,52,2,34,1141,1010,326,2,0
66.5,59,2,53,3,35,1141,1014,321,2,0
67,64,1,50,3,36,1153,1008,322,1,0
67.5,61,2,49,3,39,1164,1003,333,0,1
68,62,3,47,3,37,1112,972,361,0,2
68.5,66,2,56,2,30,1138,990,340,0,2
69,60,2,49,5,30,1145,983,343,0,1
69.5,61,1,55,4,32,1122,978,351,0,2
70,63,2,62,1,31,1126,996,334,0,1
70.5,61,0,57,5,28,1171,1032,298,0,1
71,61,1,59,2,20,1135,1000,330,0,1
71.5,61,1,60,4,28,1146,1021,308,0,1
72,61,0,56,4,30,1123,1002,321,0,1
72.5,59,1,49,2,37,1150,995,330,0,1
73,59,2,54,3,34,1133,981,341,1,1
73.5,66,0,44,0,39,1149,1003,323,0,2
74,51,2,42,2,40,1139,998,327,1,0
74.5,57,0,49,1,38,1145,1003,320,1,1
75,51,2,48,0,38,1161,1011,317,1,1
75.6,54,0,54,2,33,1151,1020,311,1,1
76.1,52,1,46,2,37,1141,1007,327,0,2
76.6,53,3,56,0,38,1126,1003,325,1,1
77.1,53,2,50,3,41,1137,1015,309,1,1
77.6,56,3,52,4,42,1143,1029,299,1,1
78.1,51,1,57,3,41,1144,1018,308,1,2
78.6,55,2,52,2,34,1121,979,344,2,1
79.1,53,1,49,4,45,1146,1013,307,2,0
79.6,48,1,44,4,43,1143,1018,300,2,0
80.1,54,4,54,0,42,1127,994,321,2,0
80.6,50,1,48,5,43,1122,994,317,2,0
81.1,54,5,44,1,52,1139,1020,290,2,0
81.6,56,0,46,3,47,1114,1002,313,2,1
82.1,49,1,52,1,47,1124,998,317,2,1
82.6,47,0,52,2,46,1120,1015,303,2,1
83.1,54,1,52,4,43,1124,1019,306,2,1
83.6,59,0,58,4,37,1120,1016,301,2,1
84.1,58,1,54,3,28,1134,1019,298,2,2
84.6,64,1,57,2,29,1143,1018,290,2,1
85.1,59,0,59,5,32,1127,1007,308,2,1
85.6,59,0,59,1,35,1146,1014,298,2,1
86.1,57,2,52,2,37,1144,1019,295,2,1
86.6,59,3,53,0,36,1101,997,319,3,1
87.1,54,3,57,1,30,1084,1008,308,4,0
87.6,51,1,56,2,27,1107,1003,310,3,1
88.1,51,2,56,3,35,1098,994,326,2,2
88.6,56,0,52,2,40,1090,995,330,2,3
89.1,58,1,49,3,43,1088,996,328,3,2
89.6,65,2,45,4,44,1096,995,326,4,1
90.1,59,2,49,0,45,1136,1019,301,4,1
90.6,59,1,46,2,51,1124,1026,298,5,0
91.1,59,2,53,3,47,1094,1010,312,4,1
