time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1781,70,45,2,34,1451,0,0,6,2
50.5,1776,62,35,5,36,1454,0,0,7,1
51,1777,61,41,3,35,1459,0,0,7,1
51.5,1776,65,38,8,34,1454,0,0,7,1
52,1787,52,40,4,35,1462,0,0,6,2
52.5,1798,46,44,4,34,1472,0,0,6,2
53,1829,41,43,3,25,1476,0,0,7,1
53.5,1827,64,43,2,31,1456,0,0,6,2
54,1801,48,45,2,30,1452,0,0,6,2
54.5,1797,63,40,9,33,1424,0,0,6,2
55,1793,51,48,2,29,1449,0,0,7,2
55.5,1813,57,45,3,30,1418,0,0,7,2
56,1842,52,43,3,29,1408,0,0,7,2
56.5,1827,58,55,1,23,1398,0,0,7,2
57,1832,50,50,4,25,1427,0,0,7,2
57.5,1817,61,52,0,24,1427,0,0,7,1
58,1841,54,36,4,28,1417,0,0,7,1
58.5,1853,66,42,0,29,1411,0,0,6,2
59,1877,52,35,2,30,1426,0,0,5,3
59.5,1849,56,33,2,27,1406,0,0,5,2
60,1827,72,34,4,31,1399,0,0,6,0
60.5,1843,49,40,1,29,1442,0,0,6,0
61,1859,58,47,2,31,1413,0,0,6,0
61.5,1839,64,42,3,28,1412,0,0,6,0
62,1906,54,48,3,30,1406,0,0,6,0
62.5,1899,54,44,6,37,1417,0,0,6,0
63,1890,57,40,2,37,1422,0,0,5,1
63.5,1880,61,41,4,34,1405,0,0,5,2
64,1893,63,40,3,33,1400,0,0,6,1
64.5,1907,62,42,3,34,1394,0,0,6,1
65,1936,60,40,4,36,1389,0,0,5,1
65.5,1969,60,41,3,30,1393,0,0,5,1
66,1947,59,41,3,31,1402,0,0,5,1
66.5,1912,69,42,4,31,1416,0,0,4,2
67,1873,71,34,5,33,1412,0,0,5,1
67.5,1911,49,42,2,26,1440,0,0,5,1
68,1919,44,36,5,24,1416,0,0,4,2
68.5,1934,57,42,4,21,1407,0,0,4,2
69,1922,60,43,5,25,1414,0,0,4,2
69.5,1957,41,44,1,25,1435,0,0,4,1
70,1932,60,43,4,26,1400,0,0,4,2
70.5,1921,67,35,2,31,1410,0,0,5,1
71,1955,54,38,0,30,1433,0,0,5,0
71.5,1950,69,41,1,23,1406,0,0,5,0
72,1981,56,38,3,31,1394,0,0,5,0
72.5,1981,59,40,2,29,1408,0,0,5,0
73,1953,64,37,4,28,1406,0,0,4,1
73.5,2017,66,39,0,31,1404,0,0,4,1
74,2008,69,38,1,25,1383,0,0,5,1
74.5,2034,62,31,2,29,1400,0,0,4,2
75,2033,57,35,2,35,1433,0,0,4,2
75.6,1992,57,27,3,42,1399,0,0,4,4
76.1,2031,63,37,1,41,1382,0,0,4,3
76.6,2052,65,36,6,38,1384,0,0,4,3
77.1,2015,56,33,6,41,1398,0,0,5,2
77.6,2043,61,45,2,33,1411,0,0,5,2
78.1,2015,80,45,2,33,1408,0,0,5,2
78.6,2056,62,43,4,35,1418,0,0,6,1
79.1,2023,84,45,3,44,1394,0,0,5,2
79.6,2085,64,49,2,39,1414,0,0,5,2
80.1,2095,72,44,5,38,1381,0,0,3,2
80.6,2088,69,44,4,35,1385,0,0,4,1
81.1,2071,70,41,2,33,1388,0,0,3,1
