time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1781,53,29,1,33,1416,0,0,5,3
50.5,1799,62,25,3,36,1392,0,0,5,4
51,1813,57,23,1,40,1396,0,0,6,3
51.5,1843,55,28,1,34,1402,0,0,6,2
52,1851,48,32,0,33,1431,0,0,6,1
52.5,1863,43,30,1,33,1439,0,0,6,1
53,1882,59,31,1,33,1423,0,0,6,1
53.5,1899,52,35,3,29,1431,0,0,7,0
54,1843,57,37,1,26,1421,0,0,7,1
54.5,1863,57,37,1,32,1426,0,0,7,1
55,1861,54,35,2,36,1422,0,0,7,0
55.5,1881,65,37,3,33,1417,0,0,6,2
56,1891,38,36,1,30,1444,0,0,6,1
56.5,1897,54,40,3,25,1437,0,0,6,1
57,1892,63,50,2,21,1422,0,0,7,1
57.5,1836,63,52,0,29,1405,0,0,7,2
58,1859,57,44,1,25,1407,0,0,6,3
58.5,1909,51,36,2,32,1429,0,0,5,4
59,1896,60,42,3,29,1396,0,0,4,3
59.5,1894,62,36,4,34,1409,0,0,5,1
60,1913,68,37,1,29,1397,0,0,6,1
60.5,1901,57,42,1,21,1409,0,0,6,1
61,1890,60,41,1,16,1420,0,0,5,2
61.5,1887,54,43,0,17,1422,0,0,5,2
62,1900,49,40,1,25,1423,0,0,5,1
62.5,1874,52,40,1,28,1402,0,0,5,1
63,1884,58,36,1,27,1407,0,0,5,1
63.5,1875,63,35,2,31,1392,0,0,5,1
64,1892,59,34,3,30,1376,0,0,5,1
64.5,1904,60,34,3,28,1390,0,0,5,1
65,1911,59,40,1,31,1398,0,0,4,2
65.5,1875,53,39,2,27,1407,0,0,4,2
66,1856,67,39,4,23,1386,0,0,4,2
66.5,1876,62,45,2,19,1381,0,0,2,3
67,1878,56,39,2,29,1396,0,0,4,2
67.5,1884,65,40,1,28,1376,0,0,3,3
68,1894,52,36,4,26,1382,0,0,4,2
68.5,1911,53,39,2,24,1390,0,0,5,1
69,1885,52,39,0,23,1388,0,0,5,0
69.5,1907,57,41,2,26,1374,0,0,2,3
70,1922,46,35,2,27,1402,0,0,2,3
70.5,1882,50,34,5,30,1387,0,0,3,2
71,1876,57,32,2,29,1378,0,0,2,3
71.5,1920,59,36,1,30,1369,0,0,3,2
72,1914,58,44,1,24,1369,0,0,4,1
72.5,1958,41,37,2,34,1376,0,0,4,0
73,1903,70,29,2,37,1354,0,0,4,0
73.5,1946,61,34,1,33,1361,0,0,4,0
74,1952,46,35,1,29,1395,0,0,3,1
