time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,39,1,44,1,33,1098,993,306,6,2
50.5,44,0,48,2,30,1104,983,312,5,3
51,46,0,43,5,32,1114,1001,296,7,0
51.5,43,0,50,3,29,1119,1001,293,7,0
52,46,1,48,4,30,1107,974,325,7,0
52.5,44,1,48,1,29,1158,1020,284,6,0
53,42,2,45,0,35,1134,1000,302,6,0
53.5,46,0,51,2,36,1130,985,320,6,0
54,44,0,51,0,38,1127,991,310,6,0
54.5,47,1,49,6,34,1123,983,311,5,1
55,47,1,61,2,33,1098,970,329,4,2
55.5,46,2,60,3,32,1110,996,306,5,1
56,40,1,59,2,35,1109,987,310,5,1
56.5,40,2,54,4,37,1124,1002,294,3,3
57,41,1,52,2,34,1099,978,323,4,1
57.5,40,2,51,0,29,1087,975,325,3,2
58,45,1,53,3,29,1096,987,315,3,0
58.5,45,2,41,2,34,1095,1006,300,2,1
59,44,0,37,4,41,1080,975,323,2,1
59.5,48,1,44,3,36,1122,1013,283,2,1
60,37,4,37,1,38,1099,980,318,2,1
60.5,46,0,39,0,40,1133,1022,289,2,1
61,43,1,33,2,36,1117,1022,282,3,0
61.5,42,3,40,3,37,1123,1026,278,3,0
62,48,1,37,3,43,1090,997,311,3,0
62.5,43,0,36,2,41,1127,1007,308,2,1
63,48,0,46,3,34,1116,1006,311,2,0
63.5,43,0,45,4,29,1091,996,317,2,0
64,45,1,49,2,29,1120,1011,305,2,0
64.5,44,1,47,2,27,1113,994,324,2,1
65,40,1,54,5,33,1107,994,320,2,1
65.5,43,0,53,3,32,1136,988,332,2,1
66,37,1,50,4,34,1118,1000,322,2,1
66.5,35,1,49,6,36,1127,1007,319,2,1
67,34,4,48,3,37,1106,999,324,2,2
67.5,43,1,50,4,42,1138,1014,312,2,2
68,47,0,47,1,43,1108,988,335,3,0
68.5,39,0,47,0,49,1116,1007,312,2,1
69,42,1,37,3,50,1088,980,340,2,1
69.5,38,1,40,1,52,1110,999,325,3,0
70,47,0,48,2,49,1124,1020,298,3,1
70.5,43,0,42,4,46,1152,1018,302,4,1
71,41,2,48,2,40,1133,1015,305,3,1
71.5,46,1,54,0,41,1146,1038,280,2,1
72,42,1,47,5,49,1132,1031,299,3,1
72.5,45,1,50,4,39,1092,992,332,3,1
73,42,1,52,3,42,1100,1013,307,2,2
73.5,48,0,47,1,42,1102,1029,291,3,3
74,54,0,40,1,38,1123,1030,295,3,3
74.5,56,1,39,2,41,1106,1022,305,3,2
75,52,1,35,3,41,1115,1029,297,2,2
75.6,51,1,34,3,38,1089,1030,293,3,1
76.1,53,2,40,7,30,1065,1006,322,3,1
76.6,59,1,45,0,34,1076,989,339,3,1
77.1,59,1,38,3,33,1102,1036,289,4,0
77.6,55,2,37,4,23,1122,1044,291,3,1
78.1,52,0,41,1,29,1105,1025,313,3,1
78.6,52,0,39,2,30,1103,1033,304,3,0
79.1,51,2,36,0,34,1101,1025,316,3,0
79.6,53,0,32,4,34,1118,1043,299,4,0
80.1,49,1,39,1,37,1082,1021,316,3,1
80.6,49,2,34,3,29,1119,1065,273,3,1
81.1,48,1,39,1,31,1080,1013,324,3,1
81.6,47,3,37,1,29,1082,1008,326,3,1
82.1,48,2,31,2,35,1072,1021,321,3,1
82.6,46,3,31,2,28,1120,1031,309,2,2
83.1,48,1,30,4,29,1154,1060,284,1,3
83.6,50,2,34,0,27,1112,1028,308,2,2
84.1,55,0,35,2,24,1102,1008,324,2,2
84.6,55,0,33,1,21,1082,998,335,2,2
85.1,50,1,41,0,24,1101,1000,338,2,2
85.6,44,1,37,1,26,1126,1025,315,3,1
86.1,42,1,42,2,28,1093,980,357,3,1
86.6,49,0,39,2,32,1121,1025,315,4,0
87.1,41,3,35,3,30,1109,1025,318,3,1
87.6,42,1,30,2,30,1107,1031,315,3,2
88.1,42,2,34,0,31,1116,1037,304,4,1
88.6,47,0,36,2,31,1110,1033,301,4,1
89.1,44,2,37,1,28,1097,1022,306,4,1
89.6,49,1,26,5,34,1079,1026,305,3,1
90.1,43,0,44,1,32,1075,1003,325,4,0
90.6,42,0,38,3,33,1106,1018,317,4,0
91.1,38,1,43,0,29,1090,1017,320,4,0
91.6,38,1,44,2,26,1085,1015,326,4,0
92.1,42,0,44,0,30,1086,1024,316,4,0
92.6,38,1,37,4,34,1099,1027,313,4,0
