time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1225,36,0,0,0,1009,1971,518,1,0
50.5,1236,39,0,0,0,1004,1985,499,1,0
51,1228,45,0,0,0,972,1949,536,1,0
51.5,1178,48,0,0,0,974,1938,536,1,0
52,1215,46,0,0,0,1001,1983,503,1,0
52.5,1233,38,0,0,0,996,1950,539,1,0
53,1236,58,0,0,0,995,1962,525,1,0
53.5,1238,36,0,0,0,1018,1961,527,1,0
54,1211,43,0,0,0,1020,1967,519,1,0
54.5,1258,32,0,0,0,1041,1968,521,1,0
55,1246,41,0,0,0,1029,1975,511,1,0
55.5,1248,46,0,0,0,1005,1959,530,1,0
56,1268,35,0,0,0,1022,1969,519,1,0
56.5,1267,45,0,0,0,1050,1993,498,1,0
57,1295,43,0,0,0,1019,1970,525,1,0
57.5,1312,29,0,0,0,1007,1951,542,1,0
58,1269,43,0,0,0,1017,1964,515,1,0
58.5,1276,41,0,0,0,1032,1969,520,1,0
59,1263,35,0,0,0,1021,1949,541,1,0
59.5,1265,37,0,0,0,1016,1941,551,1,0
60,1258,37,0,0,0,1000,1946,545,1,0
60.5,1214,51,0,0,0,995,1954,528,1,0
61,1231,45,0,0,0,990,1947,529,1,0
61.5,1279,37,0,0,0,1001,1947,523,1,0
62,1261,37,0,0,0,998,1936,525,1,0
62.5,1273,43,0,0,0,1014,1953,507,1,0
63,1258,51,0,0,0,986,1939,518,1,0
63.5,1303,44,0,0,0,984,1936,515,1,0
64,1271,40,0,0,0,1029,1967,495,1,0
64.5,1284,42,0,0,0,1046,1975,488,1,0
65,1276,33,0,0,0,1028,1949,506,1,0
65.5,1276,46,0,0,0,1041,1955,494,1,0
66,1281,41,0,0,0,994,1892,559,1,0
66.5,1277,47,0,0,0,986,1885,567,1,0
67,1288,45,0,0,0,994,1887,554,1,0
67.5,1262,29,0,0,0,1021,1898,549,1,0
68,1281,34,0,0,0,1027,1919,523,1,0
68.5,1289,42,0,0,0,1013,1908,534,1,0
69,1281,54,0,0,0,991,1901,540,0,1
69.5,1335,43,0,0,0,1027,1923,528,1,0
70,1321,50,0,0,0,1007,1906,549,1,0
70.5,1296,40,0,0,0,1045,1924,529,1,0
71,1272,35,0,0,0,1059,1928,520,1,0
71.5,1340,31,0,0,0,1041,1900,542,1,0
72,1321,38,0,0,0,1044,1908,534,1,0
72.5,1322,35,0,0,0,1054,1906,535,1,0
73,1318,40,0,0,0,1059,1925,517,1,0
73.5,1315,43,0,0,0,1048,1907,539,1,0
74,1314,46,0,0,0,1068,1942,500,1,0
74.5,1298,39,0,0,0,1070,1922,520,1,0
75,1292,41,0,0,0,1086,1926,514,1,0
75.6,1275,41,0,0,0,1065,1921,514,1,0
76.1,1280,41,0,0,0,1069,1922,508,1,0
76.6,1295,46,0,0,0,1037,1906,531,1,0
77.1,1324,36,0,0,0,1033,1890,545,1,0
77.6,1316,43,0,0,0,1047,1910,523,1,0
78.1,1295,55,0,0,0,1022,1894,539,1,0
78.6,1315,44,0,0,0,993,1862,569,0,1
79.1,1306,37,0,0,0,1009,1866,574,1,0
79.6,1300,52,0,0,0,1040,1905,534,1,0
80.1,1295,39,0,0,0,1075,1930,508,1,0
80.6,1300,43,0,0,0,1033,1890,548,1,0
81.1,1288,50,0,0,0,1015,1886,546,1,0
81.6,1320,47,0,0,0,1012,1874,553,1,0
82.1,1296,49,0,0,0,1020,1894,538,1,0
82.6,1302,43,0,0,0,1066,1907,527,1,0
83.1,1318,34,0,0,0,1066,1903,528,1,0
83.6,1334,41,0,0,0,1045,1906,531,1,0
84.1,1306,53,0,0,0,1044,1913,518,1,0
84.6,1308,48,0,0,0,998,1870,561,1,0
85.1,1290,45,0,0,0,1004,1889,539,1,0
85.6,1315,44,0,0,0,1013,1901,530,1,0
86.1,1317,46,0,0,0,1030,1887,543,1,0
86.6,1305,37,0,0,0,1008,1871,556,1,0
87.1,1280,44,0,0,0,1033,1903,524,1,0
87.6,1240,42,0,0,0,1024,1918,513,1,0
88.1,1280,50,0,0,0,1019,1916,524,1,0
88.6,1260,46,0,0,0,1057,1949,489,1,0
89.1,1274,29,0,0,0,1017,1906,532,1,0
89.6,1282,36,0,0,0,1040,1927,521,1,0
90.1,1268,42,0,0,0,1037,1943,507,1,0
90.6,1278,43,0,0,0,999,1913,535,1,0
91.1,1248,41,0,0,0,1015,1925,522,1,0
91.6,1242,48,0,0,0,1007,1919,524,1,0
