time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1260,46,0,0,0,1222,975,320,1,0
50.5,1289,52,0,0,0,1189,961,333,1,0
51,1275,53,0,0,0,1174,948,353,1,0
51.5,1267,54,0,0,0,1214,982,321,1,0
52,1258,54,0,0,0,1207,1007,298,2,0
52.5,1273,59,0,0,0,1226,1009,304,2,0
53,1296,52,0,0,0,1185,979,330,2,0
53.5,1253,59,0,0,0,1203,1001,305,2,0
54,1276,54,0,0,0,1181,961,343,2,0
54.5,1252,57,0,0,0,1196,982,316,2,0
55,1232,53,0,0,0,1180,965,335,2,0
55.5,1238,45,0,0,0,1191,987,316,2,0
56,1251,47,0,0,0,1197,978,325,2,0
56.5,1232,47,0,0,0,1190,988,313,2,0
57,1244,43,0,0,0,1193,980,324,2,0
57.5,1244,47,0,0,0,1193,994,310,2,0
58,1242,45,0,0,0,1175,973,331,2,0
58.5,1208,51,0,0,0,1191,975,326,2,0
59,1212,54,0,0,0,1207,988,314,2,0
59.5,1197,52,0,0,0,1200,980,319,2,0
60,1222,50,0,0,0,1175,940,354,2,0
60.5,1215,47,0,0,0,1213,980,320,2,0
61,1208,52,0,0,0,1199,986,315,2,0
61.5,1248,60,0,0,0,1176,987,317,2,0
62,1263,52,0,0,0,1202,1006,294,2,0
62.5,1254,54,0,0,0,1190,1008,294,2,0
63,1244,60,0,0,0,1167,988,320,2,0
63.5,1220,49,0,0,0,1168,979,328,2,0
64,1227,46,0,0,0,1177,981,331,2,0
64.5,1214,51,0,0,0,1164,971,340,2,0
65,1250,47,0,0,0,1203,995,312,2,0
65.5,1247,52,0,0,0,1157,981,335,2,0
66,1237,40,0,0,0,1177,972,348,2,0
66.5,1239,56,0,0,0,1171,994,327,2,0
67,1232,52,0,0,0,1188,1010,309,2,0
67.5,1228,44,0,0,0,1170,999,319,2,0
68,1240,43,0,0,0,1191,1010,309,2,0
68.5,1224,42,0,0,0,1178,1007,313,2,0
69,1253,37,0,0,0,1140,982,337,2,0
69.5,1191,42,0,0,0,1136,974,343,2,0
70,1189,59,0,0,0,1142,997,320,2,0
70.5,1179,46,0,0,0,1148,1003,317,2,0
71,1204,52,0,0,0,1145,1000,319,2,0
71.5,1236,49,0,0,0,1129,991,333,2,0
72,1235,41,0,0,0,1151,1010,318,2,0
72.5,1206,44,0,0,0,1149,1011,315,2,0
73,1231,46,0,0,0,1159,1013,313,2,0
73.5,1224,55,0,0,0,1173,1010,314,2,0
74,1221,51,0,0,0,1145,994,332,2,0
74.5,1250,45,0,0,0,1146,971,353,2,0
75,1229,58,0,0,0,1137,977,349,2,0
75.6,1249,63,0,0,0,1196,1017,307,2,0
76.1,1269,57,0,0,0,1195,1019,307,2,0
76.6,1212,54,0,0,0,1188,1020,307,2,0
77.1,1217,51,0,0,0,1155,1011,315,2,0
77.6,1219,54,0,0,0,1136,1004,326,2,0
78.1,1265,45,0,0,0,1157,1017,314,2,0
78.6,1248,51,0,0,0,1168,1039,300,2,0
79.1,1244,54,0,0,0,1184,1049,290,2,0
79.6,1257,36,0,0,0,1187,1042,303,2,0
80.1,1283,54,0,0,0,1149,1027,324,2,0
80.6,1287,47,0,0,0,1153,1040,308,2,0
81.1,1288,54,0,0,0,1135,1026,322,2,0
81.6,1281,45,0,0,0,1176,1038,307,2,0
82.1,1311,54,0,0,0,1190,1049,297,2,0
82.6,1275,49,0,0,0,1190,1024,324,2,0
83.1,1297,43,0,0,0,1159,1012,341,2,0
83.6,1257,48,0,0,0,1155,1007,342,2,0
84.1,1256,45,0,0,0,1144,1012,340,2,0
84.6,1248,53,0,0,0,1151,1020,333,2,0
85.1,1282,40,0,0,0,1180,1014,342,2,0
85.6,1268,50,0,0,0,1169,1028,335,2,0
86.1,1263,40,0,0,0,1181,1022,341,2,0
86.6,1253,51,0,0,0,1170,1045,312,2,0
87.1,1274,63,0,0,0,1155,1040,319,2,0
87.6,1277,50,0,0,0,1155,1029,328,2,0
88.1,1248,61,0,0,0,1168,1062,301,2,0
88.6,1283,43,0,0,0,1156,1038,326,2,0
89.1,1295,47,0,0,0,1173,1045,324,2,0
89.6,1303,47,0,0,0,1149,1030,339,2,0
90.1,1298,56,0,0,0,1165,1035,336,2,0
90.6,1317,46,0,0,0,1155,1049,321,2,0
91.1,1301,53,0,0,0,1136,1041,325,2,0
91.6,1337,49,0,0,0,1173,1072,295,2,0
92.1,1339,39,0,0,0,1118,1030,346,2,0
92.6,1373,44,0,0,0,1120,1051,324,2,0
93.1,1341,58,0,0,0,1117,1053,315,2,0
93.6,1376,49,0,0,0,1131,1056,313,2,0
94.1,1366,54,0,0,0,1118,1046,329,2,0
94.6,1321,43,0,0,0,1121,1053,324,2,0
95.1,1355,44,0,0,0,1111,1044,329,2,0
95.6,1327,59,0,0,0,1116,1047,324,2,0
96.1,1294,64,0,0,0,1101,1044,330,2,0
96.6,1320,66,0,0,0,1105,1057,316,2,0
97.1,1315,66,0,0,0,1115,1051,320,2,0
97.6,1384,43,0,0,0,1176,1081,299,2,0
98.1,1352,43,0,0,0,1111,1034,341,2,0
98.6,1331,53,0,0,0,1150,1086,297,2,0
99.1,1360,50,0,0,0,1131,1069,313,2,0
99.6,1351,40,0,0,0,1134,1065,321,2,0
100.1,1362,31,0,0,0,1136,1066,318,2,0
100.6,1342,60,0,0,0,1111,1062,320,2,0
101.1,1358,52,0,0,0,1115,1059,324,2,0
101.6,1398,52,0,0,0,1103,1045,338,2,0
102.1,1391,56,0,0,0,1116,1059,324,2,0
102.6,1380,62,0,0,0,1107,1055,330,2,0
103.1,1355,59,0,0,0,1130,1084,293,2,0
103.6,1333,41,0,0,0,1125,1053,328,2,0
104.1,1328,50,0,0,0,1115,1044,334,2,0
104.6,1321,51,0,0,0,1127,1059,316,2,0
105.1,1318,44,0,0,0,1138,1065,307,2,0
105.6,1307,47,0,0,0,1107,1051,317,2,0
106.1,1327,49,0,0,0,1107,1060,314,2,0
106.6,1348,49,0,0,0,1129,1076,297,2,0
107.1,1331,45,0,0,0,1110,1062,311,2,0
107.6,1332,39,0,0,0,1098,1041,330,2,0
108.1,1328,40,0,0,0,1082,1032,338,2,0
108.6,1312,51,0,0,0,1121,1044,325,2,0
109.1,1338,45,0,0,0,1101,1017,351,2,0
109.6,1321,31,0,0,0,1127,1041,331,2,0
110.1,1348,48,0,0,0,1113,1054,316,2,0
110.6,1346,44,0,0,0,1096,1035,334,2,0
111.1,1329,47,0,0,0,1106,1048,331,2,0
111.6,1317,42,0,0,0,1127,1072,305,2,0
112.1,1299,53,0,0,0,1114,1063,313,2,0
112.6,1272,50,0,0,0,1124,1062,314,3,0
113.1,1287,40,0,0,0,1127,1070,308,3,0
113.6,1296,48,0,0,0,1111,1057,325,3,0
114.1,1325,35,0,0,0,1126,1043,332,3,0
114.6,1294,58,0,0,0,1151,1076,301,2,0
115.1,1313,48,0,0,0,1125,1061,317,2,0
115.6,1324,43,0,0,0,1132,1053,328,2,0
116.1,1329,39,0,0,0,1107,1037,341,2,0
116.6,1319,50,0,0,0,1105,1050,324,2,0
117.1,1317,55,0,0,0,1119,1048,325,2,0
117.6,1323,36,0,0,0,1134,1040,338,2,0
118.1,1303,54,0,0,0,1112,1055,327,2,0
118.6,1330,54,0,0,0,1135,1081,306,2,0
119.1,1315,41,0,0,0,1140,1067,321,2,0
119.6,1288,47,0,0,0,1142,1092,299,3,0
120.1,1274,45,0,0,0,1171,1093,300,3,0
120.6,1273,48,0,0,0,1164,1092,300,3,0
121.1,1288,37,0,0,0,1152,1059,338,2,1
121.6,1260,46,0,0,0,1140,1084,318,3,0
122.1,1287,52,0,0,0,1131,1088,314,3,0
122.6,1294,41,0,0,0,1147,1091,307,3,0
123.1,1256,61,0,0,0,1126,1095,312,3,0
123.6,1257,59,0,0,0,1123,1080,329,3,0
124.1,1313,39,0,0,0,1157,1096,312,3,0
124.6,1311,52,0,0,0,1156,1108,294,3,0
125.1,1301,51,0,0,0,1129,1085,318,3,0
125.6,1302,49,0,0,0,1135,1071,328,3,0
126.1,1317,43,0,0,0,1137,1054,339,3,0
126.6,1317,55,0,0,0,1144,1063,332,3,0
127.1,1289,61,0,0,0,1147,1074,321,3,0
127.6,1280,39,0,0,0,1166,1070,327,3,0
128.1,1281,52,0,0,0,1156,1086,309,3,0
128.6,1262,59,0,0,0,1107,1070,333,3,0
129.1,1293,50,0,0,0,1111,1061,343,3,0
129.6,1300,41,0,0,0,1138,1057,349,3,0
130.1,1291,49,0,0,0,1123,1064,343,3,0
130.6,1286,46,0,0,0,1170,1096,313,3,0
131.1,1275,50,0,0,0,1128,1060,352,3,0
131.6,1297,43,0,0,0,1148,1073,338,3,0
132.1,1303,53,0,0,0,1160,1087,320,3,0
