time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,16,3,38,3,73,1040,1843,544,0,0
50.5,22,1,39,2,71,1029,1854,530,0,0
51,19,0,39,0,75,1059,1859,522,0,0
51.5,19,2,33,1,73,1042,1854,538,0,0
52,25,0,31,0,63,1031,1862,526,0,0
52.5,25,0,40,1,69,1051,1878,514,0,0
53,22,0,39,1,69,1026,1852,536,0,0
53.5,21,1,38,1,63,1021,1857,539,0,0
54,17,1,38,1,59,1033,1859,536,0,0
54.5,18,0,39,3,55,1017,1838,550,0,0
55,17,0,43,1,55,999,1835,548,0,0
55.5,15,1,44,1,48,994,1832,554,0,0
56,15,1,38,4,51,1020,1847,532,0,0
56.5,18,1,44,3,52,1017,1855,519,0,0
57,23,2,45,5,50,1027,1866,502,0,0
57.5,22,0,49,6,58,1018,1865,503,0,0
58,20,0,53,2,58,1023,1849,513,0,0
58.5,19,2,56,2,54,1027,1835,535,0,0
59,19,0,46,1,67,1012,1814,547,0,0
59.5,20,2,40,2,66,1028,1849,514,0,0
60,26,0,47,5,67,1039,1856,509,0,0
60.5,29,1,54,1,62,1042,1851,512,0,0
61,27,1,52,3,61,1043,1868,487,0,0
61.5,26,1,47,4,60,1027,1838,515,0,0
62,27,0,45,2,70,1005,1809,547,0,0
62.5,25,1,47,4,70,1027,1813,549,0,0
63,23,0,41,0,72,1036,1819,533,0,0
63.5,27,1,45,0,67,1063,1834,510,0,0
64,24,0,42,3,73,1043,1845,507,0,0
64.5,23,1,42,2,68,1001,1810,543,0,0
65,21,0,39,0,78,1045,1838,512,0,0
65.5,19,0,31,1,78,1059,1867,485,0,0
66,21,0,32,1,75,1012,1849,510,0,0
66.5,22,1,33,1,74,1009,1842,518,0,0
67,21,0,37,1,75,1022,1855,502,0,0
67.5,19,0,35,3,73,1038,1863,496,0,0
68,20,0,43,1,70,1030,1858,500,0,0
68.5,24,0,34,1,79,1017,1832,520,0,0
69,26,0,38,1,74,1025,1836,513,0,0
69.5,25,0,34,2,74,1005,1828,532,0,0
70,23,1,37,0,72,1011,1838,524,0,0
70.5,23,1,34,0,66,1045,1854,510,0,0
71,25,0,33,1,74,1031,1860,508,0,0
71.5,25,0,44,1,65,1017,1829,528,0,0
72,23,0,36,2,67,1030,1854,507,0,0
72.5,27,0,32,2,70,1038,1873,488,0,0
73,28,0,34,1,64,1046,1858,503,0,0
73.5,28,2,37,3,66,1018,1843,523,0,0
74,28,1,43,2,68,1020,1847,519,0,0
74.5,25,0,43,6,66,1016,1839,520,0,0
75,28,0,46,2,57,1037,1853,500,0,0
75.6,29,0,41,2,53,1007,1828,529,0,0
76.1,32,1,42,1,51,1031,1846,518,0,0
76.6,26,1,47,3,48,1051,1842,518,0,0
77.1,30,0,49,2,51,1041,1835,521,0,0
77.6,27,3,49,0,59,1025,1836,515,0,0
78.1,29,0,40,7,51,1051,1854,497,0,0
78.6,30,0,47,2,53,1062,1860,490,0,0
79.1,26,1,49,2,64,1022,1821,532,0,0
79.6,27,2,45,2,57,1040,1836,509,0,0
80.1,23,0,43,2,57,996,1809,538,0,0
80.6,23,0,39,3,60,1002,1827,521,0,0
81.1,26,0,41,2,57,1010,1825,527,0,0
81.6,25,0,39,5,50,1038,1839,523,0,0
82.1,24,0,39,3,52,1052,1840,520,0,0
82.6,27,0,42,2,57,1035,1834,521,0,0
83.1,29,0,43,1,61,1008,1818,535,0,0
83.6,28,1,39,1,56,1031,1838,519,0,0
84.1,27,0,37,3,55,1004,1810,547,0,0
84.6,28,0,41,1,57,1005,1816,540,0,0
85.1,28,0,34,1,57,1034,1847,507,0,0
85.6,31,0,32,3,60,1028,1845,509,0,0
86.1,25,0,43,1,57,1046,1866,491,0,0
86.6,22,1,31,2,54,1055,1871,485,0,0
87.1,29,0,32,1,53,1020,1826,529,0,0
87.6,28,0,31,1,56,1041,1844,510,0,0
88.1,26,2,27,3,54,1004,1831,521,0,0
88.6,28,2,30,5,56,983,1824,522,0,0
89.1,28,0,35,1,53,1020,1842,504,0,0
89.6,32,0,31,2,52,1027,1837,507,0,0
90.1,33,0,34,3,57,1010,1829,521,0,0
90.6,30,0,36,0,60,1044,1866,479,0,0
91.1,28,1,34,0,53,1012,1841,502,0,0
91.6,27,0,31,1,55,1010,1820,531,0,0
92.1,25,1,36,1,63,1058,1856,494,0,0
92.6,28,0,34,0,60,1018,1824,526,0,0
93.1,24,0,35,0,58,1022,1839,514,0,0
93.6,25,2,31,1,65,1044,1856,503,0,0
94.1,33,0,35,0,64,1047,1864,488,0,0
94.6,30,1,28,2,68,1026,1850,507,0,0
95.1,30,1,31,1,63,992,1818,527,0,0
95.6,28,1,28,1,65,1052,1848,493,0,0
96.1,29,1,32,0,59,1024,1817,521,0,0
96.6,35,0,26,0,64,1051,1846,494,0,0
97.1,31,0,21,2,67,1051,1848,489,0,0
97.6,30,0,27,0,71,1049,1837,503,0,0
98.1,32,0,26,2,64,1049,1845,498,0,0
98.6,32,0,42,0,48,1021,1816,522,0,0
99.1,30,0,42,0,51,1047,1829,504,0,0
99.6,29,2,36,7,49,989,1781,552,0,0
100.1,26,0,41,1,49,1021,1810,522,0,0
100.6,33,1,38,3,56,1023,1807,525,0,0
101.1,31,1,38,2,50,1027,1817,515,0,0
101.6,36,1,37,1,51,1016,1798,539,0,0
102.1,30,1,26,2,60,1047,1823,519,0,0
102.6,35,0,28,0,61,1037,1805,533,0,0
103.1,35,1,33,4,62,1070,1841,498,0,0
103.6,35,2,32,4,54,1030,1815,523,0,0
104.1,30,1,38,4,56,1019,1818,525,0,0
104.6,37,0,42,1,57,1002,1813,537,0,0
105.1,32,0,31,0,64,1041,1836,511,0,0
105.6,30,3,33,1,68,1011,1820,528,0,0
106.1,34,2,34,2,62,1022,1817,527,0,0
106.6,31,1,28,3,55,1060,1847,487,0,0
107.1,27,0,28,2,55,1044,1836,511,0,0
107.6,32,0,27,0,61,1049,1854,495,0,0
108.1,32,1,28,0,57,1076,1860,487,0,0
108.6,29,1,29,2,55,1048,1829,518,0,0
109.1,28,1,33,0,54,1042,1820,531,0,0
109.6,31,0,33,0,55,1063,1822,524,0,0
110.1,32,0,31,3,55,1068,1829,519,0,0
110.6,33,3,32,1,59,1051,1823,521,0,0
111.1,33,0,36,0,59,1068,1816,524,0,0
111.6,30,1,40,4,49,1045,1818,520,0,0
112.1,32,0,43,1,52,1038,1800,539,0,0
112.6,32,0,41,2,56,1052,1817,520,0,0
113.1,35,0,38,1,61,1044,1811,524,0,0
113.6,32,1,35,1,61,1038,1824,501,0,0
114.1,26,1,39,3,60,1058,1846,486,0,0
114.6,31,1,32,3,68,1047,1834,493,0,0
115.1,29,2,34,3,69,1062,1837,492,0,0
115.6,35,0,30,1,68,1011,1789,546,0,0
116.1,32,2,32,2,72,1060,1800,521,0,0
116.6,32,1,29,2,65,1066,1815,520,0,0
117.1,24,2,34,1,62,1026,1792,541,0,0
117.6,33,2,38,0,62,1045,1814,512,0,0
118.1,33,0,35,3,53,1041,1815,516,0,0
118.6,34,0,34,1,49,1052,1819,508,0,0
119.1,38,0,33,4,56,1047,1814,516,0,0
119.6,33,1,37,0,55,1065,1832,497,0,0
120.1,36,0,36,3,52,1041,1816,511,0,0
120.6,28,2,34,3,53,1050,1839,492,0,0
121.1,30,0,33,2,51,1026,1823,503,0,0
121.6,32,0,36,3,54,1024,1821,511,0,0
122.1,28,0,40,1,47,1051,1848,481,0,0
122.6,28,1,41,3,46,1032,1848,481,0,0
123.1,32,3,38,1,45,1018,1833,496,0,0
123.6,33,1,29,2,52,1044,1840,492,0,0
124.1,36,2,31,2,52,1069,1846,489,0,0
124.6,36,0,37,1,57,1037,1823,511,0,0
125.1,35,0,28,3,51,1021,1805,534,0,0
125.6,36,0,30,2,53,1030,1829,506,0,0
126.1,40,1,33,0,56,1022,1806,531,0,0
126.6,40,0,26,1,58,1010,1808,522,0,0
127.1,38,0,24,0,57,1029,1829,507,0,0
127.6,43,1,26,0,56,1014,1811,514,0,0
128.1,39,2,31,0,54,1024,1829,493,0,0
128.6,36,1,33,1,48,1044,1844,479,0,0
129.1,37,0,35,2,54,1018,1824,495,0,0
129.6,32,1,38,0,50,1030,1821,500,0,0
130.1,26,2,31,3,48,1028,1826,502,0,0
130.6,29,1,28,1,59,1059,1858,468,0,0
131.1,28,0,37,1,55,1036,1860,467,0,0
131.6,29,2,41,3,56,1019,1836,485,0,0
132.1,30,1,40,2,59,1015,1834,482,0,0
132.6,29,0,39,3,50,995,1810,499,0,0
133.1,31,0,39,1,48,983,1784,528,0,0
133.6,30,1,41,0,53,1008,1808,505,0,0
134.1,30,0,35,3,54,984,1784,529,0,0
134.6,34,0,35,2,58,1031,1813,506,0,0
135.1,35,0,44,1,48,979,1774,545,0,0
135.6,29,0,34,2,56,1022,1823,499,0,0
136.1,31,0,40,2,50,1013,1813,507,0,0
136.6,28,2,33,3,50,1002,1783,528,0,0
137.1,30,1,36,0,53,1027,1806,505,0,0
137.6,31,1,29,4,49,1010,1798,521,0,0
138.1,34,0,27,3,56,1029,1801,509,0,0
138.6,33,0,27,2,64,1045,1830,479,0,0
139.1,33,1,29,2,63,1042,1816,496,0,0
139.6,33,0,27,3,60,1044,1797,516,0,0
140.1,39,0,34,1,54,1026,1792,518,0,0
140.6,39,2,29,1,63,1043,1809,504,0,0
141.1,36,1,32,1,60,1062,1836,480,0,0
141.6,36,0,27,1,60,1066,1824,486,0,0
142.1,35,2,35,3,66,1053,1818,494,0,0
142.6,35,0,41,1,51,1039,1793,520,0,0
143.1,35,0,39,0,60,1086,1831,475,0,0
143.6,37,1,39,1,62,1041,1802,506,0,0
144.1,34,1,38,1,58,1004,1780,519,0,0
144.6,31,1,34,3,61,1031,1782,519,0,0
145.1,35,2,39,0,65,1060,1816,482,0,0
145.6,35,1,37,1,61,1065,1808,487,0,0
146.1,37,1,39,3,59,1040,1777,513,0,0
146.6,34,2,45,1,45,1096,1821,472,0,0
147.1,32,1,41,5,54,1058,1787,505,0,0
147.6,34,1,36,1,62,1079,1818,482,0,0
148.1,28,3,40,2,67,1037,1792,505,0,0
148.6,34,0,36,1,63,1045,1789,508,0,0
149.1,35,0,26,1,68,1020,1770,518,0,0
149.6,36,0,25,2,72,1042,1785,504,0,0
150.1,43,1,27,1,67,1040,1775,510,0,0
150.6,44,1,37,0,64,1042,1790,492,0,0
151.1,37,0,33,1,67,1052,1791,488,0,0
151.6,35,0,37,1,66,1039,1767,507,0,0
152.1,32,1,41,2,68,1034,1761,513,0,0
152.6,36,0,33,0,63,1043,1769,509,0,0
153.1,34,1,26,2,67,1024,1754,523,0,0
153.6,32,2,34,1,64,1037,1775,496,0,0
154.1,40,0,32,2,70,1078,1800,471,0,0
154.6,42,1,38,1,69,1073,1786,497,0,0
155.1,43,1,40,0,68,1027,1743,530,0,0
155.6,46,0,37,3,68,1054,1788,481,0,0
156.1,48,1,34,1,70,1036,1756,517,0,0
156.6,48,1,39,1,69,1053,1762,509,0,0
157.1,48,1,40,1,69,1036,1748,514,0,0
157.6,47,0,40,1,80,1076,1786,477,0,0
158.1,43,1,40,1,73,1046,1749,511,0,0
158.6,51,1,38,2,71,1075,1759,493,0,0
159.1,49,1,34,2,70,1088,1767,488,0,0
159.6,52,1,35,3,76,1060,1752,506,0,0
160.1,51,1,35,3,77,1038,1736,514,0,0
160.6,50,0,39,2,71,1060,1746,502,0,0
161.1,49,1,36,4,70,1037,1731,510,0,0
161.6,47,3,35,5,65,1052,1746,504,0,0
162.1,45,0,40,1,76,1053,1736,515,0,0
162.6,41,1,37,1,71,1055,1734,513,0,0
163.1,48,1,34,3,63,1040,1732,520,0,0
163.6,48,0,38,3,61,1044,1728,521,0,0
164.1,50,1,31,3,66,1050,1736,511,0,0
164.6,46,2,42,2,55,1065,1760,492,0,0
165.1,55,0,43,2,63,1030,1737,524,0,0
165.6,48,2,41,3,60,995,1717,542,0,0
166.1,51,0,42,3,58,1013,1737,519,0,0
166.6,51,1,42,0,56,1069,1783,479,0,0
167.1,46,0,33,2,56,1021,1731,524,0,0
167.6,50,0,38,0,59,1020,1729,523,0,0
168.1,53,2,39,1,53,1052,1738,518,0,0
168.6,49,1,44,1,53,1047,1749,502,0,0
169.1,55,1,45,0,51,1019,1729,524,0,0
169.6,49,0,38,4,46,1032,1743,510,0,0
170.1,46,3,35,3,51,1028,1756,504,0,0
170.6,45,0,38,4,55,1023,1740,516,0,0
171.1,48,0,38,1,58,1055,1750,502,0,0
171.6,50,1,40,4,62,1037,1737,516,0,0
172.1,55,1,39,0,59,1054,1729,526,0,0
172.6,52,1,37,2,62,1068,1756,492,0,0
173.1,51,2,30,4,59,1059,1759,490,0,0
173.6,49,1,32,1,59,1047,1743,510,0,0
174.1,51,2,33,0,63,1064,1747,499,0,0
174.6,50,0,30,1,62,1063,1750,499,0,0
175.1,58,0,28,0,63,1054,1742,507,0,0
175.6,50,1,33,1,62,1100,1783,467,0,0
176.1,47,0,38,0,57,1109,1779,480,0,0
176.6,44,2,35,1,60,1078,1758,503,0,0
177.1,47,0,39,1,54,1070,1750,508,0,0
177.6,39,2,32,3,61,1113,1788,471,0,0
178.1,39,0,31,1,66,1039,1727,544,0,0
178.6,41,2,38,2,70,1045,1746,525,0,0
179.1,37,0,39,1,69,1085,1774,494,0,0
179.6,45,0,28,2,73,1075,1756,510,0,0
180.1,47,0,36,3,69,1089,1788,478,0,0
180.6,46,0,35,1,70,1091,1792,472,0,0
181.1,45,2,35,1,64,1078,1784,486,0,0
181.6,52,0,36,0,56,1045,1757,505,0,0
182.1,43,3,33,2,71,1021,1748,519,0,0
182.6,46,0,38,3,52,1055,1774,501,0,0
183.1,52,0,41,2,61,1064,1773,503,0,0
183.6,49,2,40,1,66,1065,1773,498,0,0
184.1,48,1,36,1,64,1063,1764,505,0,0
184.6,46,1,34,1,60,1064,1776,494,0,0
185.1,46,0,31,3,55,1085,1797,472,0,0
185.6,48,1,39,0,56,1084,1797,478,0,0
186.1,46,1,38,3,57,1066,1788,489,0,0
