time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,39,1,54,1,25,1111,953,313,2,0
50.5,39,1,48,3,33,1131,985,282,1,1
51,45,0,53,3,36,1101,955,315,3,0
51.5,41,3,52,1,32,1116,972,295,3,1
52,45,0,53,1,31,1119,965,303,3,1
52.5,47,1,59,2,36,1110,962,309,3,1
53,55,1,60,1,33,1128,975,303,1,3
53.5,53,1,53,3,34,1140,970,308,1,4
54,47,2,44,3,43,1127,982,294,1,4
54.5,44,3,52,5,39,1163,1005,279,2,3
55,44,1,54,4,34,1160,1004,281,3,2
55.5,46,1,59,3,26,1136,994,285,3,2
56,41,1,56,2,25,1109,983,297,4,3
56.5,47,1,49,2,27,1116,984,300,4,3
57,52,0,54,3,28,1126,993,290,3,2
57.5,49,3,64,5,24,1105,976,311,3,1
58,50,1,55,3,30,1117,986,300,3,1
58.5,54,1,58,6,32,1105,992,294,2,2
59,60,2,63,1,31,1100,987,301,2,1
59.5,59,3,60,3,35,1120,989,298,2,1
60,57,1,56,5,44,1098,961,325,1,2
60.5,63,0,61,0,39,1128,976,308,1,2
61,56,1,53,0,41,1152,981,309,1,2
61.5,58,2,51,3,35,1159,1008,295,2,1
62,59,2,49,0,34,1173,1017,288,2,3
62.5,53,3,45,4,42,1134,1003,300,4,1
63,59,2,52,4,38,1186,1045,256,5,0
63.5,54,2,51,2,37,1140,1009,297,5,0
64,53,2,41,4,44,1126,992,317,5,0
64.5,50,1,46,3,45,1154,1024,288,4,1
65,46,1,41,2,43,1125,992,321,3,2
65.5,46,0,50,2,39,1123,994,321,3,2
66,44,0,54,2,37,1175,1029,287,3,2
66.5,42,3,53,1,39,1146,1005,315,3,2
67,47,0,47,2,40,1132,990,330,3,1
67.5,45,1,53,1,37,1155,999,323,2,2
68,44,1,47,3,42,1164,1017,314,2,2
68.5,52,1,52,3,35,1137,996,344,2,2
69,48,1,49,0,39,1152,1011,324,3,1
69.5,49,1,46,0,35,1108,989,347,3,1
70,44,0,45,0,36,1113,995,345,2,2
70.5,45,1,36,2,41,1122,1012,330,2,2
71,41,0,37,2,46,1146,1018,326,3,1
71.5,37,2,43,3,39,1165,1042,302,3,0
72,42,1,40,2,42,1157,1051,293,2,1
72.5,43,1,44,3,35,1140,1031,317,2,0
73,37,3,49,3,40,1129,1019,333,2,0
73.5,42,2,50,2,32,1136,1014,335,2,0
74,41,2,47,2,30,1155,1032,312,2,0
74.5,49,0,51,2,27,1119,1015,330,2,0
75,45,1,48,3,35,1132,1017,325,2,0
75.6,34,5,44,0,44,1118,992,345,1,0
76.1,40,1,43,4,36,1167,1043,289,2,0
76.6,42,1,47,3,31,1147,1005,330,2,0
77.1,41,2,42,2,29,1120,981,353,2,0
77.6,36,2,44,3,24,1146,1008,323,1,0
78.1,38,3,36,3,25,1143,999,330,1,1
78.6,39,2,40,3,24,1162,1011,319,2,0
79.1,38,0,46,2,19,1160,1023,308,2,0
79.6,38,0,39,3,31,1154,1021,308,2,0
80.1,37,1,43,1,32,1122,987,342,2,0
80.6,41,1,43,2,28,1160,1035,297,3,1
81.1,44,1,49,1,23,1149,1020,316,2,1
81.6,45,1,47,4,26,1121,1004,340,2,1
82.1,45,1,52,0,24,1102,1013,332,2,1
82.6,44,3,49,0,24,1142,1028,314,2,0
83.1,43,1,45,6,25,1134,1020,318,2,0
83.6,47,0,50,2,33,1132,1009,334,2,0
84.1,39,0,40,6,35,1114,1000,347,2,0
84.6,41,0,37,2,34,1170,1039,304,3,0
85.1,38,1,39,0,23,1110,1009,338,3,0
85.6,44,0,34,3,31,1101,1020,324,4,0
86.1,42,1,49,0,28,1133,1044,302,4,0
86.6,45,3,45,2,31,1115,1041,311,3,0
87.1,42,0,39,1,41,1101,1024,331,3,0
87.6,42,2,43,2,38,1095,1025,333,3,0
88.1,51,1,38,2,40,1107,1040,316,2,1
88.6,48,0,40,3,38,1098,1030,326,2,1
89.1,47,2,44,0,33,1119,1042,311,2,1
89.6,43,2,42,2,33,1096,1045,313,2,1
90.1,48,1,43,2,33,1096,1036,319,1,2
90.6,49,1,50,2,31,1077,1036,321,1,2
91.1,52,0,52,3,33,1117,1051,307,1,2
91.6,53,1,48,2,28,1095,1025,337,3,2
92.1,55,2,45,4,30,1087,1031,326,2,3
92.6,55,2,44,4,30,1089,1034,323,2,3
93.1,55,0,37,2,34,1065,1024,328,4,1
93.6,51,1,42,2,30,1063,1028,322,4,1
94.1,47,3,38,3,35,1074,1033,315,4,1
94.6,48,1,41,2,35,1050,1026,324,4,1
95.1,44,3,40,2,42,1061,1029,319,4,1
95.6,52,0,47,0,38,1093,1033,316,4,1
96.1,53,0,41,1,39,1079,1024,324,4,1
96.6,53,1,46,0,36,1075,1026,323,3,1
97.1,59,2,48,0,37,1075,1038,315,3,1
97.6,47,4,39,1,42,1093,1045,305,3,1
98.1,52,3,51,1,38,1079,1032,312,4,0
98.6,49,3,47,2,41,1097,1047,296,4,0
99.1,42,1,50,2,42,1106,1065,276,4,0
99.6,47,0,52,2,40,1117,1062,280,3,1
100.1,41,1,57,4,40,1122,1047,289,3,1
100.6,40,2,61,5,36,1090,1041,292,4,1
101.1,37,2,53,3,40,1100,1036,295,3,2
101.6,48,0,58,2,36,1054,1004,328,3,2
102.1,45,2,54,4,38,1081,1041,299,3,1
102.6,48,2,55,1,37,1087,1038,298,3,1
103.1,51,0,45,8,45,1035,1017,321,2,2
103.6,45,1,57,1,38,1049,1032,308,2,1
104.1,42,1,51,4,39,1061,1040,306,2,1
104.6,50,0,44,2,43,1075,1049,298,2,2
105.1,50,0,45,3,46,1104,1063,278,3,1
105.6,52,1,49,2,44,1069,1032,300,3,1
106.1,49,0,43,4,38,1082,1041,293,4,0
106.6,47,1,40,2,37,1064,1040,292,3,1
107.1,46,3,50,1,33,1083,1071,263,3,1
107.6,46,3,51,1,31,1064,1053,280,2,2
108.1,50,0,43,6,40,1048,1029,306,2,2
108.6,56,0,50,0,42,1017,1010,323,2,2
109.1,50,2,44,4,44,1051,1030,302,2,1
109.6,55,0,50,1,38,1067,1045,293,2,1
110.1,46,2,48,0,38,1068,1052,288,2,1
110.6,51,4,48,3,32,1045,1030,307,1,1
111.1,50,3,48,0,35,1060,1019,313,1,1
111.6,53,1,48,4,37,1042,1016,319,1,1
112.1,45,2,51,3,36,1045,1032,310,1,1
112.6,57,1,52,1,35,1063,1046,301,1,0
113.1,53,1,50,2,42,1043,1046,302,1,0
113.6,50,0,51,1,36,1081,1078,276,1,0
114.1,59,1,56,6,36,1039,1059,294,1,0
114.6,55,1,50,3,31,1042,1052,301,0,2
115.1,58,2,56,4,30,1043,1065,288,0,2
115.6,53,3,60,3,28,1067,1052,296,0,2
116.1,58,0,45,3,32,1043,1025,328,1,2
116.6,57,2,41,1,32,1084,1055,294,1,2
117.1,56,1,39,0,30,1088,1055,292,2,1
117.6,54,1,44,0,40,1063,1048,297,2,1
118.1,55,2,41,3,36,1056,1043,296,2,1
118.6,51,2,41,3,33,1073,1051,295,2,1
119.1,49,0,47,3,27,1066,1054,291,1,3
119.6,51,1,51,0,24,1042,1018,331,2,1
120.1,51,2,52,3,32,1074,1054,293,2,1
120.6,57,1,47,2,36,1050,1042,302,2,1
121.1,50,1,56,2,33,1067,1054,292,2,1
121.6,49,0,46,1,39,1064,1053,293,2,2
122.1,51,0,35,4,39,1055,1048,306,2,2
122.6,51,2,42,1,46,1045,1033,325,2,2
123.1,46,1,41,3,34,1054,1043,310,2,2
123.6,52,0,49,3,32,1065,1054,308,2,2
124.1,47,1,51,1,34,1057,1048,318,2,2
124.6,49,3,45,2,38,1055,1040,322,2,2
125.1,51,1,54,0,30,1052,1046,313,2,1
125.6,61,1,54,2,32,1075,1066,299,2,0
126.1,61,1,53,1,32,1056,1044,319,2,1
126.6,60,0,59,3,33,1073,1075,290,2,1
127.1,62,2,51,4,35,1068,1070,298,2,1
127.6,60,1,54,7,36,1072,1082,281,2,1
128.1,58,0,59,4,34,1067,1076,290,2,1
128.6,54,1,60,1,35,1062,1047,320,2,1
129.1,56,1,62,2,22,1071,1062,305,2,1
129.6,57,0,58,1,31,1078,1061,307,2,1
130.1,53,2,52,1,27,1092,1091,276,2,1
130.6,61,0,59,2,30,1051,1061,305,1,1
131.1,61,1,51,3,33,1024,1029,334,1,2
131.6,60,2,58,2,37,1043,1060,300,1,2
132.1,54,2,59,0,33,1074,1060,300,1,2
132.6,53,2,52,4,35,1076,1067,284,2,1
133.1,45,2,52,4,39,1048,1039,310,2,1
133.6,44,1,48,3,43,1072,1061,289,2,1
134.1,46,0,53,2,32,1080,1052,306,2,1
