time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,49,2,55,1,39,1218,986,308,2,3
50.5,51,0,60,5,41,1209,999,297,2,2
51,49,3,56,6,39,1195,997,300,2,2
51.5,50,0,48,5,40,1165,977,319,2,2
52,48,2,51,3,42,1148,979,319,2,2
52.5,52,2,56,1,39,1169,977,323,3,0
53,50,0,46,0,46,1154,973,327,3,0
53.5,46,2,53,2,38,1176,991,304,3,0
54,47,2,53,3,38,1149,980,316,4,0
54.5,46,1,54,2,36,1199,1015,288,4,0
55,42,3,54,2,30,1158,992,310,4,0
55.5,45,1,58,3,31,1190,996,305,4,0
56,48,0,53,6,26,1157,992,309,4,0
56.5,44,2,46,4,29,1165,1001,303,4,0
57,47,0,48,1,36,1164,982,320,3,1
57.5,49,1,50,1,36,1181,997,305,4,1
58,48,2,48,1,33,1177,983,315,5,0
58.5,52,2,51,2,34,1180,987,312,5,0
59,52,0,45,3,42,1144,966,340,5,0
59.5,51,1,43,2,40,1148,951,355,5,0
60,45,2,47,3,44,1153,969,337,5,0
60.5,46,2,52,4,40,1207,998,308,4,1
61,43,0,50,2,43,1213,978,326,4,1
61.5,40,0,52,2,42,1190,974,328,4,1
62,41,0,53,0,39,1200,980,322,3,4
62.5,40,1,46,6,38,1179,983,317,2,4
63,43,0,51,1,35,1200,1001,302,3,3
63.5,44,2,53,4,30,1181,981,321,4,2
64,50,3,48,1,32,1186,986,318,4,1
64.5,58,3,50,0,41,1171,967,334,4,0
65,57,1,46,1,39,1171,987,321,4,0
65.5,57,1,48,0,39,1190,1004,306,4,0
66,55,0,53,1,36,1181,987,320,3,0
66.5,61,0,44,4,38,1183,994,303,3,0
67,56,0,48,2,40,1173,990,315,2,1
67.5,50,2,38,6,46,1168,1009,298,3,1
68,51,0,47,2,39,1138,988,325,4,0
68.5,54,0,42,3,39,1139,990,322,4,0
69,45,1,50,4,27,1146,1000,317,2,2
69.5,45,1,55,2,31,1157,992,323,2,2
70,46,2,50,3,30,1153,1003,316,1,3
70.5,43,3,40,1,39,1165,998,321,2,2
71,43,2,40,1,38,1159,989,326,2,2
71.5,43,1,39,0,47,1174,1017,305,2,2
72,48,1,40,1,40,1167,993,326,3,0
72.5,51,1,39,2,45,1164,997,321,3,0
73,48,3,37,1,53,1165,994,323,3,0
73.5,56,2,36,2,56,1153,981,336,3,0
74,51,1,38,0,48,1168,1000,318,3,0
74.5,47,0,48,0,42,1156,995,326,3,0
75,52,1,53,2,39,1147,1009,312,2,1
75.6,53,1,46,3,42,1180,1021,298,3,1
76.1,51,1,49,2,37,1151,1000,320,2,2
76.6,48,2,50,2,39,1124,977,342,3,2
77.1,48,1,46,2,38,1110,982,334,3,2
77.6,54,1,47,3,36,1101,978,345,4,1
78.1,55,2,44,2,35,1117,983,338,4,1
78.6,54,2,49,3,31,1128,997,323,4,1
79.1,55,2,53,4,33,1113,997,326,2,2
79.6,58,4,48,2,41,1134,1008,303,1,2
80.1,56,1,57,2,40,1131,1016,297,1,2
80.6,56,1,58,3,35,1139,1021,297,1,0
81.1,58,1,57,5,36,1132,1012,307,2,0
81.6,48,3,49,3,39,1130,1011,310,2,1
82.1,58,1,51,5,38,1102,1000,318,3,0
82.6,50,1,56,2,38,1116,1010,309,3,0
83.1,51,1,57,6,37,1141,1033,282,3,0
83.6,58,1,53,3,32,1084,1002,313,3,1
84.1,51,1,50,1,39,1076,998,324,2,2
84.6,46,4,48,3,32,1134,1026,293,2,2
85.1,55,2,53,3,35,1100,1004,320,2,1
85.6,56,2,64,3,35,1122,1012,308,2,1
86.1,58,4,62,2,43,1118,1009,307,3,0
86.6,55,1,58,2,39,1122,1009,309,3,1
87.1,62,0,53,4,43,1083,986,327,3,1
87.6,56,2,56,2,39,1098,997,312,3,1
88.1,59,1,53,5,48,1114,1007,303,3,1
88.6,57,4,54,0,44,1115,997,314,3,2
89.1,60,3,62,1,29,1085,981,331,3,2
89.6,58,4,49,5,39,1098,1003,309,2,2
90.1,62,2,51,2,28,1115,1001,311,2,1
90.6,58,2,49,4,31,1113,995,322,3,0
91.1,60,1,49,2,36,1116,1002,316,2,1
91.6,61,0,47,2,33,1124,1007,298,2,0
92.1,61,2,50,2,34,1112,1003,310,2,0
92.6,63,4,39,4,35,1114,1003,313,2,0
93.1,71,2,34,3,38,1102,980,338,1,2
93.6,68,1,41,1,38,1122,999,315,1,2
94.1,70,2,43,2,36,1155,1020,301,1,1
94.6,71,4,46,1,37,1121,1006,318,1,1
95.1,70,1,45,4,34,1102,992,338,2,0
95.6,72,2,45,3,37,1106,983,345,2,0
96.1,69,1,48,2,31,1136,1018,314,2,0
96.6,73,2,48,2,29,1108,1001,330,2,0
97.1,72,1,48,4,22,1138,1011,320,2,0
97.6,69,0,46,3,23,1101,987,351,2,1
98.1,68,0,46,3,19,1151,1035,307,2,1
98.6,71,1,47,2,28,1132,1025,320,2,1
99.1,71,0,46,3,28,1141,1036,308,3,0
99.6,67,3,53,3,27,1125,1049,299,3,0
100.1,72,1,54,1,26,1120,1041,305,2,1
100.6,65,5,55,1,29,1093,1017,333,2,1
101.1,72,3,57,2,34,1132,1054,295,2,1
101.6,75,3,58,3,35,1119,1041,311,1,2
102.1,71,1,48,3,41,1118,1026,327,2,1
102.6,70,1,49,3,37,1100,1021,331,2,1
103.1,63,2,53,2,35,1129,1045,313,2,1
103.6,63,3,53,1,31,1124,1054,305,2,1
104.1,69,2,60,1,21,1149,1060,300,2,1
104.6,63,1,54,3,22,1138,1056,299,2,1
105.1,67,3,56,2,27,1124,1029,328,2,1
105.6,57,1,61,2,28,1104,1026,328,2,1
106.1,60,1,56,1,27,1134,1039,313,2,1
106.6,64,0,58,5,30,1080,1009,342,2,1
107.1,69,2,54,0,41,1098,1049,315,2,0
107.6,63,1,56,0,44,1092,1056,308,2,0
108.1,68,0,60,2,35,1091,1057,307,2,0
108.6,65,1,61,4,37,1064,1044,321,2,0
109.1,67,2,56,3,38,1088,1062,308,2,0
109.6,63,2,59,4,37,1090,1069,299,2,1
110.1,60,4,55,5,31,1086,1066,299,2,1
110.6,65,1,50,4,39,1086,1057,307,2,1
111.1,59,2,52,3,44,1076,1072,296,2,1
111.6,61,1,58,5,36,1072,1051,318,2,1
112.1,63,2,52,7,39,1065,1043,329,2,3
112.6,62,0,59,3,35,1075,1043,330,2,3
113.1,62,2,52,4,39,1081,1051,323,2,5
113.6,66,3,52,2,39,1072,1056,318,3,3
114.1,69,1,50,1,42,1065,1060,313,3,2
114.6,64,1,51,1,38,1072,1052,326,4,1
115.1,61,2,51,0,37,1069,1040,329,4,1
115.6,66,1,49,3,42,1091,1065,310,4,1
116.1,65,0,42,2,46,1083,1048,324,3,2
116.6,63,1,48,0,45,1078,1051,317,3,2
117.1,65,2,44,2,42,1112,1084,281,4,1
117.6,67,1,45,4,42,1099,1060,302,4,1
118.1,70,2,47,1,39,1093,1058,307,4,1
118.6,68,1,48,2,36,1097,1060,298,4,1
119.1,66,1,44,4,37,1072,1056,295,3,2
119.6,62,2,46,2,36,1053,1024,326,4,2
120.1,72,3,51,2,37,1049,1024,328,4,1
120.6,69,4,44,4,28,1098,1063,284,5,1
121.1,70,2,42,0,39,1052,1029,317,5,1
121.6,68,1,43,2,37,1040,1031,313,4,2
122.1,69,4,50,3,33,1058,1051,294,2,3
122.6,73,1,45,2,33,1078,1049,294,2,2
123.1,67,1,51,2,38,1067,1035,313,2,2
123.6,65,1,55,2,33,1021,1005,341,1,2
124.1,70,0,54,3,35,1045,1026,320,1,2
124.6,67,3,50,4,42,1063,1045,306,1,2
125.1,64,1,53,0,44,1097,1047,302,1,3
125.6,64,2,45,4,44,1066,1030,320,0,2
126.1,67,3,58,2,38,1048,1020,324,0,2
126.6,66,0,51,3,32,1058,1022,329,0,2
127.1,65,1,41,4,38,1078,1034,312,0,2
127.6,69,0,52,1,33,1085,1035,309,0,2
128.1,64,2,54,4,31,1061,1020,324,1,1
128.6,66,1,53,1,34,1097,1038,309,2,0
129.1,64,2,52,1,34,1079,1045,300,2,0
129.6,65,0,52,3,32,1110,1068,281,2,0
130.1,64,1,57,4,30,1101,1038,315,2,0
130.6,60,3,57,5,29,1076,1007,338,2,0
131.1,64,2,64,2,35,1094,1020,330,2,1
131.6,63,2,57,1,34,1090,1037,312,1,2
132.1,66,4,62,4,36,1119,1079,268,2,1
132.6,70,0,58,5,33,1082,1046,302,3,2
133.1,63,4,60,1,36,1081,1044,304,2,2
133.6,64,1,62,5,31,1102,1053,289,3,2
134.1,62,0,63,2,32,1074,1050,297,3,2
134.6,69,1,60,1,33,1077,1027,318,4,1
135.1,65,1,54,1,33,1074,1033,306,4,1
135.6,73,2,55,1,34,1078,1031,310,4,1
136.1,65,2,57,4,34,1070,1049,291,4,1
136.6,66,2,58,2,39,1071,1043,303,4,1
137.1,75,0,51,2,40,1070,1039,305,3,1
137.6,75,1,54,5,40,1058,1028,314,3,1
138.1,72,1,54,4,38,1109,1062,285,4,0
138.6,72,3,48,2,37,1063,1034,319,2,3
139.1,73,1,51,2,35,1054,1022,333,2,3
139.6,76,2,49,3,40,1075,1028,325,1,4
140.1,74,2,47,4,38,1087,1056,300,1,4
140.6,71,2,48,4,36,1085,1045,310,2,3
141.1,74,1,56,1,40,1097,1045,309,1,3
141.6,79,0,61,3,36,1090,1029,325,2,2
142.1,69,2,49,4,40,1095,1041,314,2,1
142.6,76,0,42,2,40,1081,1038,313,2,1
143.1,74,4,46,1,38,1086,1054,297,2,1
143.6,75,3,36,4,43,1052,1024,323,1,2
144.1,73,3,36,2,42,1038,1019,328,1,2
144.6,73,4,43,2,45,1060,1033,308,0,3
145.1,79,0,39,5,39,1083,1044,300,0,2
145.6,75,1,43,1,38,1092,1049,294,0,2
146.1,79,0,49,1,36,1101,1057,288,0,2
146.6,71,3,52,3,30,1063,1036,314,2,0
147.1,71,1,48,1,32,1081,1043,300,1,1
147.6,77,1,53,3,33,1051,1027,318,1,1
148.1,72,2,47,3,35,1049,1033,313,0,2
148.6,77,1,51,0,38,1072,1052,293,1,1
149.1,70,1,52,1,29,1043,1025,324,1,0
149.6,64,5,50,2,29,1080,1038,309,1,0
150.1,66,5,46,3,35,1058,1025,321,1,0
150.6,74,0,42,4,40,1060,1029,315,1,1
151.1,69,4,48,4,34,1056,1034,314,2,0
