time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1238,29,0,0,0,993,1948,514,0,0
50.5,1217,39,0,0,0,976,1933,522,0,0
51,1273,32,0,0,0,1002,1954,501,0,0
51.5,1262,50,0,0,0,987,1959,506,0,0
52,1238,40,0,0,0,997,1954,512,0,0
52.5,1263,37,0,0,0,987,1945,519,0,0
53,1240,42,0,0,0,969,1923,537,0,0
53.5,1254,39,0,0,0,989,1928,529,0,0
54,1234,41,0,0,0,1025,1951,509,0,0
54.5,1274,34,0,0,0,1012,1944,518,0,0
55,1275,39,0,0,0,1031,1953,507,0,0
55.5,1282,43,0,0,0,1001,1924,538,0,0
56,1269,44,0,0,0,996,1916,535,0,0
56.5,1259,37,0,0,0,1019,1937,516,0,0
57,1275,49,0,0,0,982,1899,550,0,0
57.5,1274,33,0,0,0,1012,1928,522,0,0
58,1255,46,0,0,0,991,1919,523,0,0
58.5,1290,40,0,0,0,998,1923,521,0,0
59,1274,35,0,0,0,992,1911,531,0,0
59.5,1256,39,0,0,0,1039,1950,495,0,0
60,1254,50,0,0,0,968,1896,547,0,0
60.5,1288,37,0,0,0,1016,1931,517,0,0
61,1270,43,0,0,0,1006,1931,520,0,0
61.5,1285,41,0,0,0,1012,1934,515,0,0
62,1271,32,0,0,0,1001,1916,530,0,0
62.5,1257,48,0,0,0,989,1925,524,0,0
63,1261,44,0,0,0,1010,1947,505,0,0
63.5,1231,30,0,0,0,1023,1940,512,0,0
64,1233,32,0,0,0,1038,1949,495,1,0
64.5,1199,46,0,0,0,1012,1936,509,1,0
65,1214,43,0,0,0,983,1902,537,1,0
65.5,1250,49,0,0,0,974,1913,529,1,0
66,1280,35,0,0,0,978,1902,536,1,0
66.5,1246,36,0,0,0,994,1914,529,1,0
67,1236,31,0,0,0,983,1910,534,1,0
67.5,1238,50,0,0,0,975,1921,530,1,0
68,1241,38,0,0,0,964,1895,559,1,0
68.5,1240,38,0,0,0,971,1918,530,1,0
69,1276,36,0,0,0,1017,1934,517,1,0
69.5,1259,46,0,0,0,1006,1940,511,1,0
70,1280,37,0,0,0,982,1916,536,1,0
70.5,1274,43,0,0,0,1011,1942,511,1,0
71,1265,51,0,0,0,1015,1958,502,1,0
71.5,1275,33,0,0,0,984,1929,532,1,0
72,1278,45,0,0,0,1021,1972,491,1,0
72.5,1276,43,0,0,0,997,1952,507,1,0
73,1285,39,0,0,0,1004,1938,518,1,0
73.5,1298,35,0,0,0,1013,1954,502,1,0
74,1271,41,0,0,0,1017,1958,491,1,0
74.5,1264,44,0,0,0,990,1937,509,1,0
75,1284,42,0,0,0,993,1939,503,1,0
75.6,1317,38,0,0,0,979,1938,512,1,0
76.1,1313,42,0,0,0,939,1893,554,1,1
76.6,1331,29,0,0,0,975,1937,513,2,0
77.1,1326,38,0,0,0,985,1948,497,2,0
77.6,1357,56,0,0,0,938,1919,517,2,0
78.1,1364,40,0,0,0,950,1911,526,2,0
78.6,1360,41,0,0,0,935,1910,526,2,0
79.1,1340,44,0,0,0,947,1934,500,2,0
79.6,1286,53,0,0,0,950,1931,500,2,0
80.1,1301,38,0,0,0,970,1915,508,2,0
80.6,1300,38,0,0,0,974,1914,520,2,0
81.1,1315,46,0,0,0,963,1915,507,2,0
81.6,1336,34,0,0,0,968,1912,512,2,0
82.1,1309,49,0,0,0,959,1917,501,2,0
82.6,1330,43,0,0,0,997,1945,473,2,0
83.1,1330,44,0,0,0,1001,1941,485,2,0
83.6,1339,51,0,0,0,983,1929,498,2,0
84.1,1333,41,0,0,0,958,1902,531,2,0
84.6,1365,31,0,0,0,973,1889,541,1,1
85.1,1305,49,0,0,0,950,1898,527,2,0
85.6,1335,38,0,0,0,992,1909,522,2,0
86.1,1314,43,0,0,0,1004,1928,498,2,0
86.6,1313,41,0,0,0,974,1899,521,2,0
87.1,1315,37,0,0,0,973,1889,529,2,0
87.6,1305,39,0,0,0,992,1900,509,2,0
88.1,1276,40,0,0,0,979,1902,511,2,0
88.6,1298,42,0,0,0,987,1911,493,2,0
89.1,1307,46,0,0,0,971,1911,500,2,0
89.6,1316,34,0,0,0,988,1906,508,2,0
90.1,1304,52,0,0,0,984,1920,497,2,0
90.6,1307,51,0,0,0,1009,1933,487,2,0
91.1,1321,49,0,0,0,1009,1940,477,1,1
91.6,1308,45,0,0,0,975,1911,510,2,0
92.1,1336,43,0,0,0,994,1919,507,2,0
92.6,1326,39,0,0,0,978,1909,515,2,0
93.1,1319,49,0,0,0,993,1921,501,2,0
93.6,1348,42,0,0,0,1020,1942,479,2,0
94.1,1329,45,0,0,0,992,1923,505,1,1
94.6,1330,39,0,0,0,989,1916,514,2,0
95.1,1303,41,0,0,0,999,1932,492,2,0
95.6,1306,38,0,0,0,967,1902,520,2,0
96.1,1313,42,0,0,0,973,1913,501,2,0
96.6,1337,43,0,0,0,971,1903,506,2,0
97.1,1301,41,0,0,0,954,1878,537,2,0
97.6,1335,43,0,0,0,1004,1926,486,2,0
98.1,1350,36,0,0,0,1002,1910,498,2,0
98.6,1313,37,0,0,0,1021,1911,500,2,0
99.1,1332,47,0,0,0,993,1894,519,2,0
99.6,1328,42,0,0,0,989,1888,517,2,0
100.1,1367,40,0,0,0,1018,1908,501,2,0
100.6,1351,54,0,0,0,1045,1935,468,2,0
101.1,1346,49,0,0,0,996,1896,510,2,0
101.6,1375,41,0,0,0,1001,1910,495,2,0
102.1,1316,49,0,0,0,968,1879,524,2,0
