time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,27,0,47,4,76,1026,1911,546,1,0
50.5,30,1,55,0,76,1056,1929,531,1,0
51,28,2,53,2,69,1047,1939,521,1,0
51.5,26,3,39,3,75,1064,1952,511,1,0
52,28,1,41,2,75,1026,1920,545,1,0
52.5,31,0,37,0,73,1010,1894,575,1,0
53,29,0,38,0,81,1025,1927,543,1,0
53.5,34,0,38,0,83,1043,1943,527,1,0
54,31,1,44,0,75,1065,1962,513,1,0
54.5,36,0,49,1,79,1060,1963,512,1,0
55,36,2,43,1,77,1034,1935,536,1,0
55.5,36,0,47,0,72,1041,1923,538,1,0
56,34,1,46,3,67,1061,1940,520,1,0
56.5,33,0,37,3,69,1011,1887,572,1,0
57,34,1,50,2,69,987,1883,571,1,0
57.5,36,1,40,2,77,1035,1912,541,1,0
58,32,2,35,4,71,1068,1942,511,1,0
58.5,36,1,47,2,65,1070,1942,509,1,0
59,35,0,41,4,68,1007,1885,562,1,0
59.5,34,2,41,1,73,1044,1904,535,0,1
60,32,0,49,0,63,1053,1883,554,0,1
60.5,34,0,48,3,63,1073,1894,534,0,1
61,34,4,46,3,58,1060,1885,544,0,0
61.5,37,1,49,3,61,1095,1917,511,0,0
62,38,0,53,3,53,1073,1897,540,0,0
62.5,37,1,50,3,64,1083,1905,535,0,0
63,40,1,48,2,67,1089,1892,547,0,0
63.5,36,2,44,5,59,1103,1924,518,0,0
64,40,1,53,4,58,1091,1911,534,0,0
64.5,39,0,59,1,65,1042,1850,595,0,0
65,35,1,54,4,56,1053,1874,569,0,0
65.5,31,0,52,4,59,1079,1888,549,0,0
66,33,1,50,4,53,1110,1929,506,0,0
66.5,33,2,51,2,58,1066,1889,545,0,0
67,32,0,50,2,62,1069,1871,556,0,0
67.5,34,1,40,1,57,1022,1850,574,0,0
68,34,1,39,2,62,1052,1868,563,0,0
68.5,32,1,37,2,66,1062,1875,555,0,0
69,34,1,39,2,58,1079,1907,521,0,0
69.5,37,1,41,4,54,1046,1872,562,0,0
70,38,0,40,4,57,1048,1877,551,0,0
70.5,35,1,43,1,55,1054,1886,544,0,0
71,38,2,46,2,57,1029,1885,543,0,0
71.5,35,0,49,0,52,1039,1887,540,0,0
72,39,2,38,1,63,1059,1907,514,0,0
72.5,44,0,37,2,63,1028,1891,537,0,0
73,32,4,36,1,63,1029,1896,532,0,0
73.5,35,0,40,1,61,1038,1907,524,0,0
74,35,1,39,3,65,1061,1919,510,0,0
74.5,38,0,38,4,61,1021,1892,540,0,0
75,33,0,33,2,64,1030,1885,547,0,0
75.6,37,2,37,0,71,1088,1929,501,0,0
76.1,37,0,34,3,76,1033,1893,538,0,0
76.6,36,1,37,2,66,1031,1887,551,0,0
77.1,35,0,40,0,68,1022,1891,547,0,0
77.6,32,0,45,2,56,1042,1910,525,0,0
78.1,33,1,45,3,56,1038,1909,526,0,0
78.6,31,2,47,1,64,1080,1947,487,0,0
79.1,34,0,39,3,65,1058,1912,524,0,0
79.6,34,1,39,4,73,1068,1914,525,0,0
80.1,32,0,39,2,76,1017,1872,558,0,0
80.6,30,0,43,2,66,1017,1877,553,0,0
81.1,28,0,45,0,61,1035,1895,538,0,0
81.6,29,1,54,2,62,1035,1891,545,0,0
82.1,28,0,49,0,65,1032,1899,534,0,0
82.6,33,0,47,3,71,1034,1893,535,0,0
83.1,37,2,47,2,62,1071,1927,505,0,0
83.6,38,0,44,0,68,1033,1905,532,0,0
84.1,33,0,46,1,65,1012,1890,545,0,0
84.6,32,1,38,3,70,1038,1909,518,0,0
85.1,32,0,42,3,58,1033,1903,527,0,0
85.6,34,2,37,2,63,989,1846,584,0,0
86.1,33,1,33,5,58,1047,1900,520,0,0
86.6,33,0,35,0,61,1052,1887,531,0,0
87.1,34,2,31,3,58,1020,1869,552,0,0
87.6,34,1,35,0,64,1036,1876,537,0,0
88.1,29,0,30,4,68,1016,1874,548,0,0
88.6,32,1,34,2,70,1077,1932,488,0,0
89.1,31,0,31,4,69,1021,1885,543,0,1
89.6,35,2,43,0,59,1019,1893,541,0,1
90.1,34,0,47,3,60,1006,1889,549,0,1
90.6,30,1,48,2,58,1029,1895,542,0,1
91.1,31,0,43,3,56,1035,1901,538,0,1
91.6,30,0,41,1,54,1039,1902,525,0,1
92.1,36,1,43,0,56,1055,1905,515,0,1
92.6,34,0,31,5,64,1026,1890,538,0,1
93.1,34,0,32,1,55,1054,1910,512,1,0
93.6,31,0,43,2,63,1023,1856,569,1,0
94.1,26,2,37,3,67,1042,1888,536,1,0
94.6,26,0,49,1,60,1076,1898,524,1,0
95.1,25,0,49,1,57,1042,1879,549,0,1
95.6,26,0,41,2,54,1050,1871,557,1,0
96.1,28,0,38,1,56,1067,1900,529,1,0
96.6,26,0,45,1,53,1076,1911,511,1,0
97.1,27,0,41,2,60,1038,1885,529,1,0
97.6,27,0,42,3,58,1046,1895,524,1,0
98.1,28,0,42,3,58,1032,1877,549,1,0
98.6,26,0,42,4,58,1034,1897,522,1,0
99.1,27,0,39,1,65,1043,1909,522,1,0
99.6,25,0,45,1,59,1044,1901,524,1,0
100.1,26,1,44,0,58,1012,1889,541,1,0
100.6,23,2,49,2,49,1025,1915,514,1,0
101.1,25,1,41,0,49,1058,1945,494,1,0
101.6,30,0,46,0,51,1026,1904,535,1,0
102.1,31,0,41,2,45,1007,1894,541,1,0
102.6,27,0,46,4,49,1023,1894,544,1,0
103.1,28,1,41,1,56,1042,1909,528,1,0
103.6,30,0,35,1,56,1012,1889,546,0,1
104.1,29,0,32,1,55,1050,1918,523,0,1
104.6,29,0,35,2,55,1031,1909,525,0,1
105.1,31,1,34,3,56,1009,1890,544,0,1
