time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1709,57,30,4,30,1416,0,0,7,0
50.5,1679,66,35,1,34,1422,0,0,7,0
51,1695,66,37,2,28,1407,0,0,7,0
51.5,1705,52,40,4,27,1420,0,0,7,0
52,1736,35,37,3,29,1445,0,0,7,0
52.5,1721,73,40,3,37,1416,0,0,7,0
53,1740,52,36,2,36,1427,0,0,5,2
53.5,1726,61,47,2,33,1414,0,0,6,1
54,1760,58,42,1,33,1419,0,0,6,1
54.5,1727,54,39,4,36,1399,0,0,5,2
55,1730,47,45,2,34,1400,0,0,5,2
55.5,1721,59,36,5,37,1384,0,0,5,2
56,1727,50,45,1,28,1420,0,0,5,2
56.5,1746,49,40,0,26,1414,0,0,5,2
57,1733,64,40,2,30,1406,0,0,4,3
57.5,1738,45,40,1,24,1421,0,0,3,4
58,1762,55,33,3,28,1415,0,0,6,1
58.5,1740,62,47,2,24,1410,0,0,6,1
59,1759,55,41,2,23,1412,0,0,8,0
59.5,1759,48,39,3,20,1423,0,0,8,1
60,1781,54,36,2,25,1387,0,0,6,2
60.5,1754,80,35,1,30,1369,0,0,6,2
61,1775,60,42,2,30,1400,0,0,6,1
61.5,1799,40,38,2,35,1430,0,0,5,2
62,1799,58,42,5,22,1399,0,0,4,3
62.5,1783,54,37,2,25,1404,0,0,4,3
63,1767,57,48,0,28,1408,0,0,5,2
63.5,1755,72,34,2,34,1407,0,0,4,2
64,1778,66,40,1,34,1399,0,0,4,2
64.5,1789,59,37,5,34,1420,0,0,5,0
65,1813,49,43,8,31,1433,0,0,5,0
65.5,1814,70,48,2,29,1408,0,0,4,1
66,1827,55,39,3,26,1424,0,0,4,1
66.5,1813,73,41,4,32,1402,0,0,4,1
67,1845,55,43,4,26,1416,0,0,3,2
67.5,1867,54,42,2,28,1422,0,0,4,1
68,1900,55,39,2,33,1435,0,0,3,2
68.5,1853,74,44,0,30,1420,0,0,3,1
69,1856,55,37,1,35,1447,0,0,3,1
69.5,1856,70,47,0,41,1410,0,0,3,1
70,1888,50,47,1,39,1443,0,0,4,0
70.5,1879,61,49,0,35,1435,0,0,3,1
71,1908,63,51,2,34,1421,0,0,3,0
71.5,1904,78,46,4,32,1406,0,0,3,1
72,1949,66,49,2,38,1437,0,0,3,1
72.5,1943,68,44,3,40,1448,0,0,3,1
73,1980,58,47,1,43,1433,0,0,3,1
73.5,1934,59,48,2,33,1418,0,0,2,2
74,1949,53,42,1,38,1447,0,0,2,2
74.5,1919,61,44,2,39,1417,0,0,2,2
75,1939,63,47,2,45,1423,0,0,2,2
75.6,1982,69,47,4,39,1452,0,0,2,2
76.1,1962,66,47,5,43,1432,0,0,2,2
76.6,2000,69,53,1,34,1408,0,0,2,1
77.1,1977,48,51,4,30,1441,0,0,2,1
77.6,1990,55,51,4,30,1409,0,0,2,1
78.1,1974,52,49,3,30,1427,0,0,2,2
78.6,2000,68,47,2,32,1422,0,0,2,2
79.1,1977,65,44,1,38,1424,0,0,3,1
79.6,2006,59,48,3,34,1417,0,0,3,1
80.1,1954,70,45,2,35,1415,0,0,2,1
80.6,1977,45,37,4,41,1442,0,0,2,1
81.1,1909,87,44,1,47,1405,0,0,1,2
81.6,1955,52,49,4,45,1449,0,0,1,2
82.1,1993,57,44,4,46,1443,0,0,1,2
82.6,1992,62,44,2,40,1435,0,0,1,2
83.1,1971,59,36,3,36,1462,0,0,1,2
83.6,1957,70,35,3,44,1450,0,0,3,0
84.1,1975,53,42,3,36,1447,0,0,3,0
84.6,1988,57,49,3,41,1436,0,0,2,1
85.1,1970,67,52,2,33,1427,0,0,3,0
85.6,1980,54,43,1,39,1444,0,0,3,0
86.1,1987,58,44,4,35,1451,0,0,3,0
86.6,1978,63,55,2,30,1431,0,0,3,0
87.1,1990,64,48,2,36,1436,0,0,2,1
87.6,1966,70,39,5,40,1405,0,0,2,2
88.1,1971,72,41,0,40,1414,0,0,2,2
88.6,1978,50,42,4,36,1404,0,0,2,1
89.1,1977,53,51,0,36,1424,0,0,2,1
89.6,1997,78,48,2,31,1386,0,0,3,1
90.1,2016,72,52,4,27,1419,0,0,4,0
90.6,2031,67,54,5,27,1442,0,0,4,0
91.1,1992,70,51,1,34,1425,0,0,4,0
91.6,1996,54,49,1,31,1445,0,0,4,1
92.1,2018,59,50,2,32,1436,0,0,4,1
92.6,2028,53,48,1,34,1415,0,0,4,1
93.1,2013,63,45,6,34,1400,0,0,4,1
93.6,2035,60,47,2,33,1419,0,0,4,2
94.1,2009,82,41,4,33,1402,0,0,4,3
94.6,2049,54,38,2,34,1432,0,0,4,3
95.1,2095,59,39,2,34,1449,0,0,4,3
95.6,2083,70,48,0,32,1417,0,0,5,2
96.1,2075,62,36,5,29,1419,0,0,6,1
96.6,2091,56,38,5,27,1443,0,0,5,1
97.1,2081,68,36,0,33,1428,0,0,5,1
97.6,2075,68,43,4,33,1443,0,0,5,1
98.1,2083,63,43,2,35,1442,0,0,5,1
98.6,2099,63,40,4,35,1438,0,0,5,1
99.1,2050,61,40,7,35,1435,0,0,3,2
99.6,2021,69,40,2,32,1437,0,0,4,3
100.1,2022,67,45,3,27,1422,0,0,6,1
100.6,2036,66,46,5,29,1436,0,0,5,2
101.1,2010,68,50,2,28,1431,0,0,5,2
101.6,2009,63,48,1,35,1428,0,0,5,1
102.1,1973,66,49,3,29,1413,0,0,5,1
102.6,2016,71,44,2,30,1415,0,0,5,1
103.1,2008,61,45,5,26,1444,0,0,5,1
103.6,2069,54,40,5,31,1445,0,0,5,1
104.1,2059,66,39,5,31,1442,0,0,5,2
104.6,2079,72,44,3,33,1417,0,0,5,2
105.1,2087,69,43,2,32,1410,0,0,5,2
105.6,2109,80,42,1,31,1418,0,0,5,1
106.1,2130,49,44,2,26,1429,0,0,4,2
106.6,2125,67,44,2,29,1421,0,0,4,2
107.1,2146,69,45,2,33,1430,0,0,4,1
107.6,2115,69,39,4,32,1431,0,0,4,1
108.1,2131,61,38,2,37,1449,0,0,4,1
108.6,2125,68,45,1,31,1425,0,0,4,1
109.1,2174,73,40,4,24,1403,0,0,4,0
109.6,2171,54,40,0,26,1434,0,0,4,0
110.1,2191,55,42,3,30,1416,0,0,4,0
110.6,2187,67,41,2,33,1423,0,0,3,1
111.1,2166,73,38,4,33,1408,0,0,3,1
111.6,2209,59,43,3,36,1421,0,0,3,1
112.1,2153,69,49,2,35,1425,0,0,3,0
112.6,2161,65,49,1,35,1426,0,0,4,0
113.1,2128,60,42,6,36,1422,0,0,3,0
113.6,2124,68,48,2,33,1405,0,0,3,0
114.1,2127,63,51,0,34,1388,0,0,3,0
114.6,2120,75,44,1,32,1378,0,0,4,0
115.1,2115,72,37,3,33,1394,0,0,3,0
115.6,2107,67,35,5,33,1397,0,0,4,0
116.1,2095,70,42,1,36,1418,0,0,2,1
116.6,2125,72,43,2,33,1408,0,0,3,0
117.1,2090,73,38,5,32,1395,0,0,3,0
117.6,2082,52,38,6,31,1423,0,0,3,0
118.1,2092,58,40,5,33,1424,0,0,3,0
