time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,20,0,35,1,77,1008,1893,534,0,1
50.5,22,0,40,2,71,1008,1888,527,0,1
51,25,1,40,1,71,1025,1905,510,0,0
51.5,28,0,42,0,68,1023,1906,514,0,0
52,29,1,40,1,77,1031,1914,503,0,0
52.5,27,1,40,1,79,1001,1906,508,0,0
53,30,0,32,1,72,1000,1898,521,0,0
53.5,24,1,32,2,75,983,1884,533,0,0
54,28,0,47,0,62,993,1894,519,0,0
54.5,24,0,40,1,64,1034,1919,497,0,0
55,26,1,39,0,60,1009,1909,515,0,0
55.5,23,0,36,2,60,991,1891,525,0,0
56,25,0,43,1,55,1004,1888,526,0,0
56.5,20,1,37,0,64,1031,1919,496,0,0
57,25,0,38,1,61,1056,1934,484,0,0
57.5,24,0,35,1,62,1055,1944,473,0,0
58,25,1,32,0,70,1024,1906,513,0,0
58.5,22,0,39,2,65,1003,1879,537,0,0
59,25,1,34,3,65,996,1864,556,0,0
59.5,26,1,38,3,60,1014,1865,551,0,0
60,24,0,39,4,63,1050,1911,504,0,0
60.5,23,2,44,0,59,1039,1895,517,0,0
61,28,2,42,1,62,1063,1911,501,0,0
61.5,28,2,42,0,63,1045,1894,514,0,0
62,28,0,35,3,60,1019,1875,533,0,0
62.5,26,1,41,2,62,1036,1885,526,0,0
63,28,0,42,1,56,1017,1887,531,0,0
63.5,29,1,43,2,63,1024,1909,510,0,0
64,30,0,41,0,61,1004,1868,551,0,0
64.5,31,0,44,1,62,1039,1921,502,0,0
65,29,2,44,1,74,1021,1920,505,0,0
65.5,32,1,42,1,74,1004,1895,524,0,0
66,31,1,38,1,66,1000,1877,546,0,0
66.5,27,1,39,1,72,1053,1923,492,0,0
67,25,1,42,1,77,1031,1915,498,0,0
67.5,18,3,46,1,78,1016,1907,506,0,0
68,21,0,42,4,75,1010,1899,518,0,0
68.5,21,1,37,3,71,979,1890,520,0,0
69,21,0,42,3,73,1023,1923,498,0,1
69.5,21,0,33,3,73,984,1908,512,1,0
70,27,0,46,0,68,991,1895,532,1,0
70.5,26,0,43,1,64,1008,1913,516,1,0
71,25,0,41,1,62,1002,1900,524,0,1
71.5,25,1,31,0,64,993,1891,528,1,0
72,28,2,33,2,61,1016,1907,514,1,0
72.5,27,1,37,1,66,1003,1900,515,1,0
73,23,0,33,4,71,1017,1905,509,1,0
73.5,26,0,35,0,64,976,1887,529,1,0
74,26,1,31,2,66,985,1888,523,1,0
74.5,27,0,33,1,66,994,1886,522,1,0
75,28,1,45,1,61,1008,1894,512,1,0
75.6,25,0,48,0,64,1023,1915,481,1,0
76.1,23,1,47,3,68,1032,1919,486,1,0
76.6,25,0,46,2,76,1002,1890,515,1,0
77.1,23,0,43,6,69,1017,1895,505,1,0
77.6,25,1,52,0,65,975,1857,546,1,0
78.1,23,1,51,2,58,988,1867,531,1,0
78.6,27,1,52,2,58,1016,1888,515,1,0
