time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1263,45,0,0,0,1009,1916,521,0,0
50.5,1263,53,0,0,0,1006,1913,519,0,0
51,1245,38,0,0,0,1020,1907,521,0,0
51.5,1265,38,0,0,0,1029,1916,511,0,0
52,1241,47,0,0,0,1009,1930,492,0,0
52.5,1257,40,0,0,0,991,1886,545,0,0
53,1244,39,0,0,0,970,1880,549,0,0
53.5,1246,36,0,0,0,1017,1920,513,0,0
54,1278,47,0,0,0,1010,1928,506,0,0
54.5,1292,35,0,0,0,1008,1916,520,0,0
55,1254,45,0,0,0,1009,1907,532,0,0
55.5,1272,39,0,0,0,1001,1874,558,0,0
56,1257,46,0,0,0,1018,1905,521,0,0
56.5,1242,40,0,0,0,1003,1880,536,0,0
57,1260,38,0,0,0,1015,1871,538,0,0
57.5,1259,37,0,0,0,1058,1905,506,0,0
58,1265,44,0,0,0,1066,1923,488,0,0
58.5,1253,45,0,0,0,1020,1880,534,0,0
59,1263,39,0,0,0,990,1852,559,0,0
59.5,1278,33,0,0,0,999,1846,560,0,0
60,1290,36,0,0,0,1028,1882,527,0,0
60.5,1299,44,0,0,0,1040,1906,499,0,0
61,1307,48,0,0,0,1033,1898,505,0,0
61.5,1308,31,0,0,0,1026,1880,518,0,0
62,1290,52,0,0,0,988,1854,546,0,0
62.5,1294,34,0,0,0,1030,1889,515,0,0
63,1306,46,0,0,0,1037,1891,516,0,0
63.5,1298,39,0,0,0,1019,1883,525,0,0
64,1313,33,0,0,0,1014,1884,526,0,0
64.5,1274,43,0,0,0,1029,1884,524,0,0
65,1286,36,0,0,0,1049,1885,533,0,0
65.5,1300,31,0,0,0,1040,1889,530,0,0
66,1285,43,0,0,0,1028,1871,547,0,0
66.5,1273,37,0,0,0,1028,1877,536,0,0
67,1251,41,0,0,0,1048,1890,524,0,0
67.5,1298,44,0,0,0,1041,1885,527,0,0
68,1276,43,0,0,0,1058,1887,520,0,0
68.5,1249,42,0,0,0,1037,1880,511,0,0
69,1296,38,0,0,0,1038,1867,532,0,0
69.5,1288,42,0,0,0,1037,1869,537,0,0
70,1283,46,0,0,0,1045,1886,519,0,0
70.5,1312,44,0,0,0,1006,1881,526,0,0
71,1304,47,0,0,0,1021,1886,524,0,0
71.5,1288,46,0,0,0,1014,1865,549,0,0
72,1277,36,0,0,0,1039,1882,533,0,0
72.5,1293,36,0,0,0,1069,1898,519,0,0
73,1255,54,0,0,0,1023,1870,547,0,0
73.5,1287,45,0,0,0,1042,1877,533,0,0
74,1295,46,0,0,0,1051,1900,511,0,0
74.5,1276,39,0,0,0,1046,1870,537,0,0
75,1275,42,0,0,0,1057,1897,517,0,0
75.6,1261,42,0,0,0,1064,1913,507,0,0
76.1,1265,51,0,0,0,1075,1910,507,0,0
76.6,1276,51,0,0,0,1048,1897,525,0,0
77.1,1275,28,0,0,0,1041,1880,542,0,0
77.6,1271,46,0,0,0,1037,1891,521,0,0
78.1,1285,47,0,0,0,1043,1886,521,0,0
78.6,1278,35,0,0,0,1027,1872,540,0,0
79.1,1287,40,0,0,0,1019,1861,553,0,0
79.6,1293,48,0,0,0,1029,1894,525,0,0
80.1,1304,51,0,0,0,1005,1894,519,0,0
80.6,1253,36,0,0,0,1028,1896,516,0,0
81.1,1248,37,0,0,0,1020,1872,537,0,0
81.6,1258,39,0,0,0,1039,1874,534,0,0
82.1,1244,49,0,0,0,1043,1900,508,0,0
82.6,1204,51,0,0,0,1032,1889,516,0,0
83.1,1238,52,0,0,0,1016,1873,528,0,0
83.6,1256,43,0,0,0,1032,1881,518,0,0
84.1,1257,42,0,0,0,1016,1861,538,0,0
84.6,1265,41,0,0,0,1089,1916,480,0,0
85.1,1270,47,0,0,0,1045,1878,516,0,0
85.6,1293,42,0,0,0,1026,1859,533,0,0
86.1,1271,41,0,0,0,1048,1876,513,0,0
86.6,1268,37,0,0,0,1019,1870,525,0,0
87.1,1295,35,0,0,0,1007,1852,529,0,0
87.6,1270,38,0,0,0,1004,1842,538,0,0
88.1,1278,40,0,0,0,1030,1859,513,0,0
88.6,1259,31,0,0,0,1020,1841,536,0,0
89.1,1268,48,0,0,0,1030,1863,505,0,0
89.6,1297,49,0,0,0,1023,1856,516,0,0
90.1,1279,53,0,0,0,1012,1848,518,0,0
90.6,1294,42,0,0,0,1023,1854,508,0,0
91.1,1320,28,0,0,0,1023,1847,522,0,0
91.6,1292,37,0,0,0,1029,1851,516,0,0
92.1,1300,35,0,0,0,1060,1866,508,0,0
92.6,1263,57,0,0,0,1006,1841,530,0,0
93.1,1302,44,0,0,0,1056,1854,513,0,0
93.6,1314,34,0,0,0,1064,1832,527,0,0
94.1,1278,46,0,0,0,1015,1805,552,0,0
94.6,1293,30,0,0,0,1054,1823,527,0,0
95.1,1298,52,0,0,0,1035,1830,523,0,0
95.6,1276,47,0,0,0,1078,1849,502,0,0
96.1,1276,47,0,0,0,1055,1846,509,0,0
96.6,1267,43,0,0,0,1020,1812,542,0,0
97.1,1271,39,0,0,0,1064,1840,516,0,0
97.6,1267,46,0,0,0,1071,1840,518,0,0
98.1,1269,34,0,0,0,1074,1833,525,0,0
98.6,1261,44,0,0,0,1042,1827,530,0,0
99.1,1273,40,0,0,0,1031,1819,535,0,0
99.6,1280,42,0,0,0,1058,1837,511,0,0
100.1,1255,40,0,0,0,1048,1827,521,0,0
100.6,1255,40,0,0,0,1060,1831,519,0,0
101.1,1242,43,0,0,0,1027,1820,528,0,0
101.6,1237,48,0,0,0,1049,1838,514,0,0
102.1,1228,39,0,0,0,1017,1798,549,0,0
102.6,1235,45,0,0,0,1023,1788,558,0,0
103.1,1223,45,0,0,0,1058,1813,535,0,0
103.6,1255,38,0,0,0,1072,1842,502,0,0
104.1,1228,47,0,0,0,1029,1834,516,0,0
104.6,1237,48,0,0,0,1011,1819,534,0,0
105.1,1268,34,0,0,0,1026,1830,523,0,0
105.6,1260,41,0,0,0,1024,1837,515,0,0
106.1,1270,45,0,0,0,1036,1838,520,0,0
106.6,1272,61,0,0,0,1037,1835,512,0,0
107.1,1279,43,0,0,0,1021,1812,531,0,0
107.6,1281,42,0,0,0,1013,1822,518,0,0
108.1,1292,41,0,0,0,1038,1837,503,0,0
108.6,1272,42,0,0,0,1027,1821,513,0,0
109.1,1276,27,0,0,0,1041,1815,522,0,0
109.6,1260,44,0,0,0,1038,1830,497,0,0
110.1,1327,40,0,0,0,1074,1850,480,0,0
110.6,1312,37,0,0,0,1064,1842,490,0,0
111.1,1299,41,0,0,0,1046,1822,503,0,0
111.6,1299,47,0,0,0,1046,1830,496,0,0
112.1,1290,47,0,0,0,1029,1817,502,0,0
112.6,1281,49,0,0,0,1024,1797,514,0,0
113.1,1300,44,0,0,0,1036,1793,512,0,0
113.6,1325,37,0,0,0,1074,1836,471,0,0
114.1,1325,50,0,0,0,1049,1813,501,0,0
114.6,1311,44,0,0,0,1055,1843,471,0,0
115.1,1308,36,0,0,0,1015,1808,513,0,0
115.6,1314,34,0,0,0,1030,1809,512,0,0
116.1,1275,50,0,0,0,1028,1829,487,0,0
116.6,1285,40,0,0,0,1031,1814,504,0,0
117.1,1302,57,0,0,0,1026,1818,496,0,0
117.6,1326,54,0,0,0,1013,1802,518,0,0
118.1,1322,40,0,0,0,1035,1812,503,0,0
118.6,1344,38,0,0,0,1027,1793,520,0,0
119.1,1331,36,0,0,0,1039,1804,507,0,0
119.6,1315,56,0,0,0,1030,1819,488,0,0
120.1,1332,41,0,0,0,1052,1819,485,0,0
120.6,1336,53,0,0,0,1046,1814,483,0,0
121.1,1352,34,0,0,0,1042,1804,495,0,0
121.6,1350,45,0,0,0,1038,1805,490,0,0
122.1,1349,55,0,0,0,1049,1829,463,0,0
122.6,1345,49,0,0,0,1046,1812,485,0,0
123.1,1333,50,0,0,0,1063,1834,463,0,0
123.6,1333,46,0,0,0,1029,1798,493,0,0
124.1,1329,46,0,0,0,1051,1821,474,0,0
124.6,1314,55,0,0,0,1047,1822,477,0,0
125.1,1321,58,0,0,0,1006,1801,498,0,0
125.6,1339,32,0,0,0,1026,1779,515,0,0
126.1,1305,42,0,0,0,1016,1783,512,0,0
126.6,1320,46,0,0,0,1014,1779,516,0,0
127.1,1305,51,0,0,0,1032,1791,498,0,0
127.6,1342,58,0,0,0,1039,1803,481,0,0
128.1,1346,41,0,0,0,1073,1830,463,0,0
128.6,1335,45,0,0,0,1028,1792,508,0,0
129.1,1326,33,0,0,0,1008,1769,533,0,0
129.6,1354,52,0,0,0,1011,1790,515,0,0
130.1,1341,41,0,0,0,1021,1795,506,0,0
130.6,1342,40,0,0,0,1046,1813,492,0,0
131.1,1347,45,0,0,0,1056,1826,478,0,0
131.6,1375,41,0,0,0,1038,1810,491,0,0
132.1,1341,52,0,0,0,1009,1793,508,0,0
132.6,1312,48,0,0,0,994,1785,514,0,0
133.1,1333,59,0,0,0,1001,1787,502,0,0
133.6,1325,43,0,0,0,1042,1783,504,0,0
134.1,1347,48,0,0,0,1034,1789,496,0,0
134.6,1335,44,0,0,0,1017,1760,525,0,0
135.1,1353,48,0,0,0,1025,1762,525,0,0
135.6,1335,46,0,0,0,1061,1775,512,0,0
136.1,1335,44,0,0,0,1057,1795,498,0,0
136.6,1335,52,0,0,0,1049,1779,510,0,0
137.1,1365,50,0,0,0,1038,1781,503,0,0
137.6,1356,47,0,0,0,1067,1772,507,0,0
138.1,1363,47,0,0,0,1069,1788,499,0,0
138.6,1343,44,0,0,0,1085,1784,503,0,0
139.1,1324,45,0,0,0,1071,1780,514,0,0
139.6,1345,45,0,0,0,1035,1751,536,0,0
140.1,1344,41,0,0,0,1080,1790,493,0,0
140.6,1383,38,0,0,0,1072,1781,503,0,0
141.1,1341,53,0,0,0,1025,1765,524,0,0
141.6,1354,53,0,0,0,1036,1758,524,0,0
142.1,1384,46,0,0,0,1054,1778,495,0,0
142.6,1357,47,0,0,0,1064,1784,495,0,0
143.1,1338,52,0,0,0,1059,1765,513,0,0
143.6,1358,32,0,0,0,1080,1779,504,0,0
144.1,1357,41,0,0,0,1077,1779,504,0,0
144.6,1334,40,0,0,0,1042,1775,516,0,0
145.1,1359,42,0,0,0,1065,1792,500,0,0
145.6,1337,49,0,0,0,1061,1811,479,0,0
146.1,1349,46,0,0,0,1027,1772,516,0,0
146.6,1371,43,0,0,0,1036,1794,485,0,0
147.1,1380,50,0,0,0,1022,1782,497,0,0
147.6,1390,44,0,0,0,1025,1782,498,0,0
148.1,1360,45,0,0,0,1008,1774,508,0,0
148.6,1369,46,0,0,0,1023,1788,494,0,0
149.1,1392,43,0,0,0,1039,1801,476,0,0
149.6,1419,38,0,0,0,1013,1761,521,0,0
150.1,1383,44,0,0,0,1033,1785,492,0,0
150.6,1388,49,0,0,0,1000,1754,518,0,0
151.1,1397,41,0,0,0,1033,1772,498,0,0
151.6,1405,50,0,0,0,1052,1789,484,0,0
152.1,1394,35,0,0,0,1028,1769,503,0,0
