time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1632,57,49,2,31,1380,0,0,3,2
50.5,1654,60,47,3,30,1396,0,0,2,4
51,1657,58,45,4,33,1391,0,0,4,2
51.5,1656,55,46,2,29,1396,0,0,4,2
52,1650,74,40,1,29,1359,0,0,4,2
52.5,1689,51,38,7,25,1370,0,0,3,3
53,1664,48,36,5,27,1396,0,0,3,3
53.5,1662,49,38,4,30,1377,0,0,3,3
54,1618,49,42,3,29,1385,0,0,3,3
54.5,1676,49,38,6,29,1398,0,0,4,2
55,1666,54,42,2,32,1380,0,0,5,1
55.5,1706,39,44,5,26,1397,0,0,5,0
56,1708,58,45,1,33,1375,0,0,5,0
56.5,1742,59,37,3,30,1361,0,0,5,0
57,1753,46,34,3,34,1379,0,0,5,0
57.5,1764,58,25,5,34,1373,0,0,5,0
58,1747,66,28,4,34,1346,0,0,7,0
58.5,1771,59,31,1,27,1367,0,0,6,1
59,1803,47,33,1,31,1355,0,0,6,1
59.5,1770,57,35,2,30,1340,0,0,5,2
60,1754,68,36,5,32,1317,0,0,5,2
60.5,1783,44,35,3,31,1355,0,0,6,0
61,1767,66,34,4,32,1345,0,0,6,0
61.5,1754,46,41,2,30,1374,0,0,3,2
62,1749,48,38,3,36,1372,0,0,4,2
62.5,1756,63,42,4,30,1343,0,0,3,1
63,1752,51,43,2,23,1350,0,0,3,0
63.5,1817,51,50,2,23,1349,0,0,3,0
64,1791,55,46,0,24,1338,0,0,3,0
64.5,1798,60,44,2,26,1352,0,0,3,0
65,1855,40,40,1,38,1371,0,0,3,0
65.5,1831,48,37,3,39,1388,0,0,2,1
66,1815,58,43,3,27,1349,0,0,3,0
66.5,1829,55,44,2,30,1354,0,0,3,0
67,1856,57,49,2,31,1358,0,0,3,0
67.5,1810,70,43,2,32,1344,0,0,3,0
68,1818,61,38,3,36,1379,0,0,3,1
68.5,1864,51,36,3,36,1382,0,0,3,1
69,1911,45,42,6,25,1371,0,0,4,0
69.5,1894,52,40,4,30,1368,0,0,4,0
70,1881,63,46,4,27,1351,0,0,4,0
70.5,1887,54,44,0,27,1368,0,0,4,0
71,1891,63,39,0,32,1354,0,0,3,0
71.5,1861,57,34,2,35,1368,0,0,3,0
72,1878,55,44,2,29,1359,0,0,3,0
72.5,1885,59,45,1,24,1364,0,0,3,1
73,1891,69,37,7,28,1368,0,0,3,0
73.5,1916,68,28,3,33,1359,0,0,3,3
74,1902,52,32,2,36,1360,0,0,3,3
74.5,1916,48,30,1,34,1375,0,0,3,3
75,1922,67,37,1,32,1378,0,0,4,2
75.6,1938,50,37,1,29,1353,0,0,5,1
76.1,1937,64,40,3,31,1339,0,0,5,1
76.6,1923,49,37,4,32,1387,0,0,4,2
77.1,1926,47,34,3,31,1372,0,0,4,1
77.6,1931,61,36,1,34,1374,0,0,3,2
78.1,1910,60,40,1,35,1351,0,0,2,3
78.6,1945,59,34,1,32,1346,0,0,2,3
79.1,1943,57,32,2,24,1347,0,0,1,4
79.6,1938,63,34,1,24,1355,0,0,2,3
80.1,1973,56,40,2,25,1347,0,0,2,2
80.6,1983,50,36,1,25,1365,0,0,2,2
81.1,1919,61,47,4,20,1372,0,0,2,2
81.6,1951,75,42,3,20,1339,0,0,2,1
82.1,1953,49,42,0,26,1363,0,0,2,1
82.6,1973,48,39,4,21,1348,0,0,2,1
83.1,1986,58,38,1,21,1366,0,0,2,1
83.6,1971,56,42,1,21,1362,0,0,2,1
84.1,1930,60,38,1,24,1374,0,0,2,1
84.6,1931,65,29,4,24,1356,0,0,2,4
85.1,1906,62,36,1,21,1356,0,0,3,3
85.6,1964,51,34,0,19,1370,0,0,3,2
86.1,1946,54,41,3,16,1357,0,0,4,1
86.6,1985,46,41,2,20,1363,0,0,4,1
87.1,1982,45,41,1,25,1376,0,0,4,1
87.6,1971,64,37,8,26,1369,0,0,3,2
88.1,1937,57,45,4,24,1386,0,0,3,1
88.6,1972,61,47,5,25,1378,0,0,3,1
89.1,1941,78,48,4,21,1356,0,0,2,2
89.6,1951,73,38,8,26,1362,0,0,2,2
90.1,1950,70,41,1,29,1372,0,0,2,2
90.6,1927,62,38,3,40,1394,0,0,2,2
91.1,1944,61,40,3,37,1382,0,0,3,1
91.6,1946,65,43,0,34,1381,0,0,4,0
92.1,1922,62,38,2,40,1392,0,0,4,0
92.6,1935,69,43,6,27,1370,0,0,4,0
93.1,1940,67,37,3,25,1353,0,0,4,1
93.6,1966,45,42,1,27,1383,0,0,4,1
94.1,1985,56,39,3,27,1355,0,0,4,1
94.6,1968,68,40,2,25,1348,0,0,4,1
95.1,2005,57,39,2,26,1376,0,0,4,0
95.6,1976,69,45,4,23,1353,0,0,4,0
96.1,2023,60,49,0,21,1376,0,0,5,0
96.6,2018,60,44,4,26,1369,0,0,4,1
97.1,2038,52,44,2,26,1370,0,0,4,1
97.6,1987,54,48,0,24,1371,0,0,3,2
98.1,2019,50,41,5,25,1355,0,0,3,2
98.6,2009,59,44,3,27,1321,0,0,3,1
99.1,2048,56,49,1,33,1331,0,0,3,1
99.6,2049,60,43,1,34,1315,0,0,3,1
100.1,2089,45,34,2,33,1338,0,0,3,0
100.6,2072,54,39,2,32,1330,0,0,3,0
101.1,2082,57,47,1,23,1326,0,0,3,0
101.6,2079,71,49,5,24,1313,0,0,3,0
102.1,2073,69,48,5,24,1320,0,0,1,2
102.6,2119,70,49,1,25,1332,0,0,2,1
103.1,2094,61,39,4,33,1328,0,0,3,0
103.6,2075,60,40,2,33,1323,0,0,3,0
104.1,2132,59,39,0,35,1327,0,0,3,0
104.6,2103,57,35,3,36,1319,0,0,3,0
105.1,2087,62,36,2,36,1290,0,0,3,0
105.6,2065,53,41,2,33,1305,0,0,3,0
106.1,2080,61,43,0,32,1296,0,0,3,0
106.6,2107,65,36,2,36,1301,0,0,3,0
107.1,2119,54,36,0,32,1303,0,0,3,0
107.6,2107,63,31,2,34,1271,0,0,3,0
108.1,2115,67,31,4,29,1266,0,0,3,0
108.6,2110,65,37,3,33,1285,0,0,3,0
109.1,2126,56,32,1,32,1309,0,0,2,1
109.6,2109,53,26,1,41,1332,0,0,2,1
110.1,2122,57,38,2,36,1322,0,0,3,0
110.6,2088,57,42,3,30,1323,0,0,1,1
111.1,2097,72,44,0,27,1328,0,0,2,0
111.6,2138,66,43,4,30,1336,0,0,1,1
112.1,2086,60,40,2,32,1333,0,0,2,0
112.6,2096,61,33,3,33,1340,0,0,2,1
113.1,2106,66,34,1,39,1329,0,0,2,0
113.6,2054,65,29,1,43,1331,0,0,2,0
114.1,2025,73,31,4,37,1313,0,0,2,0
114.6,2080,66,37,1,33,1303,0,0,2,0
115.1,2035,68,41,1,28,1302,0,0,2,1
115.6,2012,64,38,3,24,1305,0,0,2,1
116.1,2044,62,40,4,28,1315,0,0,2,1
116.6,2016,57,34,3,32,1327,0,0,2,1
117.1,2030,64,40,2,29,1320,0,0,3,1
117.6,2032,59,34,4,27,1327,0,0,2,2
118.1,2037,69,43,3,22,1314,0,0,3,1
118.6,2044,53,42,0,26,1339,0,0,3,1
