time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,36,0,39,2,69,1004,1857,555,3,0
50.5,36,0,40,2,69,1008,1873,541,3,0
51,33,1,39,3,68,1003,1870,543,3,0
51.5,30,0,50,3,59,1035,1898,511,1,1
52,32,0,58,1,72,1003,1870,551,2,1
52.5,32,1,53,2,67,1001,1891,531,3,0
53,31,2,46,4,67,990,1897,522,1,2
53.5,35,0,52,3,63,959,1860,547,1,2
54,39,0,42,2,72,1003,1909,504,1,1
54.5,36,0,39,4,79,984,1890,521,1,2
55,32,0,41,3,74,977,1881,523,1,2
55.5,29,0,38,3,69,999,1900,513,2,1
56,31,1,52,2,77,1006,1903,501,2,1
56.5,28,0,43,3,71,1038,1912,492,1,2
57,26,0,44,2,67,979,1891,512,3,0
57.5,28,0,46,3,61,982,1879,516,3,0
58,23,0,46,2,56,993,1887,506,2,1
58.5,23,1,47,1,65,999,1900,486,3,0
59,24,0,48,3,66,1008,1906,483,3,0
59.5,29,0,45,2,76,980,1875,510,3,0
60,29,0,45,1,70,1010,1899,479,3,0
60.5,25,1,35,1,72,1017,1889,488,3,0
61,23,0,36,0,73,1026,1880,498,3,0
61.5,29,0,35,1,65,1002,1880,494,3,1
62,30,0,41,2,68,1018,1891,488,2,1
62.5,25,0,43,3,70,1006,1878,501,1,2
63,23,0,42,0,72,1010,1894,476,1,1
63.5,26,1,41,0,72,974,1851,522,1,1
64,27,0,41,1,71,986,1848,525,1,1
64.5,24,1,41,1,69,998,1870,506,1,1
65,25,1,40,2,64,1010,1881,498,2,0
65.5,27,1,48,1,58,1002,1879,500,2,0
66,29,1,49,4,63,974,1860,519,2,0
66.5,30,1,48,2,64,980,1876,500,2,0
67,32,0,48,0,69,986,1874,502,2,0
67.5,31,1,52,1,64,974,1882,490,2,0
68,32,1,53,1,64,992,1888,493,2,0
68.5,27,0,45,4,55,962,1869,516,2,0
69,29,0,45,3,50,991,1893,482,1,1
69.5,32,2,43,2,59,999,1893,473,2,0
70,31,0,46,1,53,975,1864,506,2,0
70.5,26,1,34,2,60,975,1851,515,1,1
71,30,1,34,4,61,998,1879,478,0,2
71.5,30,2,41,3,59,996,1866,496,0,1
72,33,0,41,1,63,997,1855,503,0,1
72.5,34,0,37,0,60,1002,1845,494,0,1
73,31,1,33,3,67,985,1827,510,0,0
73.5,34,0,31,2,61,1003,1847,495,0,0
74,33,0,33,2,59,1020,1847,489,0,0
74.5,26,0,39,1,60,1011,1827,514,0,0
75,30,0,33,2,62,1042,1852,488,0,0
75.6,31,1,37,1,56,1011,1836,500,0,0
76.1,30,0,34,4,61,1024,1844,494,0,0
76.6,28,3,38,1,49,1005,1852,485,0,0
77.1,32,0,39,3,50,1009,1849,493,0,0
77.6,34,1,39,5,53,990,1823,517,0,0
78.1,30,0,42,0,53,1004,1835,507,0,0
78.6,33,2,43,0,49,1020,1851,482,0,0
79.1,37,0,41,1,58,1026,1850,490,0,0
79.6,37,0,38,3,59,1055,1887,459,0,0
80.1,36,1,43,1,61,1026,1860,489,0,0
80.6,38,0,44,2,62,985,1823,526,0,0
81.1,40,0,41,1,68,1030,1863,495,0,0
81.6,45,1,40,3,77,1043,1871,485,0,0
82.1,44,1,40,2,72,1013,1846,511,0,0
82.6,39,0,40,2,70,1010,1837,520,0,0
83.1,43,1,40,1,59,1013,1856,498,0,0
83.6,39,1,46,1,67,1022,1848,503,0,0
84.1,41,2,38,0,68,1034,1869,492,0,0
84.6,47,0,40,3,66,1021,1843,523,0,0
85.1,43,1,41,2,68,998,1849,528,0,0
85.6,43,4,40,5,64,1028,1883,495,0,0
86.1,43,1,45,3,61,992,1855,526,0,0
86.6,51,1,47,1,64,997,1875,512,0,0
87.1,47,2,40,1,58,1008,1889,491,0,0
87.6,47,2,50,2,54,999,1876,506,0,0
88.1,43,0,45,1,55,1027,1878,502,0,0
88.6,46,1,41,1,62,984,1842,537,0,0
89.1,44,0,39,2,61,1021,1861,516,0,0
89.6,43,1,38,1,59,1035,1873,494,0,0
90.1,47,0,37,1,57,989,1841,532,0,0
90.6,46,2,38,3,52,982,1856,516,0,0
91.1,45,2,39,3,50,1015,1882,498,0,0
91.6,45,1,36,3,54,978,1852,528,0,0
92.1,39,1,27,8,56,983,1858,528,0,0
92.6,47,1,33,3,48,999,1862,518,0,0
93.1,41,2,38,1,47,1008,1870,505,0,0
93.6,45,1,37,1,47,1015,1866,512,0,0
94.1,46,0,39,1,47,1008,1865,509,0,0
94.6,37,0,38,0,47,1005,1868,501,0,0
95.1,37,2,34,1,49,1024,1878,497,0,0
95.6,47,0,41,0,41,1020,1881,497,0,0
96.1,48,1,32,1,60,1028,1867,506,0,0
96.6,41,0,31,2,57,1030,1863,520,0,0
97.1,43,1,34,1,55,1012,1866,524,0,0
97.6,48,0,35,2,57,1007,1864,519,0,0
98.1,43,1,34,1,65,1012,1866,521,0,0
98.6,43,2,34,2,62,1006,1847,533,0,0
99.1,41,1,31,0,59,1024,1871,506,0,0
99.6,42,2,32,0,63,1010,1861,514,0,0
100.1,46,0,35,2,57,1039,1903,469,0,1
100.6,46,1,31,2,59,1010,1864,508,1,0
101.1,50,0,36,0,56,1052,1863,505,0,1
101.6,49,1,34,1,63,1033,1847,511,0,1
102.1,47,3,35,3,67,1030,1837,522,0,1
102.6,47,0,40,0,61,1018,1798,558,0,1
103.1,45,1,36,3,53,1056,1862,493,0,1
103.6,51,1,39,3,57,1048,1866,496,0,1
104.1,47,2,33,1,53,1019,1848,515,0,1
104.6,45,2,30,2,57,1033,1886,478,0,1
105.1,44,1,32,2,53,1033,1888,473,0,1
105.6,41,0,36,1,60,1027,1859,503,0,1
106.1,44,2,39,2,53,1042,1875,486,0,0
106.6,40,1,32,2,45,1044,1862,502,0,0
107.1,38,1,41,1,43,1037,1861,507,0,0
107.6,41,0,39,0,43,1006,1853,518,0,0
108.1,39,2,31,1,46,1030,1860,508,0,0
108.6,39,1,29,1,47,1018,1846,527,0,0
109.1,38,1,25,2,59,1012,1819,554,0,0
109.6,44,0,33,0,51,1034,1843,528,0,0
110.1,44,2,33,0,57,1092,1887,482,0,0
110.6,43,1,30,0,58,1045,1857,516,0,0
111.1,44,2,34,2,44,1048,1859,512,0,0
111.6,44,0,42,1,45,1067,1871,507,0,0
112.1,42,2,39,5,48,1047,1866,508,0,0
112.6,42,2,34,3,50,1041,1850,528,0,1
113.1,41,3,35,0,54,1022,1838,544,0,1
113.6,41,0,31,2,53,1054,1851,525,0,1
114.1,43,3,28,3,56,1052,1865,513,0,0
114.6,45,1,31,1,54,1059,1876,497,0,0
115.1,42,0,31,2,53,1066,1861,512,0,0
115.6,40,3,37,0,55,1031,1842,539,0,0
116.1,41,0,33,0,58,1032,1844,533,0,0
116.6,38,3,33,3,56,1017,1833,538,0,0
117.1,43,2,38,3,56,1028,1850,521,0,0
117.6,45,1,37,4,59,1009,1828,538,0,0
118.1,43,3,44,3,56,1036,1852,513,0,0
118.6,44,0,41,3,49,1039,1869,493,0,0
119.1,41,0,38,3,53,1069,1876,488,0,0
119.6,51,0,41,2,50,1030,1836,528,0,0
120.1,44,1,36,4,50,1041,1842,522,0,0
120.6,44,1,32,4,57,1035,1833,528,0,0
121.1,39,3,37,2,57,1033,1856,505,0,0
121.6,48,0,43,1,60,995,1818,535,0,0
122.1,40,0,37,4,54,1021,1831,527,0,0
122.6,38,2,28,0,60,1044,1844,518,0,0
123.1,33,2,30,4,54,1038,1851,495,0,0
123.6,41,2,33,1,51,1032,1826,527,0,0
124.1,40,1,32,1,56,1069,1857,494,0,0
124.6,42,0,36,2,56,1073,1849,498,0,0
125.1,38,0,31,1,61,1060,1820,525,0,0
125.6,37,0,33,0,61,1064,1830,523,0,0
126.1,36,2,36,1,57,1044,1821,538,0,0
126.6,28,1,34,0,60,1065,1859,499,0,0
127.1,37,0,36,2,57,1054,1841,521,0,0
127.6,36,1,41,1,48,1057,1859,504,0,0
128.1,31,0,38,3,50,1051,1864,501,0,0
128.6,33,0,39,2,47,1023,1834,525,0,0
129.1,35,1,32,4,55,1031,1845,507,0,0
129.6,33,2,33,0,55,1045,1847,512,0,0
130.1,32,0,29,0,59,1039,1822,537,0,0
130.6,28,0,28,2,57,1049,1837,516,0,0
131.1,32,1,35,2,51,1029,1800,553,0,0
131.6,35,0,39,2,53,1039,1823,526,0,0
132.1,33,0,35,1,54,1052,1825,521,0,0
132.6,29,3,33,1,58,1081,1859,492,0,0
133.1,31,0,40,1,55,1078,1862,488,0,0
133.6,36,0,29,2,55,1054,1834,503,0,0
134.1,37,0,28,3,62,1052,1819,520,0,0
134.6,35,2,34,1,56,1070,1836,501,0,0
135.1,38,0,29,0,63,1051,1802,527,0,0
135.6,42,0,33,2,64,1036,1799,540,0,0
136.1,34,2,33,1,66,1050,1815,526,0,0
136.6,38,2,33,4,68,1065,1822,516,0,0
137.1,38,3,31,6,64,1045,1816,521,0,0
137.6,35,2,36,4,68,1048,1812,520,0,0
138.1,40,0,31,1,61,1028,1782,551,0,0
138.6,42,3,33,1,62,1090,1855,481,0,0
139.1,48,0,34,0,67,1060,1831,501,0,0
139.6,47,1,39,1,61,1036,1820,510,0,0
140.1,52,2,28,3,63,1047,1820,514,0,0
140.6,54,0,32,3,66,1061,1823,517,0,0
141.1,49,2,31,3,58,1044,1818,520,0,0
141.6,46,3,28,4,59,1045,1821,517,0,0
142.1,48,0,30,1,57,1020,1798,537,0,0
142.6,51,2,25,1,55,1020,1810,527,0,0
143.1,51,1,32,1,52,1034,1816,529,0,0
143.6,50,0,30,0,63,1048,1832,508,0,0
144.1,50,2,25,3,59,1074,1859,483,0,0
144.6,48,1,29,0,59,1052,1842,509,0,0
145.1,51,0,25,1,62,1066,1865,485,0,0
145.6,45,2,19,0,61,1050,1833,515,0,0
146.1,46,1,23,0,62,1037,1827,516,0,0
146.6,49,2,31,1,54,1057,1831,509,0,0
147.1,47,2,32,3,43,1032,1827,518,0,0
147.6,52,1,30,3,50,1043,1837,504,0,0
148.1,54,0,38,1,47,1024,1818,517,0,0
148.6,51,1,34,3,50,1082,1861,476,0,0
149.1,57,0,33,3,47,1041,1815,521,0,0
149.6,52,1,35,1,50,1044,1836,496,0,0
150.1,56,0,35,2,48,1000,1804,534,0,0
150.6,59,0,38,1,53,1048,1833,500,0,0
151.1,56,0,33,1,52,1049,1832,502,0,0
151.6,53,2,24,4,56,1024,1811,521,0,0
152.1,56,2,27,2,57,1051,1819,519,0,0
152.6,56,3,29,1,60,1041,1813,520,0,0
153.1,56,1,32,1,56,1067,1815,519,0,0
153.6,57,0,26,0,60,1070,1830,502,0,0
154.1,58,1,25,1,57,1102,1861,473,0,0
154.6,55,1,33,1,51,1076,1840,496,0,0
155.1,57,1,28,0,52,1044,1818,524,0,0
155.6,53,1,33,0,51,1053,1805,534,0,0
156.1,53,0,32,1,53,1020,1778,557,0,0
156.6,50,1,34,2,64,1067,1827,505,0,0
157.1,46,2,33,1,59,1085,1818,511,0,0
157.6,52,0,42,1,54,1071,1801,537,0,0
158.1,51,1,37,3,52,1102,1819,516,0,0
158.6,47,2,31,2,60,1046,1768,569,0,0
159.1,52,0,33,1,52,1071,1803,532,0,0
159.6,48,2,33,4,54,1081,1802,537,0,0
160.1,52,0,36,2,57,1111,1819,514,0,0
160.6,47,4,30,1,54,1055,1774,565,0,0
161.1,55,3,28,2,59,1061,1771,561,0,0
161.6,52,2,25,1,57,1026,1752,574,0,0
162.1,53,4,28,1,52,1063,1781,549,0,0
162.6,49,3,29,2,47,1049,1789,545,0,0
163.1,52,0,37,2,48,1074,1814,522,0,0
163.6,47,2,32,4,46,1065,1793,547,0,0
164.1,52,1,33,1,52,1099,1838,498,0,0
164.6,46,1,33,1,44,1086,1835,503,0,0
165.1,51,1,27,1,53,1063,1812,528,0,0
165.6,52,1,22,2,56,1083,1811,531,0,0
166.1,42,3,30,1,50,1074,1808,532,0,0
166.6,47,2,30,2,48,1068,1793,545,0,0
167.1,53,2,25,0,54,1087,1801,540,0,0
167.6,54,2,30,0,51,1059,1787,552,0,0
168.1,53,3,28,3,49,1078,1813,519,0,0
168.6,54,1,33,2,48,1051,1779,546,0,0
169.1,52,0,32,0,57,1043,1783,543,0,0
169.6,55,0,36,1,47,1086,1817,505,0,0
170.1,54,2,33,1,48,1112,1828,504,0,0
170.6,50,1,30,2,44,1044,1760,569,0,0
171.1,60,1,30,2,47,1057,1783,546,0,0
171.6,54,3,42,2,44,1084,1800,533,0,0
172.1,46,3,30,2,49,1079,1811,526,0,0
172.6,49,1,28,1,56,1052,1791,550,0,0
173.1,47,4,31,2,61,1064,1808,529,0,0
173.6,57,0,31,1,57,1077,1808,521,0,0
174.1,51,1,31,2,51,1051,1780,546,0,0
174.6,55,1,28,1,59,1064,1798,537,0,0
175.1,55,0,38,0,53,1112,1825,508,0,0
175.6,56,4,28,3,62,1050,1781,549,0,0
176.1,55,1,39,1,54,1110,1821,508,0,0
176.6,61,2,40,3,58,1046,1797,525,0,0
177.1,61,1,39,3,48,1056,1787,531,0,0
177.6,68,0,39,3,53,1043,1782,532,0,0
178.1,58,2,38,2,53,1036,1787,527,0,0
178.6,64,1,36,0,59,1065,1805,505,0,0
179.1,65,0,35,1,58,1041,1786,522,0,0
179.6,65,2,38,1,58,1083,1823,479,0,0
180.1,61,0,32,2,60,1060,1801,505,0,0
180.6,61,1,37,1,57,1068,1800,511,0,0
181.1,61,0,35,0,54,1079,1772,529,0,0
181.6,59,1,36,1,49,1073,1799,509,0,0
182.1,55,0,32,3,48,1061,1779,530,0,0
182.6,56,2,31,1,51,1064,1784,541,0,0
183.1,60,1,33,0,50,1066,1777,540,0,0
183.6,57,2,33,3,51,1031,1770,537,0,0
184.1,52,4,29,3,46,1026,1755,552,0,0
184.6,53,2,28,3,48,1074,1789,524,0,0
185.1,50,2,32,1,48,1081,1792,522,0,0
185.6,60,0,35,3,38,1091,1791,518,0,0
186.1,60,1,34,2,43,1066,1786,527,0,0
186.6,60,3,34,1,40,1082,1780,534,0,0
187.1,60,2,24,1,44,1055,1760,552,0,0
187.6,62,0,29,0,38,1056,1775,537,0,0
188.1,57,3,33,1,41,1072,1799,520,0,0
188.6,51,0,32,1,44,1061,1780,539,0,0
189.1,53,0,26,3,44,1060,1771,548,0,0
189.6,55,2,30,0,47,1057,1776,536,0,0
190.1,54,2,30,3,49,1079,1812,505,0,0
190.6,52,2,33,3,43,1050,1783,538,0,0
191.1,48,3,31,0,45,1069,1793,530,0,0
191.6,51,0,32,1,34,1048,1768,560,0,0
192.1,51,1,32,1,33,1092,1824,505,0,0
192.6,48,1,33,3,42,1063,1798,521,0,0
193.1,49,3,34,0,35,1090,1813,511,0,0
193.6,47,3,32,3,35,1122,1829,493,0,0
194.1,52,1,31,1,49,1067,1791,531,0,0
194.6,58,1,23,2,53,1067,1783,544,0,0
195.1,56,3,27,3,49,1066,1786,544,0,0
195.6,55,0,31,1,48,1074,1805,516,0,0
196.1,50,1,31,2,53,1081,1801,521,0,0
196.6,52,1,27,1,54,1065,1802,520,0,0
197.1,51,2,31,2,61,1051,1789,531,0,0
197.6,56,0,21,2,62,1033,1783,539,0,0
