time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,43,1,49,4,39,1134,998,311,0,0
50.5,47,1,50,2,38,1130,1000,311,0,0
51,47,1,48,1,34,1126,998,321,0,0
51.5,42,1,50,5,34,1138,1002,320,0,0
52,44,2,49,3,37,1137,1002,320,0,1
52.5,44,2,54,2,36,1135,1004,323,0,1
53,44,0,47,4,35,1130,1018,313,0,1
53.5,42,1,47,3,34,1110,996,336,0,0
54,44,1,45,4,37,1125,1009,323,0,0
54.5,37,2,45,2,38,1134,1018,317,0,0
55,48,1,46,4,32,1117,1005,331,0,0
55.5,35,1,46,3,34,1151,1015,322,0,0
56,36,0,41,1,37,1157,1019,321,0,0
56.5,39,1,39,1,45,1153,1020,320,0,0
57,39,1,36,5,44,1160,1033,304,0,0
57.5,39,0,35,2,46,1146,1029,310,0,0
58,35,1,36,0,42,1150,1024,309,0,0
58.5,37,2,39,2,46,1154,1035,300,1,0
59,40,1,44,2,42,1138,1012,326,1,0
59.5,41,1,45,0,40,1148,1036,296,0,0
60,39,1,45,0,37,1148,1019,315,0,0
60.5,40,1,45,2,35,1103,1003,325,0,0
61,41,0,43,1,34,1131,1030,295,0,0
61.5,36,1,42,1,32,1087,983,342,0,0
62,37,3,43,2,38,1108,1012,312,1,0
62.5,38,0,52,1,36,1132,1038,293,1,0
63,39,0,50,1,30,1144,1042,290,0,0
63.5,42,0,41,4,38,1146,1028,297,0,0
64,39,1,48,1,36,1152,1034,300,0,0
64.5,41,1,49,2,33,1137,1024,309,0,0
65,36,2,51,0,41,1123,1036,295,0,0
65.5,40,1,51,4,40,1141,1050,279,0,0
66,35,0,52,1,40,1128,1031,298,0,0
66.5,33,0,53,5,41,1112,1016,313,0,0
67,34,1,60,1,38,1123,1027,300,0,0
67.5,31,2,54,5,32,1114,1032,295,0,0
68,33,2,54,4,35,1108,1021,302,0,0
68.5,34,2,58,3,33,1064,1009,311,0,0
69,36,1,53,3,38,1100,1010,306,0,0
69.5,32,3,59,1,38,1095,996,317,0,0
70,35,1,55,4,38,1117,1019,292,0,0
70.5,36,1,55,4,39,1093,984,329,0,1
71,35,1,53,4,36,1105,1013,304,0,1
71.5,40,1,50,2,41,1116,1023,293,0,0
72,43,0,45,3,39,1119,1019,299,0,0
72.5,38,1,50,2,39,1124,1033,286,0,0
73,44,0,50,3,38,1111,1028,297,0,0
73.5,44,0,61,1,40,1101,1014,314,0,0
74,42,1,54,4,43,1120,1033,293,0,0
74.5,44,1,54,3,43,1120,1033,291,0,0
75,43,0,49,2,43,1114,1007,318,0,0
75.6,47,0,47,1,48,1118,1003,317,0,1
76.1,45,3,56,0,37,1112,995,320,0,1
76.6,40,2,53,3,39,1116,995,324,0,1
77.1,46,1,55,3,34,1126,1015,309,0,1
77.6,44,2,54,2,35,1137,1023,307,0,1
78.1,44,0,58,2,34,1147,1030,294,0,2
78.6,41,1,53,1,35,1145,1039,289,1,1
79.1,45,1,51,1,41,1155,1042,281,2,0
79.6,44,0,53,2,38,1124,1022,298,2,0
80.1,42,2,61,2,42,1125,1018,309,2,0
80.6,41,3,51,4,43,1153,1032,300,2,0
81.1,42,0,59,3,33,1141,1026,311,2,0
81.6,43,0,57,3,35,1140,1030,307,2,0
82.1,44,0,46,7,28,1165,1038,293,2,0
82.6,39,1,52,4,33,1135,1033,304,2,2
83.1,38,2,52,3,35,1140,1014,323,2,2
83.6,44,0,54,1,31,1099,963,369,2,2
84.1,46,1,41,4,35,1159,1030,310,1,3
84.6,43,3,47,2,36,1125,1012,324,2,1
85.1,46,0,43,3,37,1129,1000,339,3,0
85.6,42,1,51,3,31,1144,1021,326,3,0
86.1,41,0,52,2,34,1127,1020,327,3,0
86.6,38,1,51,3,36,1155,1058,298,3,0
87.1,33,4,44,3,39,1119,1023,328,3,0
87.6,32,2,40,3,48,1127,1049,303,2,1
88.1,38,0,45,2,48,1139,1038,314,2,1
88.6,37,2,43,3,50,1119,1030,325,1,2
89.1,46,1,41,1,48,1116,1020,333,1,2
89.6,44,1,44,1,44,1107,1030,322,1,2
90.1,45,0,49,4,41,1116,1035,327,2,1
90.6,45,1,45,3,41,1136,1047,310,2,1
91.1,45,0,48,1,45,1117,1033,325,2,1
91.6,45,1,45,3,46,1148,1055,305,2,1
92.1,42,0,46,2,41,1148,1046,315,1,2
92.6,42,3,44,1,37,1137,1035,329,1,2
93.1,44,1,56,3,31,1138,1019,348,1,2
93.6,48,0,53,1,29,1170,1039,324,1,2
94.1,47,4,48,1,30,1119,1037,328,1,1
94.6,52,1,53,1,31,1135,1028,345,1,0
95.1,49,1,45,2,36,1154,1047,320,1,0
95.6,49,0,53,2,30,1154,1058,311,1,0
96.1,49,1,53,3,27,1133,1042,328,1,0
96.6,53,2,59,1,25,1092,1023,348,1,0
97.1,53,0,52,1,28,1126,1050,322,1,0
97.6,56,0,51,3,29,1144,1070,304,1,0
98.1,47,2,51,2,31,1156,1083,293,1,0
98.6,55,0,49,3,26,1131,1062,319,1,0
99.1,56,2,57,1,25,1153,1078,307,1,0
99.6,58,2,64,1,30,1145,1074,304,0,1
100.1,60,3,52,3,30,1100,1045,340,0,0
100.6,60,0,49,3,32,1116,1054,333,0,0
101.1,60,0,56,2,29,1097,1039,340,0,0
101.6,54,1,50,3,35,1116,1056,325,0,0
102.1,60,1,46,3,33,1153,1089,290,0,0
102.6,59,3,43,1,33,1126,1067,313,0,0
103.1,60,2,41,3,31,1101,1035,338,0,0
103.6,59,2,45,3,28,1115,1052,318,0,0
104.1,59,1,44,3,39,1122,1038,331,0,0
104.6,57,1,45,3,37,1152,1061,308,0,0
105.1,59,2,50,4,37,1127,1045,325,0,0
105.6,61,0,49,4,31,1126,1038,331,0,0
106.1,60,1,46,7,27,1131,1056,317,0,0
106.6,53,1,53,4,27,1129,1051,327,0,0
107.1,58,1,50,3,26,1119,1050,329,0,0
107.6,56,1,47,4,34,1113,1046,334,0,0
108.1,59,0,56,1,35,1121,1055,325,0,0
108.6,56,1,44,2,43,1133,1062,317,0,0
109.1,49,1,42,2,42,1156,1079,299,0,0
109.6,50,1,49,3,40,1132,1062,317,0,1
110.1,50,0,48,4,38,1114,1065,315,0,0
110.6,50,0,46,2,44,1115,1046,337,0,0
111.1,51,1,56,4,36,1116,1051,332,0,0
111.6,51,2,63,2,38,1158,1074,307,0,0
112.1,57,0,58,5,38,1118,1070,311,0,1
112.6,55,2,51,5,43,1124,1053,329,0,0
113.1,55,2,47,6,44,1084,1020,367,0,0
113.6,59,0,50,5,44,1147,1066,321,0,0
114.1,56,0,49,3,41,1137,1054,325,0,0
114.6,55,0,52,8,37,1128,1041,338,0,0
115.1,57,1,55,2,40,1129,1049,334,0,0
115.6,54,1,58,4,40,1153,1073,310,0,0
116.1,46,2,55,4,45,1111,1049,332,0,0
116.6,52,1,56,3,43,1113,1046,333,0,1
117.1,54,1,55,2,40,1150,1083,298,0,1
117.6,45,1,50,4,42,1113,1062,321,1,0
118.1,47,1,57,2,38,1131,1073,307,1,0
118.6,47,2,56,3,37,1121,1083,301,1,0
119.1,45,1,50,6,35,1105,1069,316,1,0
119.6,49,3,56,5,38,1063,1043,344,1,0
120.1,48,3,64,2,37,1097,1048,340,1,0
120.6,51,1,70,4,36,1070,1042,341,1,0
121.1,48,0,65,2,46,1048,1046,349,1,0
121.6,47,0,63,3,42,1088,1078,317,1,0
122.1,53,0,56,0,39,1086,1053,339,0,1
122.6,54,2,49,2,39,1048,1020,372,1,0
123.1,53,0,51,3,43,1079,1052,333,1,0
123.6,50,3,47,6,43,1063,1069,323,0,1
124.1,49,3,52,3,36,1067,1048,346,0,1
124.6,51,0,51,1,38,1098,1072,326,1,0
125.1,57,1,41,4,40,1098,1098,300,1,0
125.6,59,1,44,3,35,1093,1091,309,2,0
126.1,54,2,39,3,33,1068,1061,337,2,0
126.6,57,0,40,2,31,1102,1084,319,2,0
127.1,54,0,51,2,33,1100,1098,312,2,0
127.6,51,2,56,2,31,1101,1080,330,2,0
128.1,56,2,53,3,30,1098,1072,339,2,0
128.6,47,2,47,3,24,1104,1069,350,2,0
129.1,52,0,50,1,29,1104,1070,347,2,0
129.6,53,0,53,2,28,1102,1073,344,1,1
130.1,52,1,46,2,28,1111,1068,348,2,0
130.6,46,3,48,2,26,1128,1102,307,2,0
131.1,47,1,47,3,28,1083,1060,348,2,0
131.6,54,0,45,5,28,1123,1096,316,2,0
132.1,53,0,48,3,32,1101,1070,343,2,0
132.6,47,1,54,1,35,1105,1077,330,1,1
133.1,47,1,45,5,40,1114,1091,319,2,1
133.6,46,0,43,3,37,1104,1077,329,2,1
134.1,42,2,44,1,39,1096,1077,326,2,1
134.6,45,2,41,3,39,1112,1096,310,2,1
135.1,46,2,37,3,41,1095,1055,353,2,1
135.6,47,0,35,1,45,1125,1082,323,2,1
136.1,44,1,39,2,38,1097,1075,334,2,1
136.6,49,2,48,1,34,1107,1069,341,2,1
137.1,41,0,39,3,37,1116,1072,339,2,1
137.6,42,2,46,2,31,1098,1069,331,1,2
138.1,53,1,43,1,36,1099,1077,328,1,0
138.6,52,1,39,4,37,1068,1070,343,1,0
