time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1750,51,43,2,31,1426,0,0,6,3
50.5,1738,51,42,2,28,1424,0,0,5,4
51,1770,47,43,1,27,1411,0,0,7,3
51.5,1768,50,46,3,32,1410,0,0,7,1
52,1774,48,43,1,33,1429,0,0,6,1
52.5,1772,61,38,0,30,1392,0,0,6,0
53,1755,61,47,3,26,1397,0,0,5,1
53.5,1772,61,44,4,31,1403,0,0,4,2
54,1780,51,38,3,31,1419,0,0,6,1
54.5,1731,51,46,5,28,1397,0,0,7,1
55,1775,58,51,0,26,1402,0,0,7,2
55.5,1781,65,46,1,20,1407,0,0,6,1
56,1763,63,41,2,23,1405,0,0,6,1
56.5,1778,49,42,4,21,1421,0,0,3,2
57,1762,53,40,5,24,1421,0,0,3,1
57.5,1783,65,52,3,19,1414,0,0,2,2
58,1778,51,49,3,20,1414,0,0,4,3
58.5,1781,63,48,5,25,1392,0,0,3,3
59,1799,39,45,7,27,1428,0,0,5,1
59.5,1776,59,48,3,30,1399,0,0,4,2
60,1779,43,48,2,26,1424,0,0,5,0
60.5,1778,43,47,3,27,1420,0,0,5,0
61,1785,67,54,3,27,1396,0,0,5,0
61.5,1827,57,57,1,24,1393,0,0,5,0
62,1831,57,43,8,26,1398,0,0,5,0
62.5,1760,61,49,2,24,1400,0,0,5,0
63,1775,56,50,2,28,1413,0,0,2,2
63.5,1808,58,44,4,30,1420,0,0,3,0
64,1835,55,47,2,33,1416,0,0,3,0
64.5,1842,37,41,3,32,1408,0,0,3,0
65,1831,54,40,1,38,1433,0,0,2,1
65.5,1835,62,37,3,36,1404,0,0,4,0
66,1849,59,36,2,37,1392,0,0,4,0
66.5,1827,54,35,2,34,1393,0,0,4,0
67,1797,53,40,1,38,1386,0,0,4,0
67.5,1820,60,41,4,33,1366,0,0,4,0
68,1832,52,45,3,29,1369,0,0,4,0
68.5,1791,45,43,2,28,1371,0,0,4,0
69,1840,54,42,3,29,1366,0,0,3,1
69.5,1873,51,39,6,34,1391,0,0,3,1
70,1898,48,50,2,30,1384,0,0,2,1
70.5,1886,53,44,4,32,1376,0,0,2,1
71,1914,50,37,2,45,1369,0,0,2,1
71.5,1922,55,41,1,40,1389,0,0,2,2
72,1920,53,46,2,40,1385,0,0,3,1
72.5,1888,47,40,5,39,1373,0,0,4,0
73,1883,51,50,5,31,1388,0,0,4,0
73.5,1879,52,53,2,23,1381,0,0,2,2
74,1910,41,52,3,25,1420,0,0,2,2
74.5,1876,61,45,3,27,1405,0,0,1,2
75,1883,61,51,2,25,1403,0,0,0,4
75.6,1872,74,46,1,35,1405,0,0,0,3
76.1,1875,57,41,4,32,1396,0,0,0,3
76.6,1876,55,43,5,30,1388,0,0,1,2
77.1,1928,58,35,7,31,1388,0,0,2,1
77.6,1909,71,37,3,28,1382,0,0,2,1
78.1,1910,69,40,2,27,1381,0,0,2,1
78.6,1936,64,42,2,27,1375,0,0,1,1
79.1,1977,51,41,1,31,1408,0,0,2,0
79.6,1930,66,39,5,35,1380,0,0,2,0
80.1,1965,55,38,1,32,1403,0,0,1,1
80.6,1973,50,38,4,32,1373,0,0,1,1
81.1,1976,57,43,0,25,1366,0,0,2,1
81.6,1948,74,41,2,29,1368,0,0,2,1
82.1,1948,67,40,1,31,1366,0,0,2,1
82.6,1963,58,31,4,32,1377,0,0,2,1
83.1,1977,68,31,3,28,1384,0,0,2,1
83.6,2008,48,36,1,22,1399,0,0,2,1
84.1,2009,69,25,6,25,1380,0,0,2,1
84.6,1989,61,31,1,28,1406,0,0,2,1
85.1,2032,58,25,4,33,1390,0,0,3,0
85.6,2017,56,33,6,23,1405,0,0,2,0
86.1,2007,58,35,2,24,1423,0,0,2,0
86.6,1998,67,33,7,26,1421,0,0,1,1
87.1,2000,61,44,2,26,1411,0,0,3,0
87.6,1958,61,36,2,22,1402,0,0,3,0
88.1,1970,61,37,1,27,1404,0,0,2,0
88.6,1947,67,32,5,34,1389,0,0,2,0
89.1,1963,56,42,1,31,1380,0,0,2,0
89.6,1923,68,42,4,32,1398,0,0,1,1
90.1,1962,58,42,2,23,1435,0,0,2,0
90.6,2015,66,55,1,25,1420,0,0,2,0
91.1,2020,59,44,4,25,1405,0,0,3,0
91.6,2011,68,41,2,29,1399,0,0,2,0
92.1,2025,72,36,5,31,1398,0,0,2,0
92.6,2045,59,35,4,29,1399,0,0,2,0
93.1,1999,65,33,8,30,1398,0,0,2,0
93.6,2011,60,44,2,30,1418,0,0,1,1
94.1,1999,77,38,4,35,1382,0,0,2,0
94.6,2013,59,33,2,31,1397,0,0,1,1
95.1,2001,60,42,2,29,1395,0,0,2,0
95.6,2010,52,44,4,26,1390,0,0,1,1
96.1,2036,66,46,1,27,1355,0,0,1,1
96.6,2039,57,40,5,24,1388,0,0,1,1
97.1,2027,52,42,4,26,1385,0,0,1,1
97.6,1977,81,41,2,25,1356,0,0,1,1
