time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1294,49,0,0,0,976,1890,501,1,0
50.5,1293,34,0,0,0,986,1884,514,1,0
51,1307,45,0,0,0,1023,1937,459,1,0
51.5,1292,49,0,0,0,989,1899,498,1,0
52,1286,38,0,0,0,1009,1888,517,1,0
52.5,1271,53,0,0,0,992,1872,527,1,0
53,1259,55,0,0,0,955,1845,548,1,0
53.5,1276,47,0,0,0,1024,1912,475,1,0
54,1296,51,0,0,0,962,1874,505,1,0
54.5,1300,49,0,0,0,975,1866,519,1,0
55,1310,35,0,0,0,996,1873,509,1,0
55.5,1288,49,0,0,0,991,1886,496,1,0
56,1306,38,0,0,0,1002,1892,491,1,0
56.5,1282,37,0,0,0,1010,1896,490,1,0
57,1286,35,0,0,0,988,1887,500,1,0
57.5,1294,39,0,0,0,1026,1901,485,1,0
58,1314,37,0,0,0,995,1880,506,1,0
58.5,1312,44,0,0,0,993,1901,486,1,0
59,1345,36,0,0,0,1024,1901,487,1,0
59.5,1311,35,0,0,0,1024,1907,482,1,0
60,1318,44,0,0,0,1010,1900,487,1,0
60.5,1330,45,0,0,0,1012,1891,507,1,0
61,1331,40,0,0,0,1015,1911,479,1,0
61.5,1313,49,0,0,0,985,1904,487,1,0
62,1341,49,0,0,0,995,1898,497,1,0
62.5,1329,36,0,0,0,997,1893,498,1,0
63,1313,42,0,0,0,1010,1901,491,1,0
63.5,1325,31,0,0,0,981,1878,512,1,0
64,1303,42,0,0,0,999,1891,496,1,0
64.5,1317,47,0,0,0,1004,1890,494,1,0
65,1284,41,0,0,0,1010,1904,473,1,0
65.5,1317,37,0,0,0,1003,1883,496,1,0
66,1308,41,0,0,0,998,1879,495,1,0
66.5,1278,40,0,0,0,979,1864,506,1,0
67,1263,37,0,0,0,984,1866,503,1,0
67.5,1310,35,0,0,0,978,1860,507,1,0
68,1270,44,0,0,0,986,1885,488,1,0
68.5,1259,40,0,0,0,1000,1902,480,1,1
69,1262,32,0,0,0,979,1873,510,1,1
69.5,1273,45,0,0,0,1011,1898,488,2,0
70,1267,49,0,0,0,984,1868,504,2,0
70.5,1246,40,0,0,0,1002,1901,483,3,0
71,1275,34,0,0,0,1028,1915,475,3,0
71.5,1255,41,0,0,0,999,1887,502,3,0
72,1258,35,0,0,0,1028,1900,486,3,0
72.5,1239,43,0,0,0,1026,1906,473,3,0
73,1221,43,0,0,0,1001,1867,509,3,0
73.5,1190,51,0,0,0,1029,1895,483,2,0
74,1218,28,0,0,0,1037,1887,490,2,0
74.5,1196,38,0,0,0,992,1863,512,2,0
75,1208,31,0,0,0,998,1857,512,3,0
75.6,1188,42,0,0,0,990,1851,511,3,0
76.1,1207,44,0,0,0,970,1826,541,3,0
76.6,1199,36,0,0,0,1026,1866,501,3,0
77.1,1228,36,0,0,0,1028,1860,502,3,0
77.6,1233,39,0,0,0,985,1822,539,2,1
78.1,1254,39,0,0,0,1011,1834,517,3,0
78.6,1283,32,0,0,0,1016,1821,524,3,0
79.1,1260,54,0,0,0,984,1809,530,3,0
79.6,1277,47,0,0,0,1024,1846,485,3,0
80.1,1228,46,0,0,0,1041,1845,484,3,0
80.6,1229,36,0,0,0,1030,1826,505,3,0
81.1,1232,41,0,0,0,1033,1825,507,3,0
81.6,1210,53,0,0,0,1046,1848,485,3,0
82.1,1223,36,0,0,0,1079,1855,477,3,0
82.6,1243,32,0,0,0,1079,1853,483,3,0
83.1,1229,33,0,0,0,1038,1818,516,3,0
83.6,1219,47,0,0,0,1048,1830,506,3,0
84.1,1244,37,0,0,0,1044,1822,510,3,0
84.6,1242,40,0,0,0,1054,1829,507,3,0
85.1,1227,35,0,0,0,1021,1804,530,3,0
85.6,1226,35,0,0,0,1011,1800,535,3,0
86.1,1253,49,0,0,0,1035,1839,494,3,0
86.6,1295,49,0,0,0,1036,1847,484,3,0
87.1,1265,41,0,0,0,1015,1817,515,3,0
87.6,1279,47,0,0,0,1016,1831,498,3,0
88.1,1257,44,0,0,0,1027,1833,497,3,0
88.6,1277,49,0,0,0,1033,1846,492,3,0
89.1,1276,38,0,0,0,1057,1855,484,3,0
89.6,1243,32,0,0,0,1042,1832,514,3,0
90.1,1260,45,0,0,0,1050,1854,488,3,0
90.6,1227,39,0,0,0,1071,1851,490,3,0
91.1,1248,36,0,0,0,1054,1827,521,3,0
91.6,1259,43,0,0,0,1050,1853,489,3,0
92.1,1284,45,0,0,0,1026,1838,507,3,0
92.6,1297,45,0,0,0,1034,1834,514,3,0
93.1,1302,38,0,0,0,1044,1839,508,3,0
93.6,1254,46,0,0,0,1038,1839,508,3,0
94.1,1258,39,0,0,0,1016,1808,534,3,0
94.6,1261,43,0,0,0,1005,1806,531,3,0
95.1,1282,50,0,0,0,1038,1832,501,3,0
95.6,1291,48,0,0,0,1015,1825,509,3,0
96.1,1264,39,0,0,0,1017,1808,522,3,0
96.6,1267,42,0,0,0,1026,1816,514,3,0
97.1,1278,40,0,0,0,1023,1827,498,3,0
97.6,1302,32,0,0,0,1058,1846,473,3,0
98.1,1289,37,0,0,0,997,1797,525,3,0
98.6,1277,47,0,0,0,1017,1818,497,3,0
99.1,1247,45,0,0,0,996,1783,531,3,0
99.6,1258,42,0,0,0,1052,1827,477,2,1
100.1,1270,52,0,0,0,1047,1833,465,3,0
100.6,1302,56,0,0,0,1019,1819,480,3,0
101.1,1307,42,0,0,0,1006,1792,509,3,0
101.6,1318,37,0,0,0,1002,1799,507,3,0
102.1,1286,50,0,0,0,982,1798,504,3,0
102.6,1308,45,0,0,0,1013,1804,487,3,0
103.1,1296,47,0,0,0,1017,1806,492,3,0
103.6,1312,39,0,0,0,998,1807,488,3,0
104.1,1308,53,0,0,0,972,1782,509,3,0
104.6,1325,40,0,0,0,1022,1826,468,3,0
105.1,1315,46,0,0,0,1002,1821,481,3,0
105.6,1299,46,0,0,0,1028,1831,466,3,0
106.1,1284,41,0,0,0,989,1795,506,3,0
106.6,1272,39,0,0,0,1044,1831,465,3,0
107.1,1293,55,0,0,0,1015,1826,476,3,0
107.6,1281,55,0,0,0,1013,1843,459,3,0
108.1,1290,43,0,0,0,1037,1854,450,3,0
108.6,1285,52,0,0,0,999,1843,457,3,0
109.1,1293,46,0,0,0,991,1801,502,3,0
109.6,1288,48,0,0,0,1025,1832,472,3,0
110.1,1348,43,0,0,0,1022,1823,478,3,0
110.6,1351,54,0,0,0,1003,1820,478,3,0
111.1,1340,44,0,0,0,1013,1827,477,3,0
111.6,1350,36,0,0,0,1014,1817,486,3,0
112.1,1339,44,0,0,0,999,1823,482,3,0
112.6,1330,44,0,0,0,993,1827,482,3,0
113.1,1331,30,0,0,0,1008,1858,453,3,0
113.6,1352,46,0,0,0,985,1839,477,3,0
114.1,1310,52,0,0,0,1014,1861,458,3,0
114.6,1326,50,0,0,0,986,1836,482,3,0
115.1,1352,41,0,0,0,987,1826,488,3,0
115.6,1341,40,0,0,0,966,1801,513,3,0
116.1,1350,45,0,0,0,965,1791,516,2,0
116.6,1385,39,0,0,0,987,1809,497,2,0
117.1,1361,47,0,0,0,1014,1850,462,2,0
117.6,1356,49,0,0,0,986,1818,486,2,0
118.1,1373,44,0,0,0,985,1831,472,2,0
118.6,1385,41,0,0,0,1025,1840,460,2,0
119.1,1389,39,0,0,0,979,1794,504,2,0
119.6,1364,47,0,0,0,968,1786,520,3,0
120.1,1404,36,0,0,0,989,1808,495,2,0
120.6,1431,35,0,0,0,995,1802,500,3,0
121.1,1418,48,0,0,0,980,1806,497,3,0
121.6,1396,50,0,0,0,994,1838,465,3,0
122.1,1394,43,0,0,0,1030,1848,462,3,0
122.6,1358,39,0,0,0,1021,1827,487,3,0
123.1,1353,44,0,0,0,1016,1827,488,2,1
123.6,1338,43,0,0,0,1037,1838,473,3,0
124.1,1336,51,0,0,0,1014,1818,489,3,0
124.6,1364,36,0,0,0,1022,1816,496,3,0
125.1,1394,39,0,0,0,981,1785,527,3,0
125.6,1372,53,0,0,0,984,1801,509,3,0
126.1,1400,42,0,0,0,1043,1826,486,3,0
126.6,1373,47,0,0,0,1015,1833,478,3,0
127.1,1357,52,0,0,0,1026,1829,487,3,0
127.6,1378,46,0,0,0,1006,1821,496,3,0
128.1,1370,46,0,0,0,1029,1850,474,3,0
128.6,1382,49,0,0,0,1045,1854,473,3,0
129.1,1360,49,0,0,0,1010,1842,484,3,1
129.6,1373,41,0,0,0,1044,1842,484,3,1
130.1,1380,49,0,0,0,1011,1817,511,4,0
130.6,1378,49,0,0,0,1018,1826,498,4,0
131.1,1376,45,0,0,0,1028,1832,489,4,0
131.6,1357,59,0,0,0,994,1804,521,4,0
132.1,1364,48,0,0,0,1047,1847,484,4,0
132.6,1351,47,0,0,0,1025,1817,517,4,0
133.1,1320,52,0,0,0,1012,1831,503,4,0
133.6,1336,46,0,0,0,1001,1813,521,4,0
134.1,1363,44,0,0,0,980,1786,537,4,0
134.6,1369,50,0,0,0,999,1809,512,4,0
135.1,1351,48,0,0,0,1030,1840,485,4,0
135.6,1348,45,0,0,0,1013,1804,530,4,0
136.1,1351,50,0,0,0,1054,1846,492,4,0
