time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1782,49,30,2,40,1417,0,0,2,0
50.5,1777,51,31,0,41,1432,0,0,2,0
51,1751,61,33,1,37,1409,0,0,2,0
51.5,1792,37,30,0,40,1423,0,0,2,0
52,1768,58,39,0,27,1436,0,0,2,0
52.5,1777,58,45,3,30,1406,0,0,2,0
53,1862,33,39,3,27,1446,0,0,2,0
53.5,1823,83,45,2,28,1413,0,0,2,2
54,1813,65,37,4,25,1425,0,0,2,2
54.5,1836,59,29,6,32,1420,0,0,2,2
55,1854,49,30,2,35,1435,0,0,2,0
55.5,1820,54,34,0,36,1406,0,0,2,0
56,1819,60,40,2,37,1424,0,0,2,0
56.5,1811,58,46,3,31,1409,0,0,2,0
57,1796,55,54,1,33,1413,0,0,2,0
57.5,1785,52,46,3,36,1398,0,0,2,0
58,1805,53,44,2,38,1415,0,0,2,0
58.5,1807,48,40,4,38,1384,0,0,2,1
59,1818,55,38,3,34,1370,0,0,2,1
59.5,1808,62,36,3,37,1388,0,0,2,1
60,1821,47,42,3,38,1395,0,0,2,1
60.5,1811,62,43,4,35,1380,0,0,2,1
61,1822,57,42,3,35,1386,0,0,2,1
61.5,1849,59,38,3,35,1380,0,0,2,0
62,1856,76,42,3,33,1358,0,0,2,0
62.5,1870,53,42,1,35,1384,0,0,2,0
63,1896,44,43,3,31,1382,0,0,2,0
63.5,1891,59,40,4,31,1387,0,0,2,0
64,1924,56,44,1,34,1388,0,0,1,1
64.5,1913,56,40,3,37,1376,0,0,0,2
65,1925,43,37,1,37,1388,0,0,0,2
65.5,1925,78,40,3,35,1372,0,0,0,2
66,1925,49,38,1,35,1381,0,0,0,1
66.5,1885,42,34,1,42,1391,0,0,0,1
67,1840,76,38,3,34,1355,0,0,0,1
67.5,1883,49,44,4,33,1380,0,0,0,1
68,1823,64,50,2,34,1361,0,0,0,1
68.5,1876,40,43,2,41,1397,0,0,1,0
69,1889,41,37,6,37,1384,0,0,1,0
69.5,1915,47,38,4,35,1377,0,0,1,0
70,1906,59,46,2,33,1385,0,0,1,0
70.5,1918,65,47,2,28,1394,0,0,1,0
71,1907,55,45,5,28,1405,0,0,1,0
71.5,1884,67,47,3,27,1377,0,0,1,0
72,1915,68,52,4,32,1363,0,0,1,0
72.5,1858,76,47,4,34,1356,0,0,1,1
73,1885,65,47,7,31,1364,0,0,1,1
73.5,1926,53,52,3,27,1380,0,0,2,1
74,1898,64,46,3,32,1391,0,0,3,0
74.5,1927,67,53,3,26,1375,0,0,3,0
75,1925,63,39,3,31,1375,0,0,3,0
75.6,1944,57,45,2,27,1358,0,0,3,0
76.1,1894,70,48,0,28,1344,0,0,3,0
76.6,1887,69,39,3,34,1351,0,0,3,0
77.1,1883,49,36,0,38,1350,0,0,3,0
77.6,1893,56,33,2,35,1370,0,0,2,0
78.1,1895,56,36,2,36,1365,0,0,2,0
78.6,1886,63,38,2,40,1361,0,0,2,0
79.1,1926,54,38,0,35,1353,0,0,2,0
79.6,1920,51,35,3,35,1340,0,0,2,0
80.1,1950,60,41,1,29,1330,0,0,2,0
80.6,1925,43,41,4,29,1354,0,0,2,0
81.1,1951,54,39,3,29,1335,0,0,2,0
81.6,1960,66,44,1,28,1313,0,0,2,0
82.1,1949,62,43,2,26,1343,0,0,2,0
82.6,1948,53,45,3,28,1365,0,0,2,0
83.1,1975,58,45,3,28,1336,0,0,2,0
83.6,1980,55,42,2,23,1360,0,0,2,1
84.1,1959,75,42,2,26,1321,0,0,2,3
84.6,1990,59,35,4,31,1303,0,0,2,3
85.1,2013,60,42,4,28,1330,0,0,3,2
85.6,1976,53,41,1,25,1333,0,0,2,3
86.1,1999,67,37,3,28,1335,0,0,2,2
86.6,1983,65,39,2,28,1356,0,0,2,2
87.1,1983,62,49,4,30,1353,0,0,3,1
87.6,1997,49,47,4,31,1369,0,0,2,3
88.1,1997,49,44,2,28,1364,0,0,3,1
88.6,2007,68,49,2,22,1339,0,0,3,1
89.1,1973,78,40,1,28,1323,0,0,3,2
89.6,2023,67,44,2,26,1362,0,0,4,1
90.1,2035,52,42,3,24,1359,0,0,4,1
90.6,2036,60,41,1,27,1366,0,0,4,1
91.1,2040,68,44,5,29,1363,0,0,4,1
91.6,2030,64,42,3,30,1357,0,0,4,3
92.1,2039,61,39,3,35,1372,0,0,5,2
92.6,2057,68,35,4,29,1338,0,0,6,1
93.1,2101,64,42,2,29,1344,0,0,6,1
93.6,2104,70,41,1,34,1351,0,0,3,4
94.1,2062,52,41,3,35,1386,0,0,2,4
94.6,2066,73,35,1,31,1366,0,0,3,3
95.1,2064,59,36,2,28,1370,0,0,3,3
95.6,2080,69,35,1,32,1381,0,0,4,2
96.1,2112,63,38,2,31,1388,0,0,3,3
96.6,2085,76,43,4,26,1359,0,0,3,3
97.1,2066,79,49,2,27,1356,0,0,3,3
97.6,2084,42,51,2,23,1405,0,0,3,2
98.1,2054,62,47,1,33,1379,0,0,3,3
98.6,2106,57,43,3,26,1370,0,0,4,1
99.1,2099,57,48,5,26,1357,0,0,4,0
99.6,2070,59,46,2,22,1356,0,0,4,0
100.1,2038,74,46,5,29,1342,0,0,4,0
100.6,2112,53,53,1,25,1371,0,0,4,0
101.1,2115,54,43,6,28,1342,0,0,4,0
101.6,2123,53,47,1,28,1349,0,0,4,1
102.1,2114,61,46,1,27,1345,0,0,5,0
102.6,2114,76,40,5,33,1302,0,0,5,0
103.1,2158,70,43,2,31,1345,0,0,5,0
103.6,2136,67,49,1,29,1331,0,0,5,0
104.1,2136,63,46,4,35,1346,0,0,5,0
104.6,2138,76,51,2,32,1346,0,0,5,0
105.1,2156,75,44,3,41,1342,0,0,5,0
105.6,2170,65,37,1,40,1364,0,0,4,2
106.1,2171,68,43,0,35,1345,0,0,5,1
106.6,2198,60,41,3,34,1343,0,0,5,1
107.1,2177,74,47,1,27,1351,0,0,5,0
107.6,2151,68,47,2,25,1336,0,0,5,0
108.1,2172,65,37,5,37,1337,0,0,5,0
108.6,2131,55,43,1,37,1356,0,0,5,0
109.1,2187,59,50,2,29,1333,0,0,4,1
109.6,2167,80,53,1,25,1334,0,0,4,1
110.1,2205,62,52,2,28,1348,0,0,4,1
110.6,2234,76,46,2,37,1336,0,0,5,0
111.1,2237,60,43,3,33,1364,0,0,5,0
111.6,2208,75,46,3,34,1327,0,0,5,0
112.1,2211,56,40,2,32,1389,0,0,4,1
112.6,2206,73,37,2,34,1354,0,0,4,1
113.1,2203,61,40,2,35,1367,0,0,5,0
113.6,2209,54,38,3,28,1369,0,0,5,0
114.1,2164,73,33,3,30,1342,0,0,5,0
114.6,2211,70,39,0,32,1359,0,0,5,0
115.1,2188,75,39,0,32,1353,0,0,5,0
115.6,2146,70,32,5,32,1355,0,0,5,0
116.1,2172,68,40,5,29,1345,0,0,5,0
116.6,2207,43,50,1,25,1370,0,0,5,0
117.1,2185,66,45,4,30,1339,0,0,4,1
117.6,2162,68,40,2,35,1345,0,0,4,1
118.1,2178,73,42,1,31,1338,0,0,4,1
118.6,2199,60,38,1,29,1338,0,0,4,1
119.1,2186,57,36,3,29,1342,0,0,4,1
119.6,2222,62,35,2,35,1352,0,0,4,1
120.1,2221,66,37,1,34,1347,0,0,4,2
120.6,2219,66,35,4,31,1328,0,0,4,2
121.1,2230,66,40,3,26,1329,0,0,4,2
121.6,2240,67,39,0,29,1332,0,0,4,2
122.1,2274,60,42,0,33,1353,0,0,3,2
122.6,2277,67,41,4,25,1335,0,0,2,2
123.1,2238,71,43,5,24,1319,0,0,3,1
123.6,2254,71,34,1,25,1325,0,0,5,1
124.1,2224,65,37,1,29,1336,0,0,4,2
124.6,2189,77,32,5,25,1322,0,0,4,1
125.1,2205,66,32,3,30,1337,0,0,4,1
125.6,2217,62,29,3,34,1339,0,0,4,1
126.1,2197,82,34,3,36,1333,0,0,4,1
126.6,2229,62,34,3,36,1343,0,0,4,0
127.1,2241,57,34,2,37,1320,0,0,4,0
127.6,2220,77,36,3,36,1329,0,0,3,1
128.1,2261,54,39,2,31,1336,0,0,3,1
128.6,2245,58,44,2,30,1333,0,0,2,2
129.1,2240,74,48,1,32,1306,0,0,2,2
129.6,2281,57,43,3,28,1333,0,0,1,2
130.1,2266,58,43,3,30,1335,0,0,1,3
130.6,2252,65,32,5,28,1330,0,0,2,2
131.1,2263,61,42,1,34,1326,0,0,2,2
131.6,2276,65,35,5,29,1305,0,0,2,1
132.1,2231,66,35,2,28,1324,0,0,2,1
