time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1813,55,43,2,39,1405,0,0,2,2
50.5,1814,63,41,2,35,1398,0,0,3,2
51,1824,50,43,3,37,1421,0,0,3,2
51.5,1835,50,43,2,37,1423,0,0,2,2
52,1839,58,37,2,34,1431,0,0,5,0
52.5,1839,52,40,2,38,1432,0,0,3,1
53,1859,43,36,2,34,1442,0,0,3,1
53.5,1873,73,38,2,33,1403,0,0,3,1
54,1871,70,39,0,33,1442,0,0,3,0
54.5,1894,64,43,2,30,1420,0,0,4,0
55,1916,51,49,3,29,1466,0,0,4,0
55.5,1920,55,42,4,35,1461,0,0,4,0
56,1924,56,41,2,31,1447,0,0,4,0
56.5,1918,57,36,5,25,1443,0,0,3,1
57,1921,48,45,3,31,1454,0,0,3,1
57.5,1906,70,45,1,29,1431,0,0,3,1
58,1913,55,46,4,27,1438,0,0,3,1
58.5,1911,51,52,0,28,1450,0,0,3,1
59,1887,64,61,3,23,1426,0,0,3,1
59.5,1941,51,53,9,23,1424,0,0,3,1
60,1949,50,49,2,26,1426,0,0,2,0
60.5,1917,63,50,3,31,1413,0,0,2,1
61,1926,65,53,2,29,1420,0,0,2,1
61.5,1915,62,42,3,38,1407,0,0,2,1
62,1911,68,45,4,29,1398,0,0,2,1
62.5,1918,72,38,2,32,1403,0,0,2,1
63,1941,53,39,5,30,1391,0,0,3,0
63.5,1968,68,42,2,34,1384,0,0,3,0
64,1970,52,44,3,39,1392,0,0,2,1
64.5,1927,61,38,3,36,1381,0,0,2,1
65,1926,68,41,2,37,1369,0,0,2,1
65.5,1931,57,38,4,34,1362,0,0,2,1
66,1952,64,40,0,35,1350,0,0,2,1
66.5,1946,55,39,1,29,1366,0,0,2,1
67,1942,80,37,2,35,1328,0,0,2,1
67.5,1946,56,48,1,36,1363,0,0,2,1
68,1956,57,43,2,35,1384,0,0,3,0
68.5,1951,66,49,3,32,1368,0,0,3,0
69,1982,52,41,2,41,1365,0,0,3,0
69.5,1951,65,47,1,32,1353,0,0,3,0
70,2005,57,41,1,36,1359,0,0,2,1
70.5,2040,56,40,1,42,1355,0,0,2,1
71,2066,54,44,0,40,1362,0,0,2,1
71.5,2015,53,39,2,44,1367,0,0,2,2
72,2016,55,45,6,43,1374,0,0,2,1
72.5,1990,76,50,2,40,1340,0,0,2,1
73,1992,60,45,4,40,1363,0,0,2,1
73.5,1978,47,44,4,35,1378,0,0,2,1
74,1979,50,44,6,37,1365,0,0,2,1
74.5,1951,62,55,0,33,1374,0,0,2,1
75,1954,67,52,2,36,1385,0,0,2,1
75.6,1989,56,44,4,44,1388,0,0,1,2
76.1,2004,49,47,3,33,1409,0,0,1,1
76.6,1985,56,50,3,33,1371,0,0,2,0
77.1,1996,63,50,1,34,1349,0,0,1,1
77.6,1980,60,44,3,31,1366,0,0,1,1
78.1,2033,60,45,1,35,1375,0,0,1,1
78.6,2018,52,43,0,33,1363,0,0,1,1
79.1,2044,63,39,8,34,1323,0,0,1,1
79.6,2021,66,43,3,38,1326,0,0,2,0
80.1,2065,62,38,1,44,1355,0,0,2,0
80.6,2032,62,39,4,42,1354,0,0,2,0
81.1,2039,57,38,4,38,1354,0,0,1,1
81.6,2004,67,38,7,39,1376,0,0,1,1
82.1,1987,58,52,2,32,1383,0,0,1,0
82.6,1993,61,51,5,36,1372,0,0,1,0
83.1,2002,54,47,5,32,1378,0,0,1,0
83.6,1991,55,42,2,31,1375,0,0,1,0
84.1,1958,65,48,0,27,1372,0,0,1,0
84.6,2016,56,47,1,25,1363,0,0,1,0
85.1,2059,55,44,0,26,1369,0,0,1,0
85.6,2012,71,47,0,23,1366,0,0,1,0
86.1,2024,58,41,2,23,1379,0,0,1,1
86.6,2034,68,44,1,27,1353,0,0,1,1
87.1,2037,67,41,3,29,1367,0,0,1,0
87.6,2014,75,37,4,26,1350,0,0,1,0
88.1,2044,52,43,3,28,1370,0,0,1,0
88.6,2021,62,42,3,29,1358,0,0,1,0
89.1,2050,50,39,1,27,1377,0,0,1,0
89.6,2003,67,35,5,30,1362,0,0,1,0
90.1,2003,65,37,3,28,1377,0,0,1,1
90.6,2017,58,36,2,27,1381,0,0,2,0
91.1,1996,71,37,3,30,1347,0,0,2,0
91.6,2081,61,31,3,27,1332,0,0,2,0
92.1,2084,50,36,2,26,1372,0,0,2,0
92.6,2069,62,40,0,25,1350,0,0,2,0
93.1,2078,50,25,6,34,1373,0,0,2,0
93.6,2073,64,34,3,28,1342,0,0,1,1
94.1,2111,59,34,6,29,1357,0,0,1,1
94.6,2137,66,38,4,28,1338,0,0,1,0
95.1,2060,71,42,1,28,1337,0,0,1,0
95.6,2126,53,38,0,34,1362,0,0,1,0
96.1,2117,63,40,1,33,1341,0,0,1,0
96.6,2119,47,33,3,29,1347,0,0,1,0
97.1,2136,57,37,3,31,1337,0,0,1,0
97.6,2107,70,29,5,33,1321,0,0,1,0
98.1,2131,52,34,2,28,1349,0,0,1,0
98.6,2128,64,36,1,26,1351,0,0,0,1
99.1,2132,67,42,0,25,1314,0,0,0,1
99.6,2155,44,41,1,24,1368,0,0,1,0
100.1,2129,65,40,2,23,1360,0,0,1,0
100.6,2135,58,36,1,23,1381,0,0,1,0
101.1,2086,64,30,1,24,1350,0,0,1,0
101.6,2078,69,33,4,27,1355,0,0,1,0
102.1,2110,69,34,4,24,1363,0,0,1,0
102.6,2146,58,37,0,21,1361,0,0,1,0
103.1,2124,67,36,2,23,1344,0,0,1,0
103.6,2099,74,37,1,20,1352,0,0,1,0
104.1,2127,61,39,4,23,1365,0,0,1,0
104.6,2195,62,43,2,22,1369,0,0,1,0
105.1,2123,65,38,1,23,1345,0,0,1,0
105.6,2096,78,32,4,30,1339,0,0,1,0
106.1,2133,66,39,2,29,1357,0,0,1,0
106.6,2149,73,35,1,31,1353,0,0,1,0
107.1,2153,64,38,2,33,1356,0,0,1,0
107.6,2161,55,33,2,35,1367,0,0,0,1
108.1,2124,54,38,2,34,1352,0,0,0,1
108.6,2088,68,34,2,35,1332,0,0,1,0
109.1,2078,70,36,2,32,1344,0,0,1,0
109.6,2069,76,29,1,34,1340,0,0,1,1
110.1,2110,63,29,0,31,1360,0,0,1,1
110.6,2115,64,33,2,35,1355,0,0,1,1
111.1,2106,68,38,1,29,1360,0,0,2,0
111.6,2110,54,38,1,29,1350,0,0,2,0
112.1,2087,70,36,6,26,1338,0,0,2,0
112.6,2113,52,32,4,23,1339,0,0,2,0
113.1,2118,48,40,1,20,1344,0,0,2,0
113.6,2085,58,37,0,21,1357,0,0,2,0
114.1,2072,65,34,3,21,1358,0,0,2,0
