time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,17,0,44,4,68,1039,1902,558,0,0
50.5,18,1,43,4,63,1045,1885,568,0,0
51,20,3,39,3,68,1058,1903,550,0,0
51.5,22,0,40,3,72,1080,1919,537,0,0
52,20,1,42,1,70,1090,1917,532,0,0
52.5,16,0,39,1,76,1092,1934,517,0,0
53,18,0,45,3,71,1053,1903,542,0,0
53.5,22,1,43,2,67,1072,1923,523,0,0
54,22,3,44,1,68,1056,1918,530,0,0
54.5,26,0,47,3,64,1059,1895,546,0,0
55,26,0,45,2,65,1035,1879,568,0,0
55.5,26,1,40,3,63,1026,1876,565,0,0
56,21,0,40,6,68,1058,1891,548,0,0
56.5,24,1,44,5,67,1073,1928,514,0,0
57,23,0,42,3,69,1056,1910,530,0,1
57.5,23,0,42,1,66,1060,1897,544,0,1
58,25,0,42,0,66,1068,1915,518,0,1
58.5,24,1,33,2,75,1033,1892,545,1,0
59,23,0,34,2,73,1072,1915,525,1,0
59.5,23,1,32,1,71,1061,1908,529,0,1
60,24,0,37,4,58,1032,1877,557,1,0
60.5,23,2,40,3,61,1042,1892,541,1,0
61,24,0,42,2,54,1066,1917,516,1,0
61.5,24,1,46,1,56,1074,1920,520,1,0
62,28,0,40,4,53,1052,1913,522,1,0
62.5,26,1,50,3,46,1074,1928,504,1,0
63,23,0,45,1,59,1074,1919,513,1,0
63.5,24,1,45,5,59,1095,1930,502,1,0
64,25,0,46,0,65,1063,1897,534,1,0
64.5,29,1,44,4,71,1040,1880,548,0,1
65,21,0,43,3,63,1044,1861,569,0,1
65.5,24,1,34,4,73,1045,1882,547,0,0
66,24,2,42,3,69,1051,1893,533,0,0
66.5,27,1,37,5,71,1061,1909,523,0,0
67,31,0,36,5,72,1046,1901,532,0,0
67.5,31,0,41,1,76,1034,1873,556,0,0
68,27,1,38,3,62,1018,1880,554,0,0
68.5,29,0,43,1,61,1073,1931,503,0,0
69,31,2,45,2,62,1035,1908,521,0,0
69.5,30,0,40,0,75,1040,1895,532,0,0
70,31,1,43,3,68,1060,1910,519,0,0
70.5,31,0,46,2,73,1043,1902,525,0,0
71,33,0,37,1,73,1040,1897,535,0,0
71.5,32,1,34,3,81,1061,1919,509,0,0
72,27,2,37,2,79,1011,1892,536,0,0
72.5,28,0,39,3,70,1070,1924,500,0,0
73,24,1,40,2,68,1045,1915,517,0,0
73.5,32,0,37,2,63,1020,1896,539,0,0
74,27,1,37,2,61,1037,1910,515,0,0
74.5,26,1,42,0,57,1052,1904,521,0,0
75,27,3,42,1,57,1016,1887,538,0,0
75.6,26,1,33,4,65,1021,1893,538,0,0
76.1,26,0,40,4,65,1031,1893,539,0,0
76.6,23,2,41,3,63,1031,1897,534,0,0
77.1,24,2,36,0,69,1053,1920,508,0,0
77.6,30,1,40,1,73,1044,1895,537,0,0
78.1,27,1,37,5,68,1028,1886,547,0,0
78.6,29,1,43,1,64,1017,1880,549,0,0
79.1,30,0,42,1,61,1094,1951,474,0,0
79.6,29,0,46,0,60,1055,1916,508,0,0
80.1,26,0,38,3,65,1068,1916,510,0,0
80.6,25,0,46,3,57,1059,1922,503,0,0
81.1,25,0,50,0,55,1052,1913,519,0,0
81.6,27,0,48,4,57,1026,1898,545,0,0
82.1,27,0,45,4,55,1004,1894,541,0,0
82.6,26,0,42,3,59,974,1870,566,0,0
83.1,22,1,39,3,63,1008,1886,551,0,0
83.6,26,1,37,2,58,1034,1897,533,0,0
84.1,26,0,39,2,63,1021,1890,534,0,0
84.6,30,0,40,1,66,997,1858,571,0,0
85.1,25,2,39,2,69,1053,1904,527,0,0
85.6,27,0,35,1,64,1082,1928,507,0,0
86.1,30,0,34,0,59,1054,1896,538,0,0
86.6,31,0,31,4,57,1018,1877,552,0,0
87.1,35,1,40,0,57,1051,1916,511,0,0
87.6,37,0,36,2,61,1057,1901,528,0,0
88.1,36,0,36,2,61,1048,1895,533,0,0
88.6,33,0,33,0,56,1051,1905,517,0,0
89.1,33,1,48,1,58,1009,1874,556,0,0
89.6,34,0,43,2,55,1017,1864,555,0,0
90.1,29,0,42,1,59,1048,1880,540,0,0
90.6,30,0,40,0,56,1028,1873,551,0,0
91.1,32,1,35,1,63,1031,1878,542,0,0
91.6,29,2,33,2,63,1038,1881,545,0,0
92.1,30,1,40,0,61,1057,1887,539,0,0
92.6,33,1,45,4,59,1034,1869,557,0,0
93.1,31,0,44,2,64,1071,1910,513,0,0
93.6,29,0,31,5,69,1094,1930,497,0,0
94.1,27,1,33,2,59,1017,1852,575,0,0
94.6,28,1,38,2,61,1071,1906,524,0,0
95.1,28,0,43,2,44,1046,1890,529,0,0
95.6,30,1,49,2,46,1069,1891,534,0,0
96.1,29,0,45,0,54,1117,1929,499,0,0
96.6,32,1,42,0,57,1090,1901,533,0,0
