time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1715,37,59,5,29,1090,932,340,8,0
50.5,1744,31,66,2,31,1130,958,311,8,0
51,1690,40,67,1,39,1122,956,311,7,2
51.5,1729,36,62,3,35,1130,964,309,8,2
52,1716,39,58,3,41,1123,963,309,7,2
52.5,1745,33,57,3,38,1153,989,288,6,2
53,1701,49,57,2,39,1104,967,313,7,1
53.5,1703,44,52,3,42,1101,971,309,7,1
54,1728,44,59,2,40,1097,983,292,6,1
54.5,1722,45,60,2,36,1107,991,285,6,1
55,1718,41,62,1,38,1103,978,292,7,0
55.5,1704,45,63,2,39,1076,966,314,6,1
56,1704,35,54,1,41,1093,970,313,7,2
56.5,1734,37,48,0,51,1106,991,288,5,2
57,1757,29,52,2,52,1098,985,299,7,0
57.5,1722,39,50,2,48,1100,991,292,7,1
58,1744,34,51,2,51,1107,974,307,7,1
58.5,1716,43,52,1,52,1095,988,300,6,1
59,1751,41,47,1,55,1122,1012,270,7,1
59.5,1739,45,49,2,52,1076,981,288,8,0
60,1781,37,50,3,50,1109,993,276,8,0
60.5,1775,36,56,2,55,1126,978,292,7,1
61,1759,50,51,0,47,1108,980,284,6,2
61.5,1777,52,52,1,46,1086,965,298,6,2
62,1764,44,56,3,47,1082,950,311,7,0
62.5,1772,39,55,4,44,1100,959,301,6,1
63,1723,39,52,3,42,1097,969,290,6,1
63.5,1737,44,60,1,42,1114,983,280,6,2
64,1783,34,53,2,46,1121,974,289,6,1
64.5,1780,31,57,6,52,1102,975,292,6,1
65,1782,41,59,3,47,1098,966,303,6,0
65.5,1734,51,59,4,43,1111,998,276,6,0
66,1762,39,59,1,46,1098,974,301,6,0
66.5,1772,46,65,1,41,1094,967,310,6,0
67,1779,41,68,1,40,1110,992,291,6,0
67.5,1763,45,54,4,40,1052,968,319,6,1
68,1757,44,58,0,42,1049,953,330,6,1
68.5,1756,45,47,7,43,1052,973,308,6,1
69,1791,49,57,2,44,1063,994,289,5,2
69.5,1790,39,54,7,33,1100,1016,267,6,1
70,1755,41,53,0,30,1101,1021,265,6,3
70.5,1718,47,49,3,37,1048,980,304,6,3
71,1795,41,55,0,37,1069,984,291,6,2
71.5,1789,47,55,1,41,1043,978,306,5,2
72,1771,42,57,2,33,1087,991,295,3,4
72.5,1773,32,47,3,36,1077,990,294,5,3
73,1793,39,48,3,36,1071,998,287,7,1
73.5,1802,36,53,0,34,1081,999,293,8,1
74,1753,46,53,2,35,1043,986,306,8,1
74.5,1763,40,51,5,30,1074,991,303,7,0
75,1794,36,53,6,38,1080,973,326,6,2
75.6,1820,44,51,1,46,1104,993,307,6,2
76.1,1815,36,47,0,46,1084,983,318,7,1
76.6,1826,44,43,1,43,1104,1006,292,7,1
77.1,1850,42,48,5,46,1111,1019,282,7,0
77.6,1851,34,50,0,36,1127,999,300,7,0
78.1,1848,49,50,3,40,1114,1018,287,6,2
78.6,1825,50,62,1,41,1087,998,309,5,3
79.1,1852,44,56,7,44,1075,998,308,4,5
79.6,1817,36,49,1,45,1093,1002,300,5,4
80.1,1830,46,57,4,42,1104,1024,273,4,5
80.6,1839,34,55,4,35,1078,1006,294,6,3
81.1,1855,35,54,5,43,1115,1029,276,7,3
81.6,1841,64,62,4,38,1046,1012,296,7,3
82.1,1855,56,54,6,42,1055,997,312,7,2
82.6,1910,48,55,4,40,1070,1013,298,6,3
83.1,1941,35,52,3,44,1093,1022,288,6,3
83.6,1872,41,49,3,48,1092,1040,275,8,2
84.1,1907,45,60,0,44,1066,1011,300,7,3
84.6,1907,31,54,1,38,1104,1028,282,6,3
85.1,1902,51,56,2,39,1124,1075,239,6,3
85.6,1925,38,47,4,39,1084,1024,290,5,4
86.1,1895,43,43,4,48,1060,1016,303,6,3
86.6,1886,38,45,2,49,1071,1006,314,6,2
87.1,1849,42,46,3,51,1061,1017,297,7,0
87.6,1893,44,52,3,46,1059,1019,300,7,0
88.1,1927,37,51,2,47,1077,1036,284,5,2
88.6,1910,42,49,5,40,1036,1004,318,5,3
89.1,1891,53,51,4,39,1044,1015,306,5,3
89.6,1870,46,67,1,36,1048,1001,323,5,2
90.1,1911,48,59,6,30,1036,1020,311,4,2
90.6,1891,42,62,2,37,1089,1051,275,4,2
91.1,1888,27,61,4,31,1088,1030,295,5,1
91.6,1834,52,55,5,37,1051,1025,293,5,0
92.1,1913,45,56,4,40,1064,1039,287,5,0
92.6,1901,40,55,4,41,1094,1060,267,4,1
93.1,1922,33,64,2,36,1086,1031,295,4,2
93.6,1886,51,64,1,40,1077,1035,295,4,1
94.1,1882,48,61,2,37,1072,1026,301,4,1
94.6,1836,56,54,2,45,1050,1019,306,4,1
95.1,1846,44,62,4,39,1091,1035,290,4,1
95.6,1860,39,56,6,38,1103,1045,283,4,1
96.1,1874,38,58,2,38,1078,1011,311,4,1
96.6,1878,43,60,4,36,1067,1010,315,4,0
97.1,1893,43,66,3,36,1078,1027,304,4,0
97.6,1883,44,53,3,44,1070,1024,300,4,0
98.1,1892,50,54,5,46,1060,1017,308,4,1
98.6,1888,50,43,4,41,1073,1027,303,6,0
99.1,1917,39,45,3,44,1081,1029,302,6,1
99.6,1919,38,40,1,49,1091,1029,298,4,2
100.1,1915,52,47,0,41,1074,1022,304,4,0
100.6,1892,46,58,2,44,1100,1031,301,4,0
101.1,1911,48,43,3,45,1094,1032,304,4,1
101.6,1909,38,46,2,44,1096,1050,287,4,1
102.1,1937,35,62,3,36,1098,1047,291,4,1
102.6,1924,46,61,3,37,1081,1042,297,4,1
103.1,1934,50,66,3,34,1084,1048,299,4,1
103.6,1953,36,66,3,37,1088,1051,298,4,0
