time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1555,40,46,5,32,1131,951,343,5,1
50.5,1539,42,51,2,38,1129,961,335,4,2
51,1535,32,51,5,46,1154,981,319,4,1
51.5,1533,35,45,3,44,1161,989,311,4,0
52,1538,39,57,3,41,1171,1002,296,4,0
52.5,1518,46,57,3,42,1147,977,315,4,0
53,1588,31,55,4,43,1184,981,306,4,0
53.5,1593,33,47,3,49,1153,950,338,4,0
54,1593,43,43,3,53,1160,948,343,3,2
54.5,1581,34,45,3,50,1173,955,333,3,2
55,1593,39,49,1,45,1202,982,306,3,1
55.5,1588,40,46,3,49,1191,975,315,3,1
56,1583,49,56,4,45,1150,957,336,3,1
56.5,1565,36,57,4,46,1159,952,344,3,1
57,1584,38,61,4,43,1189,972,325,3,1
57.5,1582,44,69,1,40,1185,987,309,4,1
58,1580,34,65,5,38,1172,981,314,3,1
58.5,1584,36,68,3,31,1156,960,341,4,0
59,1564,40,62,4,36,1148,972,331,4,0
59.5,1564,34,58,4,41,1169,987,315,4,3
60,1596,31,54,3,40,1159,986,317,4,4
60.5,1546,43,49,2,45,1123,961,342,5,3
61,1593,40,50,3,41,1139,976,329,4,3
61.5,1610,47,39,3,51,1154,992,312,4,3
62,1600,33,51,3,39,1142,993,309,3,5
62.5,1583,43,52,4,40,1120,1005,303,3,5
63,1574,45,55,2,35,1142,1007,300,2,5
63.5,1575,50,51,2,39,1122,1014,299,2,8
64,1609,41,53,1,34,1115,993,322,2,7
64.5,1616,43,54,1,33,1116,997,320,3,6
65,1591,40,58,2,29,1126,998,327,4,5
65.5,1614,32,46,3,41,1165,1027,298,4,4
66,1615,35,57,5,37,1157,1027,292,6,2
66.5,1591,42,49,3,39,1123,1008,314,7,1
67,1609,28,52,4,39,1149,1019,306,5,3
67.5,1587,47,51,3,44,1088,982,342,6,1
68,1590,48,55,3,41,1124,1008,311,6,1
68.5,1626,36,56,7,40,1133,1008,308,6,2
69,1651,41,61,0,36,1098,991,323,9,0
69.5,1668,27,52,1,39,1150,1015,299,9,0
70,1668,31,56,3,32,1148,1019,296,8,0
70.5,1662,51,56,2,33,1122,1010,310,8,0
71,1676,48,54,3,40,1158,1035,288,8,0
71.5,1687,33,55,3,39,1132,1005,318,6,2
72,1660,38,52,4,48,1095,974,347,7,2
72.5,1700,36,49,1,40,1117,997,327,8,2
73,1709,39,47,1,51,1152,1015,305,7,1
73.5,1728,44,50,3,42,1130,1007,313,7,0
74,1714,54,48,3,40,1124,1015,308,6,1
74.5,1712,47,47,4,42,1121,1018,306,7,0
75,1730,42,50,2,46,1131,1018,304,6,1
75.6,1718,46,56,2,43,1137,1016,308,7,0
76.1,1722,40,49,5,44,1151,1021,305,7,0
76.6,1725,38,63,0,36,1149,1018,306,7,0
77.1,1708,39,61,4,38,1155,1032,301,5,2
77.6,1716,44,56,5,44,1138,1021,310,6,1
78.1,1728,40,63,1,49,1135,1014,319,6,2
78.6,1755,38,67,3,45,1128,1008,323,7,1
79.1,1765,37,58,3,47,1117,1000,334,7,1
79.6,1771,38,54,5,42,1114,1004,325,6,2
80.1,1785,40,49,6,46,1129,1026,309,6,2
80.6,1759,64,46,1,44,1078,1039,296,5,3
81.1,1786,52,52,2,42,1107,1033,301,5,3
81.6,1803,45,60,2,42,1157,1061,272,5,2
82.1,1785,45,59,4,36,1106,1023,304,5,2
82.6,1789,48,56,4,42,1115,1008,317,6,1
83.1,1764,48,55,3,45,1122,1012,311,5,3
83.6,1765,38,54,2,48,1118,1017,307,7,1
84.1,1779,46,61,5,37,1112,1021,302,7,0
84.6,1761,35,59,7,33,1115,1006,318,7,0
85.1,1762,36,53,4,31,1125,1009,314,6,1
85.6,1758,37,56,4,37,1111,993,328,7,0
86.1,1816,30,57,5,38,1123,1021,305,7,1
86.6,1777,56,49,2,33,1067,1001,322,6,4
87.1,1791,45,57,0,37,1117,1047,281,5,5
87.6,1782,40,51,0,36,1116,1043,287,6,3
88.1,1808,42,48,5,40,1119,1045,286,7,2
88.6,1809,32,46,1,45,1130,1037,294,7,2
89.1,1798,42,45,2,48,1086,1006,327,8,1
89.6,1783,41,49,4,46,1086,1016,317,8,1
90.1,1793,45,53,2,42,1095,1024,300,7,2
90.6,1796,39,59,1,46,1109,1026,297,5,3
91.1,1767,47,56,2,40,1097,1028,297,6,2
91.6,1834,33,58,1,37,1103,1022,304,8,1
92.1,1828,36,53,2,40,1092,1026,302,7,1
92.6,1814,41,54,3,39,1098,1036,288,7,1
93.1,1830,41,54,5,36,1093,1040,288,8,0
93.6,1818,48,58,4,38,1097,1036,291,8,0
94.1,1788,28,56,0,40,1097,1033,300,7,1
94.6,1813,47,49,0,39,1090,1039,296,8,0
95.1,1802,40,43,1,40,1083,1027,310,8,0
95.6,1784,33,44,3,36,1104,1038,298,8,0
96.1,1770,50,49,2,41,1083,1030,307,8,0
96.6,1783,40,51,4,40,1072,1030,305,6,1
97.1,1811,43,61,3,39,1070,1033,303,5,2
97.6,1818,45,56,4,45,1092,1049,286,6,1
98.1,1811,35,65,1,36,1119,1061,276,4,3
98.6,1820,32,53,5,46,1102,1049,288,4,2
99.1,1792,41,56,4,41,1044,1020,314,3,1
99.6,1790,35,50,1,43,1108,1054,283,3,2
100.1,1793,44,57,3,46,1076,1039,302,3,2
100.6,1781,46,55,3,44,1067,1028,311,4,1
101.1,1778,40,59,2,48,1063,1020,314,4,1
101.6,1778,30,65,0,49,1074,1038,298,3,1
102.1,1810,35,65,0,40,1071,1034,302,3,1
102.6,1780,32,56,1,45,1081,1051,291,4,1
103.1,1795,50,49,2,49,1063,1033,306,5,0
103.6,1834,43,49,2,48,1066,1030,311,5,1
104.1,1818,48,48,3,45,1085,1023,321,4,2
104.6,1872,36,44,5,49,1062,1019,325,5,1
105.1,1802,46,55,1,43,1046,1008,341,4,1
105.6,1836,43,48,4,42,1099,1042,304,4,1
106.1,1854,35,47,2,45,1110,1038,308,4,0
106.6,1830,48,49,6,35,1101,1056,287,4,0
107.1,1863,33,55,4,38,1095,1026,314,4,0
107.6,1889,39,52,3,38,1099,1029,315,4,0
108.1,1868,37,49,2,39,1085,1009,331,3,1
108.6,1867,39,51,2,50,1091,1004,335,5,0
109.1,1840,39,48,2,52,1103,1011,327,4,1
109.6,1847,38,44,4,44,1077,1027,327,3,2
110.1,1836,46,46,4,46,1096,1052,298,3,1
110.6,1848,45,42,6,41,1108,1060,290,4,1
111.1,1833,42,45,1,36,1109,1057,296,4,1
111.6,1884,44,55,1,32,1125,1066,288,4,1
112.1,1891,32,53,0,38,1103,1039,312,3,2
112.6,1919,47,56,3,36,1087,1041,316,2,2
113.1,1915,43,63,1,32,1108,1049,306,3,1
113.6,1943,44,62,1,35,1093,1050,305,3,1
114.1,1918,46,65,1,37,1089,1029,323,4,0
114.6,1921,43,53,4,40,1082,1015,341,3,1
115.1,1880,41,53,4,42,1118,1041,314,3,2
115.6,1909,45,40,3,48,1116,1032,318,4,1
116.1,1941,38,34,9,44,1116,1030,322,4,1
116.6,1946,42,43,3,43,1102,1023,327,3,3
117.1,1949,43,54,3,36,1162,1063,294,4,3
117.6,1963,40,49,2,40,1139,1059,300,4,3
118.1,1939,58,58,1,38,1148,1061,302,4,2
118.6,1992,55,55,4,36,1126,1060,305,4,2
119.1,1980,41,56,7,28,1097,1035,326,4,1
119.6,1985,38,62,4,27,1079,1026,341,4,1
120.1,1958,37,59,5,26,1095,1033,334,4,0
120.6,1978,44,61,4,23,1111,1052,314,4,0
121.1,1983,50,59,1,31,1116,1040,321,3,0
121.6,1977,40,61,2,35,1121,1041,320,4,0
122.1,2001,42,62,4,31,1109,1027,331,3,0
122.6,2019,49,59,2,33,1126,1035,321,3,1
123.1,2001,48,47,4,40,1115,1040,313,3,1
123.6,2015,51,52,3,37,1108,1026,333,3,1
124.1,1984,54,49,5,34,1094,1037,319,4,1
124.6,2017,33,53,4,34,1105,1046,316,4,1
125.1,1985,51,59,3,32,1118,1054,305,4,1
125.6,1991,39,50,3,31,1110,1025,328,4,1
126.1,2025,49,56,3,25,1106,1039,322,4,1
126.6,2009,53,56,2,39,1105,1056,312,4,1
127.1,1988,34,49,4,40,1122,1053,309,3,2
127.6,1958,50,47,0,38,1104,1052,310,3,3
128.1,1969,47,50,2,37,1118,1053,312,4,2
128.6,1950,50,48,5,37,1087,1026,342,4,1
129.1,1979,47,55,2,39,1129,1057,307,3,2
129.6,1996,44,50,2,45,1121,1051,316,4,1
130.1,1964,46,50,0,45,1092,1029,333,4,1
130.6,1973,54,48,2,42,1102,1042,319,4,1
131.1,1987,44,50,3,43,1089,1014,347,3,2
131.6,2028,49,43,5,41,1094,1039,327,4,1
132.1,2027,54,45,2,47,1114,1045,317,4,1
132.6,1979,47,49,0,37,1122,1048,310,5,0
133.1,2006,56,55,4,30,1116,1051,311,5,0
133.6,2010,44,54,3,31,1128,1044,314,5,0
134.1,1945,52,55,0,34,1115,1024,333,5,0
134.6,2000,49,54,1,32,1124,1045,309,5,0
135.1,1962,48,47,1,41,1116,1042,313,5,0
135.6,1992,49,52,2,43,1109,1040,315,5,0
136.1,1979,37,53,2,36,1105,1028,326,5,0
136.6,1951,50,54,3,36,1118,1051,307,5,0
137.1,1939,34,51,3,32,1171,1076,280,4,0
137.6,1954,42,55,3,36,1123,1063,288,4,0
138.1,1975,38,54,4,37,1140,1056,293,3,1
138.6,1974,48,58,3,38,1109,1038,317,3,1
139.1,1985,52,56,1,34,1090,1038,314,3,1
139.6,1987,46,54,1,38,1108,1043,309,3,0
140.1,2006,48,48,2,40,1089,1040,316,3,0
140.6,2017,50,50,2,39,1079,1030,321,3,0
141.1,2021,57,50,2,40,1089,1051,303,3,0
141.6,2043,41,48,1,48,1084,1046,310,3,0
142.1,2069,46,39,3,59,1084,1048,304,3,0
142.6,2087,38,48,1,55,1090,1048,299,3,0
143.1,2028,50,48,1,51,1072,1033,309,2,1
143.6,2048,45,48,4,43,1065,1026,324,2,1
144.1,2071,53,57,0,49,1083,1044,298,2,1
144.6,2047,50,55,2,53,1052,1022,317,2,0
145.1,2067,52,48,3,49,1037,1013,324,3,0
145.6,2078,37,49,4,47,1072,1026,310,3,0
146.1,2017,39,58,1,49,1080,1047,294,2,1
146.6,2041,47,64,2,53,1052,1021,316,2,1
147.1,2037,49,62,2,45,1052,1036,294,1,1
147.6,2019,57,67,1,47,1050,1049,284,1,1
148.1,2024,46,61,4,42,1061,1033,302,1,1
148.6,2003,56,57,3,38,1068,1044,287,2,2
149.1,2060,43,60,0,42,1055,1021,310,2,1
149.6,2008,39,63,0,39,1067,1022,308,3,1
150.1,2023,53,54,2,44,1061,1041,286,3,1
150.6,2037,54,68,2,36,1070,1043,292,3,1
151.1,2023,43,54,6,37,1062,1038,301,2,2
151.6,2041,38,57,6,40,1073,1025,312,2,1
152.1,2011,38,56,2,42,1044,1023,320,2,1
152.6,2013,48,55,5,37,1047,1039,305,3,0
153.1,2041,46,64,1,33,1061,1050,297,3,0
153.6,2009,60,57,7,36,1021,1029,311,3,0
154.1,2056,50,53,4,38,1029,1028,310,3,0
154.6,2021,49,55,3,42,1067,1060,279,3,1
155.1,2055,50,57,2,29,1071,1057,280,3,2
155.6,2038,35,56,2,30,1038,1014,325,4,1
156.1,2033,41,62,1,32,1077,1053,284,3,3
156.6,2066,40,59,4,36,1058,1045,288,3,2
157.1,2071,46,55,1,41,1088,1063,266,3,4
157.6,2046,49,50,5,40,1049,1047,281,3,3
158.1,2047,50,43,2,43,1035,1025,309,3,3
158.6,2046,62,45,2,43,1073,1054,283,2,4
159.1,2080,49,55,1,42,1055,1034,303,2,3
159.6,2076,51,52,5,43,1033,1021,310,3,2
160.1,2102,45,50,1,45,1059,1030,302,3,1
160.6,2106,47,55,1,37,1073,1053,287,3,0
161.1,2126,59,50,3,37,1043,1050,288,3,0
161.6,2087,43,48,0,43,1068,1052,286,3,0
162.1,2109,43,49,2,43,1069,1069,274,3,0
162.6,2138,38,54,0,40,1064,1043,304,3,0
163.1,2099,43,50,3,38,1024,1036,318,3,0
163.6,2090,46,58,2,38,1077,1060,287,3,0
164.1,2092,61,62,4,39,1036,1043,309,3,0
164.6,2119,39,57,3,34,1081,1057,295,3,0
165.1,2139,50,61,2,38,1061,1068,285,3,0
165.6,2146,42,56,4,39,1062,1053,299,3,0
166.1,2120,48,58,2,43,1049,1050,303,2,1
166.6,2110,40,46,4,40,1060,1051,304,2,1
167.1,2121,44,50,2,41,1070,1069,283,3,2
167.6,2139,46,44,2,33,1075,1064,287,4,1
168.1,2117,61,46,2,45,1061,1049,303,4,1
168.6,2100,63,45,2,41,1060,1057,299,4,1
169.1,2079,66,47,1,36,1042,1047,311,3,2
169.6,2121,44,52,2,29,1065,1070,292,3,1
170.1,2128,45,44,3,36,1065,1079,286,4,2
170.6,2140,42,44,2,31,1029,1052,308,4,1
171.1,2110,57,45,2,29,1052,1083,274,1,3
171.6,2088,55,43,3,39,1010,1038,322,2,3
172.1,2116,36,47,2,42,1030,1054,300,3,3
172.6,2115,65,42,5,40,1035,1086,274,4,2
