time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1354,31,43,2,89,1032,1898,533,2,2
50.5,1379,32,48,4,75,1057,1906,516,2,2
51,1385,28,49,1,84,1053,1892,524,2,2
51.5,1402,29,43,3,93,1030,1893,526,2,2
52,1388,37,43,3,84,1038,1904,507,2,2
52.5,1376,35,42,2,89,1049,1912,510,2,2
53,1363,34,42,2,83,1034,1911,508,3,1
53.5,1404,34,48,2,82,1040,1895,520,2,2
54,1403,34,45,2,80,1035,1903,512,2,1
54.5,1414,40,42,1,87,1052,1914,498,2,1
55,1414,18,44,1,89,1084,1916,495,2,1
55.5,1431,23,44,5,81,1030,1888,529,2,1
56,1404,26,58,1,75,1048,1908,512,2,1
56.5,1407,32,54,0,77,1059,1911,504,3,0
57,1457,31,59,1,77,1048,1899,517,3,0
57.5,1400,37,47,3,81,1018,1888,526,2,1
58,1413,26,47,2,82,1004,1876,541,2,1
58.5,1440,25,39,3,78,1014,1893,526,2,1
59,1436,27,47,0,76,1023,1897,525,2,1
59.5,1434,31,38,1,80,1028,1900,520,2,1
60,1463,28,37,4,83,1039,1899,521,2,1
60.5,1447,30,40,4,75,1043,1909,505,2,1
61,1451,30,39,0,77,1076,1918,491,2,1
61.5,1468,30,43,3,72,1065,1891,512,2,1
62,1474,37,44,1,73,1053,1897,506,2,1
62.5,1489,42,38,1,75,1061,1910,490,2,1
63,1494,42,37,2,80,1023,1870,534,2,1
63.5,1506,29,43,3,74,1020,1879,520,1,3
64,1502,31,42,2,73,1053,1887,512,1,2
64.5,1510,35,48,3,71,1001,1850,547,0,3
65,1487,32,43,4,71,1018,1853,539,0,3
65.5,1511,35,37,4,73,1062,1894,497,0,1
66,1504,22,32,4,77,1062,1878,514,0,1
66.5,1478,36,38,2,80,1068,1870,518,1,0
67,1496,27,35,4,72,1061,1856,530,1,0
67.5,1477,35,39,1,82,1017,1842,539,1,0
68,1486,27,50,2,75,1043,1868,512,1,0
68.5,1467,30,47,1,83,1045,1860,523,1,0
69,1460,31,39,1,83,1044,1860,518,1,0
