time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1356,28,49,2,67,1029,1920,502,1,1
50.5,1356,29,53,0,70,1037,1922,501,1,2
51,1373,27,44,4,70,1027,1907,509,2,0
51.5,1377,30,50,6,72,1003,1889,514,1,1
52,1341,40,47,1,78,1014,1889,515,1,0
52.5,1358,29,41,1,79,1017,1885,522,1,0
53,1351,34,38,6,80,979,1872,538,1,0
53.5,1350,31,43,0,86,1049,1918,482,1,0
54,1341,20,42,0,88,1055,1902,501,1,0
54.5,1347,30,43,1,90,1015,1894,500,1,0
55,1330,26,46,2,82,1013,1886,512,1,0
55.5,1341,32,45,1,81,1011,1893,506,1,0
56,1358,28,46,3,77,998,1882,519,1,0
56.5,1397,35,48,3,75,1002,1896,515,1,0
57,1366,35,48,3,71,1012,1902,500,0,1
57.5,1377,28,44,4,68,1029,1916,491,1,0
58,1371,24,43,3,72,1015,1904,509,1,0
58.5,1376,24,40,2,73,979,1917,494,1,0
59,1363,24,41,3,79,978,1904,504,1,0
59.5,1369,31,49,2,74,982,1901,509,1,0
60,1318,27,43,4,77,993,1920,491,2,0
60.5,1322,28,40,3,77,974,1891,518,2,0
61,1291,37,41,0,75,969,1897,511,2,0
61.5,1345,28,39,1,73,997,1900,510,2,0
62,1378,26,41,0,77,1011,1926,477,0,2
62.5,1356,25,32,1,89,949,1877,530,0,2
63,1358,23,31,1,84,1004,1911,503,1,1
63.5,1338,35,30,4,82,997,1917,493,1,1
64,1355,30,34,3,75,1000,1909,498,1,1
64.5,1382,25,37,3,72,1016,1917,488,2,0
65,1374,26,49,4,63,988,1896,514,2,0
65.5,1427,24,49,3,64,1001,1885,521,2,0
66,1359,31,49,0,68,1025,1910,486,2,0
66.5,1423,23,39,2,72,1003,1887,508,2,0
67,1447,14,45,2,77,1047,1913,478,1,1
67.5,1393,26,52,3,77,979,1891,496,1,1
68,1398,26,56,2,72,956,1873,509,2,0
68.5,1404,26,47,4,81,996,1886,490,2,0
69,1382,26,43,4,74,999,1897,485,1,1
69.5,1367,30,50,4,78,964,1870,516,0,2
70,1389,36,45,2,68,982,1900,486,0,2
70.5,1424,34,44,2,65,1014,1911,475,0,2
71,1448,30,47,4,70,1013,1920,473,0,1
71.5,1443,28,53,2,69,968,1863,525,0,1
72,1411,35,50,1,74,962,1883,508,0,1
72.5,1418,38,49,0,75,1011,1912,474,1,0
73,1455,23,42,2,76,1010,1911,467,1,0
73.5,1484,36,40,3,76,993,1900,479,1,0
74,1489,41,40,4,70,964,1890,493,1,0
74.5,1510,26,41,2,71,989,1892,492,1,0
75,1468,32,39,4,71,986,1906,481,0,0
75.6,1501,31,45,2,65,981,1902,475,0,0
76.1,1536,29,51,3,66,982,1900,479,0,0
76.6,1558,31,42,3,60,956,1881,501,0,0
77.1,1555,19,49,2,57,939,1854,523,0,0
77.6,1506,39,53,1,64,936,1884,492,0,0
78.1,1505,30,51,0,68,1010,1928,448,0,0
78.6,1528,34,41,2,74,980,1903,483,0,0
79.1,1539,35,45,3,68,959,1867,526,0,0
79.6,1564,40,44,1,75,961,1877,520,0,0
80.1,1573,28,38,2,81,989,1891,505,0,0
80.6,1544,34,37,1,69,994,1908,488,0,0
81.1,1545,28,42,1,66,967,1861,531,0,0
81.6,1572,28,51,3,67,977,1876,511,0,0
82.1,1556,31,54,2,74,977,1878,517,0,0
82.6,1575,41,45,5,76,954,1875,521,0,0
83.1,1566,35,46,2,78,1008,1914,478,0,0
83.6,1561,28,49,2,66,990,1888,499,0,0
84.1,1575,34,48,3,64,986,1904,491,0,0
84.6,1594,33,55,1,65,999,1927,467,0,0
85.1,1608,24,38,1,74,968,1866,517,0,0
85.6,1602,26,43,4,64,981,1873,510,0,0
86.1,1597,27,43,2,68,986,1869,504,0,0
86.6,1613,30,43,1,67,996,1876,493,0,0
87.1,1592,40,45,1,69,999,1887,482,0,0
87.6,1595,44,42,0,76,1027,1908,465,0,0
88.1,1577,34,43,1,84,996,1861,508,0,0
88.6,1575,31,41,2,85,995,1861,506,0,0
89.1,1615,29,43,2,83,968,1846,516,0,0
89.6,1627,34,39,1,84,990,1862,501,0,0
90.1,1615,30,33,1,84,1010,1859,499,0,0
90.6,1620,28,40,3,78,958,1833,527,0,0
91.1,1619,31,44,2,73,992,1870,478,0,0
91.6,1642,34,46,3,71,969,1855,488,0,0
92.1,1632,38,41,1,80,973,1857,489,0,0
92.6,1650,30,49,1,80,996,1866,477,0,0
93.1,1632,27,44,1,75,987,1837,499,0,0
93.6,1639,26,47,3,74,980,1820,514,0,0
94.1,1663,35,48,3,79,961,1827,502,0,0
94.6,1676,29,51,1,71,963,1831,503,0,0
95.1,1646,39,50,3,70,978,1847,484,0,0
95.6,1649,38,39,1,72,960,1813,521,0,0
96.1,1645,32,50,2,68,968,1831,504,0,0
96.6,1644,35,49,2,73,988,1841,491,0,0
97.1,1645,34,52,3,63,1031,1867,468,0,0
97.6,1657,27,52,3,65,972,1830,505,0,0
98.1,1680,26,48,2,73,1007,1840,490,0,0
98.6,1669,40,46,3,60,1007,1866,458,0,0
99.1,1688,31,48,4,67,1012,1857,466,0,0
99.6,1682,33,49,1,67,998,1837,491,0,0
100.1,1675,27,45,3,66,1018,1852,472,0,0
100.6,1651,32,39,5,70,1011,1850,477,0,0
101.1,1640,36,47,1,72,986,1816,507,0,0
101.6,1672,32,43,4,82,1026,1851,470,0,0
102.1,1681,33,43,3,75,1031,1836,479,0,0
102.6,1661,31,44,2,70,1021,1824,493,0,0
103.1,1648,41,46,0,73,978,1817,502,0,0
103.6,1650,36,45,2,71,1008,1826,493,0,0
104.1,1662,42,45,4,67,983,1801,523,0,0
104.6,1671,28,47,2,61,1009,1819,504,0,0
105.1,1705,22,43,5,63,1037,1835,493,0,0
105.6,1696,36,49,2,65,999,1809,518,0,0
106.1,1711,32,42,2,68,1002,1806,524,0,0
106.6,1700,31,45,3,70,1048,1839,492,0,0
107.1,1681,43,53,3,67,1051,1853,479,0,0
107.6,1706,42,46,1,74,1010,1816,513,0,0
108.1,1685,29,46,0,66,1013,1825,498,0,0
108.6,1690,30,41,3,72,1022,1843,485,0,1
109.1,1690,35,44,1,67,1000,1833,499,0,0
109.6,1663,42,40,0,68,1007,1843,494,0,0
110.1,1661,36,38,3,72,998,1844,495,0,0
110.6,1700,27,27,1,75,992,1823,516,0,0
111.1,1719,33,28,2,73,1020,1847,493,0,0
111.6,1699,43,27,4,75,992,1840,497,0,0
112.1,1725,40,34,2,70,986,1838,497,0,0
112.6,1732,44,36,1,69,1009,1863,474,0,0
113.1,1734,30,33,2,70,1003,1840,495,0,0
113.6,1720,39,43,1,62,1006,1848,489,0,0
114.1,1702,27,47,1,65,1008,1829,506,0,0
114.6,1691,42,38,1,71,986,1815,519,0,0
115.1,1690,30,40,0,78,1015,1829,499,0,0
115.6,1636,42,37,2,75,1017,1856,468,0,0
116.1,1664,23,46,4,71,1017,1830,499,0,0
116.6,1688,39,37,1,70,1008,1826,496,0,0
117.1,1721,37,36,1,68,1015,1829,500,0,0
117.6,1726,44,37,3,72,957,1787,540,0,0
118.1,1722,36,42,0,66,1002,1805,523,0,0
118.6,1721,39,44,0,72,1018,1852,470,0,0
119.1,1771,31,41,5,70,1024,1854,474,0,0
119.6,1737,42,44,1,69,997,1833,494,0,0
120.1,1744,39,40,3,70,974,1807,514,0,0
120.6,1770,48,42,0,69,996,1818,498,0,0
121.1,1766,35,35,5,67,980,1806,510,0,0
121.6,1755,35,39,1,65,991,1803,510,0,0
122.1,1736,46,48,0,64,987,1808,503,0,0
122.6,1750,37,50,1,64,1041,1837,472,0,0
123.1,1725,42,44,2,62,1014,1823,488,0,0
123.6,1719,38,45,1,58,1024,1839,474,0,0
124.1,1724,45,43,3,62,1017,1851,465,0,0
124.6,1796,43,44,0,65,1004,1837,484,0,0
125.1,1794,46,45,0,69,995,1835,488,0,0
125.6,1742,40,39,1,69,982,1833,489,0,0
126.1,1734,34,45,1,61,1027,1854,473,0,0
126.6,1738,35,41,1,63,1011,1858,463,0,0
127.1,1771,41,41,4,69,985,1842,475,0,0
127.6,1790,29,41,5,69,959,1811,503,0,0
128.1,1775,42,42,3,59,979,1837,487,0,0
128.6,1795,38,46,1,68,1000,1843,480,0,0
129.1,1773,42,44,1,66,1016,1834,493,0,0
129.6,1771,47,47,3,70,1017,1839,489,0,0
130.1,1789,46,40,1,66,975,1818,517,0,0
130.6,1781,36,42,0,64,1006,1836,500,0,0
131.1,1810,29,44,4,67,1010,1841,497,0,0
131.6,1782,40,41,4,57,985,1847,491,0,0
132.1,1820,38,48,1,65,973,1821,521,0,0
132.6,1842,35,49,5,59,973,1817,513,0,0
133.1,1809,50,54,2,58,984,1846,483,0,0
133.6,1832,48,46,4,66,1016,1854,477,0,0
134.1,1827,28,42,2,66,1025,1853,475,0,1
134.6,1795,33,45,0,66,1014,1851,478,1,0
135.1,1794,47,43,1,65,995,1823,509,1,0
135.6,1798,33,37,0,75,1011,1820,507,0,1
136.1,1802,39,36,0,73,1024,1853,483,0,1
136.6,1830,36,32,0,78,1020,1838,498,0,1
137.1,1809,39,31,2,71,1021,1853,481,0,1
137.6,1837,35,35,0,73,1056,1872,464,1,0
138.1,1837,32,37,0,69,1016,1840,500,1,0
138.6,1826,39,40,1,67,1020,1860,483,1,0
139.1,1865,30,39,1,63,1030,1860,486,1,0
139.6,1845,45,40,1,68,1001,1859,484,1,0
140.1,1847,48,38,0,61,1004,1860,483,1,0
140.6,1901,43,39,4,61,994,1836,517,1,0
141.1,1922,33,36,3,61,1017,1829,518,1,0
141.6,1907,48,40,2,62,1015,1846,499,1,0
142.1,1921,34,34,3,61,1049,1864,483,1,0
142.6,1891,40,35,2,66,995,1821,529,1,0
143.1,1912,31,36,2,55,1048,1849,497,1,0
143.6,1883,36,36,4,61,1043,1854,491,1,0
144.1,1878,39,38,3,57,1015,1832,515,1,0
144.6,1897,45,33,2,65,999,1830,511,1,0
145.1,1885,39,39,1,58,1000,1823,528,1,0
145.6,1900,42,44,3,59,1019,1833,523,1,0
146.1,1889,36,44,1,60,1015,1820,532,1,0
146.6,1861,39,40,1,49,1036,1828,525,0,1
147.1,1876,44,44,2,51,1059,1848,503,0,1
147.6,1901,36,46,0,47,1087,1869,483,0,1
148.1,1895,44,42,0,54,1041,1842,515,0,1
148.6,1923,35,41,1,60,1040,1830,521,0,1
149.1,1891,45,32,1,61,1037,1835,514,0,1
149.6,1930,33,36,1,63,1057,1841,502,1,0
150.1,1890,60,40,1,54,1049,1855,492,1,0
150.6,1883,41,41,0,59,1070,1836,520,1,0
