time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1704,27,48,1,43,1109,1000,303,8,2
50.5,1695,43,54,1,38,1104,1011,299,8,2
51,1732,42,57,1,34,1099,1011,303,8,2
51.5,1757,35,61,4,31,1101,1004,312,7,2
52,1719,51,63,2,36,1114,1009,314,7,2
52.5,1743,35,55,6,39,1123,1019,310,6,3
53,1700,54,54,1,39,1101,1010,318,7,4
53.5,1714,50,48,4,40,1091,1004,325,8,3
54,1736,47,57,0,36,1122,1031,297,9,2
54.5,1731,31,57,0,29,1146,1026,299,9,1
55,1740,39,52,1,32,1140,1023,295,10,0
55.5,1735,44,59,0,31,1126,1009,311,10,0
56,1758,52,55,5,26,1084,993,326,9,1
56.5,1781,36,55,2,23,1104,987,328,9,1
57,1735,40,60,1,28,1140,1033,279,9,0
57.5,1750,50,52,1,28,1138,1022,292,9,2
58,1756,50,54,5,30,1105,1015,290,8,4
58.5,1795,43,47,2,35,1129,1019,288,10,3
59,1789,43,45,3,34,1092,990,313,10,2
59.5,1794,51,46,2,33,1082,995,307,11,2
60,1795,39,45,1,31,1143,1023,279,12,1
60.5,1797,42,50,1,32,1149,1048,263,11,2
61,1811,45,49,3,35,1118,1038,277,10,2
61.5,1823,41,49,1,47,1098,1018,299,9,3
62,1814,47,56,1,39,1086,1015,302,11,1
62.5,1836,31,56,3,44,1090,1005,310,11,1
63,1835,47,65,2,40,1091,1011,308,10,2
63.5,1867,49,69,1,42,1101,1012,312,9,3
64,1889,50,63,2,43,1109,1027,288,9,3
64.5,1909,49,64,1,43,1087,1003,316,9,2
65,1929,53,67,2,46,1086,1013,307,8,2
65.5,1916,50,66,2,46,1128,1022,287,8,2
66,1881,44,62,5,46,1108,1005,306,8,2
66.5,1893,55,72,7,41,1080,1012,298,8,1
67,1907,51,71,3,44,1085,985,324,8,2
67.5,1936,31,66,1,40,1092,982,327,7,3
68,1904,45,62,5,44,1088,1006,307,8,2
68.5,1887,58,60,0,52,1059,1001,314,9,2
69,1825,49,69,2,53,1112,1045,267,9,2
69.5,1882,42,59,2,49,1099,1035,283,8,3
70,1861,46,63,6,41,1084,1030,294,10,1
70.5,1883,38,61,3,42,1097,1040,287,8,2
71,1885,39,57,2,47,1086,1030,299,7,2
71.5,1862,56,64,3,51,1079,1038,285,6,3
72,1860,43,61,3,53,1096,1036,292,5,3
72.5,1851,48,60,5,49,1083,1024,305,6,3
73,1864,33,64,2,47,1110,1021,301,5,5
73.5,1798,46,67,2,45,1082,995,328,5,4
74,1824,40,69,3,50,1099,1018,311,6,1
