time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1276,31,52,4,75,1037,1878,518,0,0
50.5,1258,45,49,3,78,975,1852,544,0,0
51,1272,26,45,3,77,1022,1885,510,0,1
51.5,1281,16,52,2,70,1055,1881,512,0,0
52,1297,31,44,1,74,1011,1859,535,0,0
52.5,1313,23,40,2,76,1034,1883,520,1,0
53,1279,41,34,3,75,985,1860,540,0,0
53.5,1286,43,44,2,68,1012,1880,524,0,0
54,1345,28,37,0,86,997,1883,516,0,0
54.5,1323,34,44,2,78,1035,1909,497,0,0
55,1336,30,43,4,80,1006,1876,532,1,0
55.5,1369,29,49,1,78,1020,1888,525,1,0
56,1400,17,42,4,74,978,1850,563,1,1
56.5,1382,24,40,3,70,1016,1894,515,2,0
57,1363,36,43,2,68,1007,1900,503,1,0
57.5,1369,33,53,2,60,981,1886,520,0,0
58,1400,30,50,2,55,1008,1894,508,0,0
58.5,1386,20,47,1,58,1021,1890,519,0,0
59,1403,28,38,3,60,978,1858,546,0,0
59.5,1412,18,38,2,72,993,1890,514,0,0
60,1401,27,41,4,62,984,1889,516,0,0
60.5,1373,35,41,3,61,986,1872,529,0,0
61,1400,29,40,4,57,1003,1879,527,0,0
61.5,1439,28,46,2,55,996,1863,542,0,0
62,1443,30,42,2,60,1013,1875,531,0,0
62.5,1426,32,39,3,63,1010,1880,529,0,0
63,1431,31,34,1,65,1000,1861,550,0,0
63.5,1444,30,36,3,59,1041,1902,513,0,0
64,1439,35,38,2,62,1023,1907,505,0,0
64.5,1441,41,31,2,58,1020,1910,504,0,0
65,1487,24,33,2,60,1023,1883,527,0,0
65.5,1499,28,33,2,67,1027,1887,522,0,0
66,1467,25,37,2,63,1011,1856,561,0,0
66.5,1449,32,39,2,60,1026,1887,526,0,0
67,1457,33,44,0,61,1064,1908,504,0,0
67.5,1477,29,41,4,63,1063,1905,504,0,0
68,1500,29,38,2,66,1082,1896,511,1,0
68.5,1475,37,36,3,63,1067,1900,504,1,0
69,1468,38,38,0,64,1043,1871,536,1,0
69.5,1513,29,42,0,62,1071,1866,545,1,0
70,1502,30,36,2,73,1059,1873,536,1,0
70.5,1511,28,42,3,62,1050,1873,537,1,0
71,1488,29,36,3,61,1060,1876,529,1,0
71.5,1496,37,48,0,53,991,1823,578,1,0
72,1505,26,44,3,54,1059,1880,521,1,0
72.5,1463,23,52,1,49,1055,1871,528,0,1
73,1474,38,50,2,59,1008,1847,545,0,1
73.5,1518,33,44,5,72,1033,1846,546,0,1
74,1480,31,51,1,60,1081,1877,512,0,1
74.5,1446,38,48,1,62,1062,1865,520,1,0
75,1475,32,51,3,64,1039,1859,522,1,0
75.6,1496,38,44,1,60,1063,1875,521,1,0
76.1,1534,30,42,2,63,1054,1867,528,1,0
76.6,1532,34,41,2,71,1049,1877,519,1,0
77.1,1527,26,38,3,68,1029,1868,523,0,0
77.6,1509,32,38,3,75,1030,1857,539,1,0
78.1,1516,32,49,0,76,1043,1885,514,1,0
78.6,1510,35,38,6,76,1000,1861,541,1,0
79.1,1526,30,47,1,73,1045,1882,520,1,0
79.6,1529,28,47,2,75,1072,1889,512,1,0
80.1,1528,35,40,5,75,1022,1865,544,1,0
80.6,1507,44,42,1,69,1025,1873,533,1,0
81.1,1543,36,40,2,68,1025,1887,524,1,0
81.6,1521,39,43,0,68,1045,1891,513,1,0
82.1,1533,25,46,1,64,1030,1877,524,1,0
82.6,1554,34,40,0,71,1018,1859,545,1,0
83.1,1590,28,40,0,66,1037,1858,552,1,0
83.6,1576,33,36,3,75,1036,1876,538,1,0
84.1,1557,43,40,2,77,1055,1895,517,1,0
84.6,1578,34,42,0,68,1068,1899,507,1,0
85.1,1567,39,39,1,75,1041,1878,526,1,0
85.6,1594,39,52,1,68,1036,1877,529,1,0
86.1,1595,35,49,0,68,1069,1891,515,1,0
86.6,1603,36,44,2,72,1049,1875,532,1,0
87.1,1613,25,48,1,70,1051,1875,529,0,0
87.6,1570,39,46,2,70,1027,1848,550,0,0
88.1,1568,38,50,1,78,1036,1873,523,1,0
88.6,1619,38,43,1,77,1035,1880,523,0,0
89.1,1598,30,47,2,70,1055,1890,517,0,0
89.6,1630,27,43,1,67,1036,1870,531,0,0
90.1,1641,29,39,3,69,1024,1871,530,0,0
90.6,1635,32,45,1,64,1037,1877,519,0,0
91.1,1631,41,44,2,72,1050,1882,501,0,0
91.6,1633,35,49,3,69,1018,1854,534,0,0
92.1,1654,32,43,4,80,1012,1865,521,0,0
92.6,1642,25,50,1,81,1009,1864,524,0,0
93.1,1644,22,46,4,73,1010,1870,520,0,0
93.6,1675,29,43,3,62,1006,1869,520,1,0
94.1,1680,46,47,2,70,987,1867,527,0,0
94.6,1670,42,53,0,66,1000,1870,525,0,0
95.1,1663,31,55,2,71,1008,1868,523,1,0
95.6,1648,48,46,1,76,997,1878,515,0,1
96.1,1637,31,50,0,67,1008,1871,525,0,1
96.6,1680,27,58,1,64,993,1864,529,1,0
97.1,1661,34,57,2,62,989,1857,534,1,0
97.6,1671,29,48,4,68,1028,1888,499,1,0
98.1,1647,43,48,1,65,994,1866,525,1,0
98.6,1656,28,41,3,74,1054,1911,478,1,0
99.1,1681,40,38,1,72,1021,1901,490,1,0
99.6,1668,39,36,3,73,1002,1880,506,1,0
100.1,1700,29,37,2,78,1011,1871,513,1,0
100.6,1691,32,36,1,69,1021,1877,499,1,0
101.1,1712,41,39,3,66,1013,1875,497,1,0
101.6,1711,34,44,2,65,1020,1867,500,1,0
102.1,1681,31,51,2,64,1024,1858,514,1,0
102.6,1708,36,51,1,65,1016,1884,489,1,0
103.1,1677,36,51,3,67,994,1866,500,1,0
103.6,1703,38,55,3,66,1014,1857,498,1,0
104.1,1687,40,48,5,74,1007,1848,495,1,0
104.6,1658,37,48,2,74,986,1830,513,0,1
105.1,1657,37,44,2,78,990,1817,523,0,1
105.6,1658,41,38,4,76,1000,1834,496,0,1
106.1,1667,48,42,4,67,981,1823,507,1,0
106.6,1646,35,38,1,73,1008,1830,493,1,0
107.1,1638,33,40,0,65,1014,1840,487,1,0
107.6,1660,29,38,1,66,1034,1843,482,1,0
108.1,1670,34,38,0,74,1022,1810,511,1,0
108.6,1687,29,39,3,76,1032,1845,480,1,0
109.1,1650,44,36,2,78,1007,1817,516,1,0
109.6,1719,36,42,1,67,1010,1823,506,1,0
110.1,1691,37,44,3,64,984,1811,525,1,0
110.6,1680,39,42,6,69,1007,1826,508,1,0
111.1,1718,29,41,4,75,994,1827,492,1,0
111.6,1730,35,40,2,69,988,1830,500,1,0
112.1,1700,28,45,0,67,1002,1825,508,1,0
112.6,1665,45,38,1,65,1021,1857,473,1,0
113.1,1683,28,40,1,67,988,1819,520,1,0
113.6,1668,33,40,3,66,1002,1840,502,1,0
114.1,1680,36,41,0,67,1007,1847,500,1,0
114.6,1720,29,33,5,71,986,1836,506,1,0
115.1,1719,38,38,1,67,960,1823,522,1,0
115.6,1725,37,37,3,64,972,1844,498,1,0
116.1,1729,31,35,1,71,975,1828,507,1,0
116.6,1729,34,28,2,75,976,1845,497,1,0
117.1,1740,37,30,1,70,998,1868,478,1,0
