time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1629,37,67,3,44,1079,955,322,4,2
50.5,1637,32,66,3,46,1150,1002,277,3,3
51,1636,34,56,4,45,1102,977,308,3,3
51.5,1665,44,68,0,43,1094,970,310,4,3
52,1676,35,60,3,45,1115,960,315,6,3
52.5,1709,43,67,1,47,1110,952,326,5,2
53,1769,29,62,1,47,1106,957,319,5,3
53.5,1698,49,58,2,49,1120,986,295,4,2
54,1733,36,66,2,45,1129,1000,289,3,3
54.5,1702,37,66,2,43,1141,990,295,3,3
55,1717,35,55,8,43,1114,974,308,5,1
55.5,1727,35,55,3,44,1107,976,302,6,1
56,1720,39,60,2,39,1110,979,299,6,1
56.5,1744,37,46,5,45,1119,988,291,6,1
57,1775,34,59,5,33,1082,946,331,6,2
57.5,1737,36,60,2,41,1099,966,312,5,3
58,1724,48,56,6,43,1085,990,294,5,2
58.5,1688,50,52,5,44,1089,981,302,4,3
59,1717,39,57,2,36,1115,992,288,4,2
59.5,1731,41,57,7,41,1100,985,299,4,2
60,1765,44,57,6,48,1117,995,287,4,2
60.5,1725,53,53,5,40,1116,974,303,3,3
61,1775,32,55,3,40,1112,970,305,4,2
61.5,1765,45,55,6,41,1118,995,282,3,3
62,1742,44,49,3,37,1152,999,291,4,4
62.5,1760,45,55,1,37,1152,1020,277,4,4
63,1744,40,49,2,37,1116,999,302,5,3
63.5,1776,45,49,2,34,1101,969,324,5,3
64,1767,46,56,1,34,1109,970,329,7,1
64.5,1772,45,53,3,40,1130,992,304,8,0
65,1806,47,55,4,35,1105,982,316,8,0
65.5,1789,40,55,2,42,1114,982,312,6,2
66,1778,44,54,1,44,1109,984,311,7,1
66.5,1785,38,53,3,43,1137,1011,279,7,1
67,1766,39,55,1,46,1099,994,300,6,3
67.5,1817,37,64,1,46,1123,1007,295,6,2
68,1789,37,62,2,52,1109,998,303,6,2
68.5,1824,35,61,2,39,1105,990,313,6,2
69,1833,42,68,3,30,1106,1001,304,4,3
69.5,1806,36,59,3,35,1083,993,307,6,2
70,1809,30,64,1,38,1105,1010,292,5,3
70.5,1811,42,58,5,40,1059,991,312,5,3
71,1827,40,69,1,31,1114,1012,285,5,3
71.5,1836,48,65,3,35,1094,995,304,6,2
72,1832,41,60,1,33,1126,1019,281,6,2
72.5,1809,35,47,4,37,1141,1033,269,6,2
73,1801,37,58,3,36,1086,1001,293,5,4
73.5,1824,41,57,1,33,1085,996,295,5,2
74,1855,36,58,3,35,1095,987,305,5,2
74.5,1806,42,53,0,34,1076,978,312,4,3
75,1814,34,64,1,31,1101,1001,295,4,3
75.6,1814,39,66,1,27,1083,976,325,5,3
76.1,1814,39,60,3,24,1111,1019,280,5,3
76.6,1839,46,59,2,26,1070,1000,296,7,2
77.1,1833,50,52,1,28,1070,974,321,5,4
77.6,1812,48,53,1,40,1099,982,319,5,3
78.1,1830,41,52,3,32,1104,992,308,6,2
78.6,1820,52,47,1,35,1111,992,310,7,1
79.1,1806,42,49,2,34,1124,1006,296,6,1
79.6,1839,41,55,0,35,1104,995,299,6,2
80.1,1856,47,59,2,28,1135,1012,290,6,1
80.6,1830,37,56,3,31,1133,1009,291,5,1
81.1,1809,43,54,2,31,1095,976,324,5,0
81.6,1859,35,59,1,37,1093,983,321,5,0
82.1,1841,43,58,2,27,1103,1002,295,5,1
82.6,1848,45,56,2,36,1107,1015,287,4,2
83.1,1859,46,51,4,38,1094,1000,299,4,2
83.6,1888,45,52,3,43,1081,1007,298,4,2
84.1,1932,48,51,2,40,1093,1014,293,4,2
84.6,1907,44,52,2,39,1125,1031,275,4,2
85.1,1933,46,52,5,29,1102,1017,297,5,0
85.6,1924,55,55,4,38,1088,1017,290,4,2
86.1,1920,48,57,4,40,1112,1025,282,5,1
86.6,1909,47,63,2,40,1052,990,315,4,1
87.1,1917,47,65,1,27,1074,1016,292,5,0
87.6,1940,46,53,5,39,1069,1006,304,5,0
88.1,1909,49,56,4,42,1059,1004,302,4,2
88.6,1930,49,61,4,36,1082,1009,297,4,2
89.1,1915,48,69,4,38,1076,1009,299,4,2
89.6,1935,35,56,4,39,1091,1001,315,4,2
90.1,1874,42,62,1,38,1102,1008,305,3,3
90.6,1909,61,57,2,41,1085,1008,299,3,2
91.1,1921,47,43,3,41,1079,983,328,3,1
91.6,1939,32,48,2,39,1095,992,315,4,1
92.1,1936,47,59,4,40,1068,989,321,3,2
92.6,1928,38,65,4,39,1114,1011,300,5,0
93.1,1917,37,61,1,36,1121,1023,289,5,0
93.6,1923,44,64,1,40,1065,985,320,5,0
94.1,1949,60,62,4,41,1103,1018,284,5,0
