time,PGL3,PGL3-mRNA,MEG3,MEG3-mRNA,MEG3p,mRNA,MEX5,MEX5-mRNA,Pgran,pre-Pgran
50,1342,28,48,1,73,973,1899,500,4,0
50.5,1358,35,45,0,85,982,1909,486,4,0
51,1352,24,50,2,74,975,1891,501,3,1
51.5,1347,30,47,4,81,972,1883,510,4,0
52,1357,28,60,1,78,1008,1928,460,4,0
52.5,1371,35,49,2,81,964,1887,504,4,0
53,1369,28,46,3,75,963,1889,500,2,2
53.5,1373,30,39,4,69,978,1905,489,3,1
54,1391,30,43,1,70,989,1913,476,2,2
54.5,1405,28,42,0,77,983,1899,491,3,1
55,1402,26,44,2,74,961,1871,525,3,1
55.5,1402,22,47,0,69,987,1893,495,4,0
56,1409,29,45,0,69,987,1906,487,4,0
56.5,1422,32,44,0,70,971,1876,521,4,0
57,1421,38,41,5,70,994,1896,505,4,0
57.5,1482,28,42,1,84,983,1897,505,4,0
58,1462,39,46,2,77,940,1861,541,4,0
58.5,1482,27,41,4,71,989,1910,497,4,0
59,1458,39,32,4,70,959,1902,492,4,0
59.5,1460,31,31,2,75,983,1907,489,4,0
60,1476,27,35,1,78,1029,1943,458,4,0
60.5,1463,24,39,2,83,1003,1911,486,4,0
61,1480,27,45,1,87,1000,1891,505,4,0
61.5,1515,35,44,2,86,979,1886,513,4,0
62,1507,32,43,6,83,971,1872,520,4,0
62.5,1498,42,44,1,80,999,1890,506,4,0
63,1522,34,49,1,78,965,1853,530,4,0
63.5,1497,42,43,1,72,989,1884,505,4,0
64,1487,19,44,2,71,1024,1901,482,4,0
64.5,1484,30,43,0,76,964,1862,514,4,0
65,1475,22,43,1,73,954,1842,532,4,0
65.5,1523,34,37,2,74,975,1878,502,4,0
66,1496,28,42,4,85,995,1902,478,4,0
66.5,1499,36,45,2,78,981,1888,486,4,0
67,1488,30,39,0,77,973,1871,502,4,0
67.5,1511,37,30,3,73,959,1872,498,4,0
68,1494,33,39,4,78,960,1867,504,2,1
68.5,1523,24,38,3,77,980,1856,518,2,1
69,1535,30,39,2,81,974,1862,521,3,0
69.5,1518,30,39,1,80,994,1876,505,3,0
70,1557,39,40,1,77,956,1870,513,3,0
70.5,1541,34,42,4,69,968,1868,519,3,0
71,1552,28,42,1,63,1008,1891,500,3,0
71.5,1566,26,35,3,76,964,1856,535,3,0
72,1517,33,38,3,71,980,1869,517,3,0
72.5,1542,29,34,4,69,999,1903,481,3,0
73,1579,28,27,2,75,988,1888,498,3,0
73.5,1568,34,29,0,71,983,1878,519,3,0
74,1588,36,31,1,64,1015,1884,511,3,0
74.5,1593,31,33,0,65,977,1867,533,3,0
75,1603,38,33,2,72,992,1910,492,2,1
75.6,1617,30,36,1,71,980,1878,517,2,1
76.1,1615,30,37,2,72,964,1885,514,2,1
76.6,1620,31,40,2,63,975,1893,512,2,1
77.1,1602,23,47,0,65,985,1891,508,2,1
77.6,1554,48,52,1,66,975,1903,506,2,0
78.1,1622,31,34,4,70,967,1893,521,2,0
78.6,1606,37,37,1,66,996,1911,500,1,1
79.1,1613,27,36,1,66,1020,1941,478,0,2
79.6,1598,30,28,2,70,978,1889,535,1,1
80.1,1565,31,33,0,69,962,1882,544,1,1
80.6,1578,32,31,3,68,1031,1930,490,1,1
81.1,1606,34,41,2,63,994,1906,511,1,1
81.6,1616,24,42,1,73,994,1902,514,1,1
82.1,1608,35,47,1,61,984,1902,519,1,1
82.6,1583,39,45,0,66,971,1902,527,1,1
83.1,1603,32,40,5,63,976,1901,526,1,0
83.6,1628,35,41,2,63,995,1927,509,1,0
84.1,1631,37,34,1,66,970,1917,516,0,1
84.6,1624,33,42,3,63,974,1907,517,0,1
85.1,1604,33,48,0,70,1020,1920,498,0,1
85.6,1622,42,49,1,66,973,1877,538,0,1
86.1,1641,27,40,5,69,970,1899,521,0,1
86.6,1626,32,42,4,74,1004,1924,494,0,1
87.1,1606,24,43,1,78,1022,1930,490,0,1
87.6,1613,21,45,0,71,1017,1897,519,0,0
88.1,1577,32,38,0,84,1053,1930,482,0,0
88.6,1584,41,30,1,80,1020,1910,511,0,0
89.1,1608,35,36,3,72,1022,1914,511,0,0
89.6,1601,32,38,1,66,1057,1931,493,0,0
90.1,1617,33,38,2,68,1008,1904,521,0,0
90.6,1604,45,45,5,68,1050,1956,477,0,0
91.1,1664,29,46,3,67,1030,1917,514,0,0
91.6,1661,29,48,0,65,1023,1904,522,0,0
92.1,1674,37,34,2,61,981,1878,550,0,0
92.6,1662,38,37,2,68,1045,1928,504,0,0
93.1,1602,37,46,0,68,991,1890,535,0,0
93.6,1634,35,42,4,67,1003,1901,527,0,0
94.1,1668,34,46,2,70,1034,1919,517,0,0
94.6,1689,35,49,2,71,1017,1917,517,0,0
95.1,1665,40,48,2,68,993,1911,518,0,0
95.6,1667,37,40,3,71,1003,1906,519,0,0
96.1,1680,28,44,3,68,1012,1892,535,0,0
96.6,1660,51,38,3,74,990,1908,520,0,0
97.1,1673,41,33,1,71,1007,1892,537,0,0
97.6,1692,36,41,0,68,1034,1915,517,0,0
98.1,1653,37,36,2,68,1032,1904,518,0,0
98.6,1665,44,40,1,69,1014,1880,553,0,0
99.1,1690,28,41,3,67,1047,1913,514,0,0
99.6,1642,30,42,4,59,1043,1900,529,0,0
100.1,1685,49,41,1,65,1038,1897,533,0,0
100.6,1678,43,45,2,59,1015,1885,548,0,0
101.1,1724,33,40,2,63,1018,1881,563,0,0
101.6,1738,31,38,3,65,1034,1874,572,0,0
102.1,1700,46,34,4,65,1016,1867,580,0,0
102.6,1706,38,42,0,62,1025,1852,591,0,0
103.1,1695,42,35,0,69,1065,1900,536,0,0
103.6,1730,41,33,1,68,1063,1902,539,0,0
104.1,1720,34,33,2,55,1058,1884,561,0,0
104.6,1715,34,41,2,64,1073,1894,550,0,0
105.1,1716,33,42,2,61,1083,1912,531,0,0
105.6,1722,41,38,1,66,1068,1895,535,0,0
106.1,1691,44,38,2,63,1059,1880,559,0,0
106.6,1710,31,38,3,61,1047,1872,557,0,0
107.1,1681,34,39,2,61,1089,1903,531,0,0
107.6,1644,48,39,3,68,1062,1878,556,0,0
108.1,1712,43,42,0,65,1116,1927,511,0,0
108.6,1702,47,42,1,64,1053,1871,573,0,0
109.1,1719,32,41,1,58,1065,1872,573,0,0
109.6,1730,36,40,0,53,1086,1907,537,0,0
110.1,1704,42,36,0,54,1051,1878,561,0,0
110.6,1724,34,31,0,59,1095,1917,522,0,0
111.1,1762,28,34,2,60,1092,1908,522,0,0
111.6,1743,32,34,1,58,1037,1862,571,0,0
112.1,1732,37,32,0,59,1052,1882,550,0,0
112.6,1745,32,30,2,61,1053,1883,551,0,0
113.1,1725,28,38,2,62,1037,1859,577,0,0
113.6,1729,37,38,1,58,1082,1901,526,0,0
114.1,1728,35,40,3,61,1055,1893,545,0,0
114.6,1758,34,37,3,61,1064,1908,532,0,0
115.1,1723,47,32,2,65,1042,1915,531,0,0
115.6,1742,40,42,1,61,1072,1926,524,0,0
116.1,1726,43,42,3,57,1105,1949,501,0,0
116.6,1750,46,40,0,56,1115,1965,477,0,0
117.1,1790,34,38,1,63,1081,1922,520,0,0
117.6,1703,49,37,1,60,1073,1920,520,0,0
118.1,1806,36,40,1,65,1090,1944,496,0,0
118.6,1769,37,44,3,63,1048,1905,534,0,0
119.1,1804,35,41,1,57,1062,1908,534,0,0
119.6,1800,38,42,3,55,1063,1923,518,0,0
120.1,1817,43,45,0,56,1049,1903,542,0,0
120.6,1830,34,37,2,61,1029,1888,551,0,0
121.1,1804,53,45,2,61,1033,1918,518,0,0
121.6,1827,41,48,0,58,1078,1927,509,0,0
122.1,1854,40,41,3,67,1025,1899,537,0,0
122.6,1865,37,43,3,67,1020,1894,535,0,0
123.1,1884,32,39,1,67,1007,1876,558,0,0
123.6,1876,35,44,3,63,1031,1909,526,0,0
124.1,1899,54,53,3,63,1009,1910,533,0,0
124.6,1916,44,55,2,58,1031,1923,520,0,0
125.1,1894,38,49,0,66,1018,1905,530,0,0
125.6,1891,31,45,7,65,1050,1947,493,0,0
126.1,1912,39,46,2,68,1057,1944,496,0,0
126.6,1903,35,43,2,65,1038,1915,521,0,0
